,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
82556,115813,Male,Loyal Customer,52,Personal Travel,Eco,1476,4,5,4,3,2,4,2,2,3,3,5,3,5,2,1,0.0,dissatisfied,Churn
97475,153775,Female,Loyal Customer,67,Personal Travel,Eco,1046,4,4,4,4,5,5,5,3,3,4,1,3,3,5,0,0.0,dissatisfied,Churn
92272,67461,Female,Loyal Customer,61,Business travel,Business,376,2,2,1,2,4,4,3,2,2,2,2,2,2,4,69,58.0,dissatisfied,Churn
5319,120822,Male,Loyal Customer,14,Personal Travel,Eco Plus,631,2,4,2,3,2,2,2,2,3,4,4,1,3,2,4,9.0,dissatisfied,Not Churn
100136,154342,Female,Loyal Customer,34,Business travel,Business,2554,4,1,2,1,5,3,4,4,4,4,4,4,4,4,0,3.0,dissatisfied,Churn
83486,118033,Male,Loyal Customer,43,Personal Travel,Eco,1744,2,4,2,3,3,2,3,3,4,5,5,5,4,3,0,6.0,dissatisfied,Not Churn
8130,142138,Male,Loyal Customer,40,Personal Travel,Eco,1747,2,1,2,1,3,2,3,3,3,2,2,4,2,3,0,0.0,dissatisfied,Not Churn
47870,68558,Female,Loyal Customer,30,Personal Travel,Eco,562,3,4,3,5,3,3,3,3,4,2,5,3,5,3,7,0.0,dissatisfied,Not Churn
36835,113591,Female,Loyal Customer,58,Business travel,Eco,925,3,2,2,2,5,3,2,3,3,3,3,4,3,4,0,0.0,dissatisfied,Churn
13229,93280,Male,Loyal Customer,38,Business travel,Business,1578,3,4,4,4,3,3,3,2,5,2,3,3,2,3,151,137.0,dissatisfied,Churn
78765,60904,Male,disloyal Customer,15,Business travel,Eco,910,2,2,2,4,5,2,1,5,4,3,4,2,3,5,9,15.0,dissatisfied,Churn
85046,178209,Female,disloyal Customer,25,Business travel,Business,599,2,0,2,2,3,2,3,3,4,4,5,4,4,3,0,0.0,dissatisfied,Churn
85283,113053,Female,Loyal Customer,19,Business travel,Business,200,4,1,1,1,1,1,4,1,1,1,3,1,3,1,55,36.0,dissatisfied,Churn
42497,93783,Female,Loyal Customer,15,Personal Travel,Eco,1133,2,4,2,1,2,2,2,2,3,5,3,3,4,2,65,72.0,dissatisfied,Churn
95167,101403,Male,Loyal Customer,65,Personal Travel,Eco,483,1,3,1,4,3,1,3,3,2,4,2,4,3,3,0,0.0,dissatisfied,Not Churn
24719,169727,Female,Loyal Customer,34,Personal Travel,Eco,948,1,3,1,3,1,1,1,1,2,1,4,4,3,1,0,0.0,dissatisfied,Churn
102678,120408,Male,disloyal Customer,25,Business travel,Eco,151,1,5,1,5,2,1,2,2,3,2,1,1,3,2,7,2.0,dissatisfied,Churn
63650,145099,Female,disloyal Customer,72,Business travel,Eco,689,3,3,3,1,2,3,2,2,4,4,3,1,4,2,0,0.0,dissatisfied,Not Churn
44747,141462,Female,Loyal Customer,7,Personal Travel,Eco,447,3,4,3,2,4,3,4,4,3,5,4,3,5,4,77,88.0,dissatisfied,Churn
94077,123986,Female,Loyal Customer,29,Personal Travel,Eco,1616,3,4,3,2,2,3,2,2,5,3,4,4,4,2,0,0.0,dissatisfied,Churn
83178,106329,Male,Loyal Customer,17,Personal Travel,Eco,109,2,3,2,3,3,2,3,3,3,4,2,1,3,3,18,13.0,dissatisfied,Churn
94119,184643,Male,Loyal Customer,44,Business travel,Business,1464,2,3,3,3,4,2,2,2,2,1,2,3,2,2,0,0.0,dissatisfied,Churn
29542,58432,Female,Loyal Customer,11,Personal Travel,Eco,987,4,4,4,3,5,4,5,5,3,2,5,5,5,5,23,25.0,dissatisfied,Churn
39676,146070,Male,disloyal Customer,38,Business travel,Business,646,2,2,2,3,3,2,1,3,5,5,5,3,4,3,0,0.0,dissatisfied,Not Churn
31052,66470,Male,Loyal Customer,16,Personal Travel,Eco,166,1,5,0,2,3,0,4,3,4,3,5,3,5,3,0,0.0,dissatisfied,Churn
59286,101706,Male,Loyal Customer,61,Personal Travel,Eco,637,4,4,4,3,1,4,1,1,3,2,5,5,4,1,1,16.0,dissatisfied,Churn
36337,116824,Female,disloyal Customer,12,Business travel,Eco,679,2,3,3,4,3,3,3,3,2,2,4,3,4,3,0,0.0,dissatisfied,Not Churn
59331,153043,Female,disloyal Customer,42,Business travel,Business,1587,4,4,4,4,4,4,4,4,4,3,5,5,5,4,2,13.0,dissatisfied,Churn
57013,179963,Female,disloyal Customer,40,Business travel,Business,453,2,2,2,3,4,2,4,4,4,3,4,4,5,4,0,3.0,dissatisfied,Churn
57076,90959,Male,Loyal Customer,51,Personal Travel,Eco,1069,3,3,3,2,1,3,1,1,3,5,3,2,2,1,0,0.0,dissatisfied,Churn
11239,174434,Male,Loyal Customer,51,Personal Travel,Eco,1460,3,4,3,2,2,3,2,2,5,4,5,4,5,2,0,0.0,dissatisfied,Churn
100423,136437,Male,Loyal Customer,47,Business travel,Business,1399,1,5,5,5,4,3,3,1,1,1,1,2,1,3,0,0.0,dissatisfied,Churn
48322,153728,Male,disloyal Customer,25,Business travel,Eco,774,2,2,2,2,1,2,1,1,4,4,4,4,5,1,0,0.0,dissatisfied,Not Churn
72525,81585,Female,disloyal Customer,24,Business travel,Business,404,2,2,2,3,3,2,4,3,3,2,3,3,3,3,2,0.0,dissatisfied,Churn
86661,84169,Female,Loyal Customer,24,Personal Travel,Eco,1024,2,5,2,1,2,2,2,2,4,5,4,3,4,2,0,42.0,dissatisfied,Not Churn
8463,88330,Female,Loyal Customer,64,Personal Travel,Eco,102,1,2,0,3,1,3,4,3,3,0,5,1,3,2,0,0.0,dissatisfied,Churn
23206,172122,Female,disloyal Customer,22,Business travel,Business,342,2,1,2,4,3,2,4,3,3,5,3,3,4,3,49,45.0,dissatisfied,Not Churn
36766,69736,Female,Loyal Customer,64,Personal Travel,Eco,395,4,4,4,3,2,5,5,4,4,4,4,5,4,3,21,18.0,dissatisfied,Churn
88948,141622,Female,Loyal Customer,72,Business travel,Eco,356,2,3,3,3,1,4,4,3,3,2,3,2,3,4,1,4.0,dissatisfied,Churn
95799,167172,Female,Loyal Customer,21,Personal Travel,Eco Plus,1436,1,2,1,3,4,1,4,4,2,4,2,4,4,4,92,98.0,dissatisfied,Churn
31727,154881,Female,Loyal Customer,17,Business travel,Eco,307,2,1,1,1,2,2,1,2,2,3,3,2,3,2,39,28.0,dissatisfied,Churn
90052,171933,Female,Loyal Customer,42,Personal Travel,Eco,390,1,5,1,4,3,4,4,2,2,1,2,5,2,5,0,0.0,dissatisfied,Not Churn
82623,97961,Male,Loyal Customer,54,Personal Travel,Eco Plus,1091,1,3,1,2,3,1,5,3,2,3,5,1,2,3,34,41.0,dissatisfied,Churn
42028,86726,Male,Loyal Customer,17,Personal Travel,Eco,680,4,4,5,3,4,5,4,4,5,4,5,4,4,4,0,0.0,dissatisfied,Churn
17737,74414,Male,Loyal Customer,28,Business travel,Business,2828,3,3,3,3,3,2,3,3,4,5,2,1,3,3,10,11.0,dissatisfied,Churn
55805,144747,Female,Loyal Customer,31,Business travel,Business,1587,2,5,5,5,2,2,2,2,1,5,2,3,2,2,2,0.0,dissatisfied,Not Churn
95677,175645,Female,Loyal Customer,68,Personal Travel,Eco,1325,2,4,2,3,2,3,5,3,3,2,2,4,3,3,0,0.0,dissatisfied,Churn
103343,68820,Female,disloyal Customer,32,Business travel,Eco,409,2,0,3,4,2,3,2,2,3,5,2,1,4,2,8,1.0,dissatisfied,Not Churn
99499,110580,Male,Loyal Customer,49,Personal Travel,Eco,1346,2,4,2,4,2,2,2,2,3,5,4,5,5,2,5,0.0,dissatisfied,Not Churn
76013,93690,Male,Loyal Customer,53,Personal Travel,Eco,1133,2,4,2,1,5,2,5,5,4,5,3,4,5,5,0,0.0,dissatisfied,Not Churn
59189,110273,Female,Loyal Customer,37,Business travel,Eco,862,1,5,2,2,1,1,1,1,2,4,3,2,3,1,0,0.0,dissatisfied,Not Churn
85710,76396,Male,Loyal Customer,55,Personal Travel,Eco,689,4,5,4,5,3,4,1,3,3,5,4,4,4,3,0,0.0,dissatisfied,Churn
78191,71441,Male,Loyal Customer,59,Personal Travel,Eco,780,4,2,3,4,1,3,1,1,3,5,4,2,3,1,0,10.0,dissatisfied,Churn
2220,181758,Male,Loyal Customer,46,Personal Travel,Eco,631,1,4,1,1,3,1,3,3,3,4,5,4,4,3,0,0.0,dissatisfied,Not Churn
54995,172703,Female,Loyal Customer,42,Business travel,Eco Plus,646,2,5,5,5,2,3,3,2,2,2,2,4,2,4,0,0.0,dissatisfied,Not Churn
12200,142214,Male,disloyal Customer,34,Business travel,Business,484,4,4,4,5,1,4,1,1,3,2,5,3,4,1,0,0.0,dissatisfied,Not Churn
22039,123093,Male,Loyal Customer,29,Business travel,Business,1188,1,3,3,3,1,1,1,1,4,3,3,4,4,1,40,35.0,dissatisfied,Churn
83511,181759,Female,Loyal Customer,10,Personal Travel,Eco,590,3,4,3,3,3,3,1,3,4,4,5,5,4,3,0,0.0,dissatisfied,Churn
1716,183389,Male,disloyal Customer,63,Business travel,Eco,749,3,3,3,3,1,3,1,1,2,2,4,2,4,1,0,17.0,dissatisfied,Not Churn
25451,84415,Female,Loyal Customer,56,Business travel,Business,2196,1,2,2,2,2,1,2,1,1,1,1,4,1,3,0,0.0,dissatisfied,Churn
98787,175910,Female,Loyal Customer,36,Business travel,Eco Plus,449,1,2,2,2,1,1,1,1,4,2,3,3,3,1,23,26.0,dissatisfied,Churn
12202,121807,Male,Loyal Customer,9,Business travel,Eco,1562,2,4,4,4,2,2,1,2,4,2,4,3,3,2,0,0.0,dissatisfied,Churn
91865,99879,Male,disloyal Customer,38,Business travel,Eco Plus,196,4,4,4,2,2,4,2,2,1,1,2,3,1,2,0,0.0,dissatisfied,Churn
35119,88419,Female,Loyal Customer,10,Personal Travel,Eco,163,3,1,3,2,2,3,2,2,4,4,3,4,2,2,32,35.0,dissatisfied,Churn
100394,146440,Female,Loyal Customer,32,Personal Travel,Eco,581,4,2,3,4,1,3,1,1,1,3,4,4,4,1,0,0.0,dissatisfied,Churn
94767,102358,Female,Loyal Customer,64,Personal Travel,Eco,844,2,5,2,2,5,5,5,1,1,2,1,3,1,3,0,1.0,dissatisfied,Churn
80209,160859,Male,Loyal Customer,28,Personal Travel,Eco,998,1,4,1,4,3,1,3,3,3,2,4,3,5,3,10,22.0,dissatisfied,Not Churn
73257,106038,Female,Loyal Customer,28,Personal Travel,Eco,308,1,5,1,4,1,1,1,1,5,3,4,4,5,1,0,0.0,dissatisfied,Churn
23116,152137,Female,disloyal Customer,52,Personal Travel,Eco,696,2,4,2,3,5,2,5,5,5,3,5,5,5,5,0,0.0,dissatisfied,Not Churn
57891,151905,Female,Loyal Customer,33,Business travel,Business,436,2,1,1,1,5,4,4,2,2,2,2,4,2,3,7,11.0,dissatisfied,Not Churn
21789,88606,Female,disloyal Customer,24,Business travel,Eco,101,2,5,2,4,3,2,3,3,4,5,1,3,4,3,32,36.0,dissatisfied,Churn
20714,176740,Male,Loyal Customer,52,Business travel,Business,430,2,1,1,1,3,3,4,2,2,2,2,4,2,1,124,108.0,dissatisfied,Not Churn
41644,79690,Male,Loyal Customer,24,Personal Travel,Eco,147,2,1,0,2,5,0,5,5,4,4,3,1,2,5,1,0.0,dissatisfied,Churn
87161,164954,Male,Loyal Customer,52,Personal Travel,Eco,993,1,4,2,4,5,2,4,5,4,2,4,3,5,5,62,83.0,dissatisfied,Churn
94404,164923,Female,Loyal Customer,38,Business travel,Business,1542,2,1,1,1,3,3,3,2,2,2,2,3,2,1,0,0.0,dissatisfied,Churn
697,139742,Male,Loyal Customer,41,Business travel,Eco,606,1,4,4,4,1,1,1,1,1,4,4,2,4,1,18,2.0,dissatisfied,Churn
43075,110246,Female,Loyal Customer,63,Business travel,Business,862,3,3,2,2,3,3,4,3,3,3,3,2,3,3,0,0.0,dissatisfied,Not Churn
17921,123128,Female,disloyal Customer,21,Business travel,Eco,1171,2,2,2,1,5,2,5,5,4,4,4,4,4,5,0,0.0,dissatisfied,Churn
67672,145152,Male,Loyal Customer,58,Personal Travel,Eco,1010,3,1,3,2,5,3,3,5,4,4,2,3,2,5,11,0.0,dissatisfied,Churn
57825,126870,Male,Loyal Customer,39,Personal Travel,Eco,867,2,0,2,5,3,2,3,3,3,2,4,5,3,3,0,0.0,dissatisfied,Churn
67823,123932,Male,disloyal Customer,28,Business travel,Business,1013,2,1,1,3,3,1,5,3,4,2,4,5,4,3,0,0.0,dissatisfied,Churn
38646,171593,Male,Loyal Customer,33,Personal Travel,Eco,447,1,4,1,3,3,1,3,3,5,1,2,3,1,3,9,0.0,dissatisfied,Churn
42990,163313,Female,Loyal Customer,59,Business travel,Eco,861,3,2,5,2,3,3,2,2,2,3,2,1,2,3,0,12.0,dissatisfied,Churn
55958,99290,Female,Loyal Customer,60,Business travel,Business,144,2,3,3,3,4,4,3,3,3,3,2,3,3,3,0,0.0,dissatisfied,Churn
70021,152742,Male,disloyal Customer,44,Business travel,Business,347,2,2,2,4,1,2,1,1,3,5,4,3,3,1,0,0.0,dissatisfied,Churn
58146,82948,Male,Loyal Customer,15,Personal Travel,Eco,679,3,5,3,3,1,3,1,1,4,5,4,3,4,1,0,0.0,dissatisfied,Churn
81303,147371,Female,Loyal Customer,67,Personal Travel,Eco,2475,2,4,3,3,2,3,3,5,5,3,5,1,5,3,9,0.0,dissatisfied,Churn
10560,110169,Female,disloyal Customer,18,Business travel,Eco,964,3,3,3,1,3,3,3,3,2,2,5,4,3,3,0,0.0,dissatisfied,Not Churn
58416,126230,Female,Loyal Customer,21,Personal Travel,Eco Plus,624,1,4,1,2,3,1,3,3,4,2,2,5,5,3,10,0.0,dissatisfied,Churn
103868,92457,Female,Loyal Customer,57,Personal Travel,Eco Plus,1105,1,5,1,5,4,3,3,5,5,1,5,1,5,1,0,1.0,dissatisfied,Not Churn
604,73582,Female,disloyal Customer,37,Business travel,Business,235,4,4,4,3,4,4,4,4,5,3,5,4,4,4,0,30.0,dissatisfied,Churn
38110,88563,Male,Loyal Customer,66,Personal Travel,Eco,163,1,4,1,4,1,1,1,1,5,5,4,5,3,1,13,13.0,dissatisfied,Churn
88122,74613,Female,Loyal Customer,52,Business travel,Eco,459,1,3,3,3,2,3,3,1,1,1,1,3,1,3,0,3.0,dissatisfied,Not Churn
56180,92425,Male,Loyal Customer,51,Personal Travel,Eco,759,3,3,4,3,4,4,3,4,5,3,3,5,2,4,0,0.0,dissatisfied,Churn
60378,152780,Male,Loyal Customer,67,Personal Travel,Eco,843,3,5,2,1,1,2,1,1,5,4,4,4,5,1,33,24.0,dissatisfied,Churn
72517,165832,Male,disloyal Customer,15,Business travel,Eco,842,4,5,5,4,3,5,3,3,2,5,3,1,3,3,0,0.0,dissatisfied,Churn
71055,83948,Female,Loyal Customer,67,Personal Travel,Eco,2688,4,5,4,3,2,5,5,4,4,4,1,5,4,5,0,18.0,dissatisfied,Churn
35058,134096,Male,Loyal Customer,35,Personal Travel,Eco,674,4,4,4,2,3,4,3,3,5,4,5,5,5,3,0,0.0,dissatisfied,Not Churn
39082,61938,Male,Loyal Customer,13,Personal Travel,Eco,599,3,0,3,1,3,3,3,3,3,5,4,5,5,3,8,14.0,dissatisfied,Churn
55446,71550,Male,Loyal Customer,46,Personal Travel,Business,199,1,4,1,3,5,5,4,4,4,1,4,4,4,3,6,1.0,dissatisfied,Not Churn
14645,138843,Female,disloyal Customer,23,Business travel,Eco,632,3,0,3,2,2,3,2,2,3,3,5,5,5,2,0,1.0,dissatisfied,Churn
91797,140460,Male,disloyal Customer,28,Business travel,Business,731,2,1,1,2,4,1,4,4,4,2,2,2,2,4,13,10.0,dissatisfied,Churn
14102,99569,Female,disloyal Customer,68,Business travel,Eco,229,1,5,1,3,2,1,2,2,3,2,2,4,2,2,0,0.0,dissatisfied,Churn
89181,64601,Female,Loyal Customer,53,Business travel,Eco Plus,363,3,4,4,4,4,2,2,3,3,3,3,2,3,1,0,0.0,dissatisfied,Churn
87110,81577,Male,Loyal Customer,58,Business travel,Eco,515,1,1,1,1,1,1,1,1,1,1,3,1,4,1,0,0.0,dissatisfied,Churn
31148,154528,Male,Loyal Customer,28,Personal Travel,Eco,237,2,5,2,4,1,2,1,1,3,2,4,5,4,1,0,0.0,dissatisfied,Churn
103644,159314,Male,Loyal Customer,51,Business travel,Business,2392,4,3,3,3,4,4,3,4,4,4,4,1,4,1,33,38.0,dissatisfied,Churn
61845,152630,Female,Loyal Customer,32,Personal Travel,Eco Plus,1357,1,5,1,3,5,1,5,5,5,4,4,4,4,5,3,13.0,dissatisfied,Churn
61728,99197,Female,disloyal Customer,27,Business travel,Eco Plus,546,3,3,3,4,5,3,3,5,1,3,4,2,4,5,0,0.0,dissatisfied,Not Churn
37860,75162,Male,disloyal Customer,22,Business travel,Eco,462,3,1,4,2,1,4,1,1,1,1,3,3,2,1,35,30.0,dissatisfied,Churn
57554,89004,Male,disloyal Customer,22,Business travel,Eco,399,2,0,3,5,1,3,1,1,2,3,4,1,5,1,0,0.0,dissatisfied,Not Churn
8326,58957,Male,Loyal Customer,51,Business travel,Eco,227,2,4,4,4,2,2,2,2,4,5,4,4,4,2,0,9.0,dissatisfied,Not Churn
37139,156600,Male,Loyal Customer,47,Personal Travel,Eco,1235,2,4,2,4,1,2,5,1,5,4,3,5,4,1,71,67.0,dissatisfied,Churn
40433,109937,Male,Loyal Customer,26,Personal Travel,Eco,925,3,3,3,3,5,3,5,5,1,5,3,2,3,5,15,0.0,dissatisfied,Churn
40922,173000,Male,disloyal Customer,61,Business travel,Business,347,3,3,3,3,4,3,5,4,5,4,4,3,4,4,0,0.0,dissatisfied,Churn
95906,67886,Male,Loyal Customer,68,Personal Travel,Eco,383,2,5,2,2,1,2,1,1,3,3,4,4,4,1,0,0.0,dissatisfied,Not Churn
36012,97639,Female,Loyal Customer,44,Business travel,Business,2568,1,1,5,1,4,3,4,1,1,1,1,1,1,4,0,0.0,dissatisfied,Churn
947,71306,Male,Loyal Customer,56,Personal Travel,Eco,378,3,4,3,4,1,3,1,1,3,3,4,3,4,1,34,33.0,dissatisfied,Churn
26898,132950,Female,disloyal Customer,37,Business travel,Eco,986,2,3,3,3,2,3,2,2,4,4,3,2,3,2,0,0.0,dissatisfied,Churn
94395,163216,Female,Loyal Customer,18,Business travel,Business,349,4,4,2,4,4,4,4,4,2,2,3,4,4,4,0,0.0,dissatisfied,Churn
13473,163893,Male,Loyal Customer,46,Business travel,Eco,570,1,3,3,3,2,1,2,2,3,3,3,2,4,2,0,0.0,dissatisfied,Churn
82715,107656,Male,Loyal Customer,35,Business travel,Eco,261,3,4,4,4,3,3,3,3,4,3,3,2,4,3,0,0.0,dissatisfied,Churn
54690,55657,Male,disloyal Customer,66,Personal Travel,Eco,719,3,2,3,2,3,2,2,3,3,2,3,2,1,2,193,205.0,dissatisfied,Churn
75356,150199,Male,Loyal Customer,57,Business travel,Business,192,3,2,2,2,4,4,4,4,4,4,3,2,4,2,0,0.0,dissatisfied,Churn
70263,135016,Male,Loyal Customer,71,Business travel,Business,2802,2,3,3,3,2,4,4,2,2,2,2,4,2,4,0,24.0,dissatisfied,Churn
94664,164611,Male,Loyal Customer,26,Business travel,Business,3974,3,3,3,3,3,3,3,3,1,3,3,4,3,3,4,1.0,dissatisfied,Churn
54941,166021,Male,disloyal Customer,29,Business travel,Business,727,3,3,3,4,1,3,5,1,3,4,5,4,5,1,0,0.0,dissatisfied,Not Churn
100236,109459,Female,Loyal Customer,48,Business travel,Business,1416,1,4,4,4,3,4,3,1,1,1,1,1,1,2,0,0.0,dissatisfied,Churn
61297,150950,Female,Loyal Customer,54,Personal Travel,Eco Plus,187,1,5,1,1,2,4,5,2,2,1,2,3,2,4,16,10.0,dissatisfied,Not Churn
32884,137762,Female,Loyal Customer,54,Business travel,Eco,453,3,1,1,1,2,2,2,3,3,3,3,3,3,1,0,6.0,dissatisfied,Churn
28144,167470,Male,Loyal Customer,11,Business travel,Eco Plus,1754,4,1,1,1,4,3,2,4,1,2,2,4,4,4,10,0.0,dissatisfied,Churn
24071,155267,Male,Loyal Customer,25,Personal Travel,Eco,534,3,5,3,3,4,3,4,4,3,2,5,3,5,4,0,0.0,dissatisfied,Churn
79355,89508,Female,Loyal Customer,49,Personal Travel,Business,1237,3,5,3,3,4,5,4,4,4,3,4,3,4,5,0,0.0,dissatisfied,Not Churn
22967,166238,Female,Loyal Customer,27,Business travel,Eco Plus,1128,3,3,3,3,3,3,3,3,2,1,3,2,4,3,0,0.0,dissatisfied,Churn
6595,75265,Male,Loyal Customer,64,Business travel,Business,693,1,1,1,1,1,4,3,1,1,1,1,3,1,2,0,0.0,dissatisfied,Not Churn
77727,111833,Female,disloyal Customer,45,Business travel,Business,719,1,1,1,3,1,2,3,4,5,4,5,3,3,3,132,115.0,dissatisfied,Churn
33995,114641,Female,Loyal Customer,41,Personal Travel,Eco,649,3,1,3,3,1,3,1,1,1,4,3,1,3,1,32,28.0,dissatisfied,Churn
37941,121739,Female,Loyal Customer,17,Personal Travel,Eco Plus,852,2,2,1,4,3,1,3,3,4,3,4,1,4,3,0,0.0,dissatisfied,Churn
10277,56269,Female,disloyal Customer,36,Business travel,Business,282,2,2,2,4,3,2,3,3,3,5,5,5,4,3,0,0.0,dissatisfied,Churn
74396,130662,Female,Loyal Customer,68,Personal Travel,Eco,1744,2,3,2,3,3,3,3,5,5,2,5,1,5,3,9,0.0,dissatisfied,Churn
13079,62237,Male,Loyal Customer,69,Personal Travel,Eco,224,2,3,2,4,2,2,1,2,2,5,2,5,1,2,0,0.0,dissatisfied,Churn
77320,175275,Male,Loyal Customer,34,Personal Travel,Eco,936,3,4,3,4,4,3,4,4,4,2,5,5,4,4,0,0.0,dissatisfied,Churn
24771,97871,Female,disloyal Customer,46,Business travel,Business,395,2,2,2,3,3,2,3,3,5,3,5,3,5,3,0,0.0,dissatisfied,Churn
96647,133218,Male,Loyal Customer,46,Personal Travel,Eco,689,3,2,3,3,4,3,4,4,2,4,2,3,2,4,0,6.0,dissatisfied,Not Churn
37885,178542,Male,Loyal Customer,70,Business travel,Business,328,1,4,4,4,1,4,4,1,1,1,1,1,1,4,92,87.0,dissatisfied,Churn
102726,120590,Male,Loyal Customer,49,Personal Travel,Eco,551,4,5,4,2,3,4,3,3,5,3,1,5,5,3,0,0.0,dissatisfied,Churn
41297,137095,Female,Loyal Customer,73,Business travel,Eco,507,2,5,5,5,5,3,4,2,2,2,2,2,2,2,39,30.0,dissatisfied,Not Churn
29363,162541,Female,Loyal Customer,32,Business travel,Eco Plus,842,3,1,1,1,3,3,3,3,3,4,3,3,2,3,25,10.0,dissatisfied,Churn
84218,78199,Female,disloyal Customer,29,Business travel,Eco,170,2,3,2,3,4,2,1,4,2,3,3,1,3,4,0,12.0,dissatisfied,Not Churn
78316,130585,Male,disloyal Customer,34,Business travel,Eco,964,3,3,3,3,3,3,3,3,1,2,2,4,4,3,0,0.0,dissatisfied,Churn
103714,78823,Male,Loyal Customer,37,Business travel,Business,541,3,3,3,3,4,3,3,3,3,4,3,2,3,3,10,2.0,dissatisfied,Not Churn
11710,66803,Female,Loyal Customer,55,Business travel,Eco Plus,316,2,1,1,1,2,4,3,2,2,2,2,3,2,2,0,2.0,dissatisfied,Churn
35767,104002,Female,Loyal Customer,49,Personal Travel,Eco,737,3,2,3,3,4,3,4,2,2,3,2,4,2,2,0,2.0,dissatisfied,Churn
79112,160861,Female,Loyal Customer,24,Personal Travel,Eco,998,2,4,2,1,3,2,3,3,5,5,4,2,4,3,14,7.0,dissatisfied,Churn
79139,56298,Female,disloyal Customer,24,Business travel,Eco,113,2,2,2,4,3,2,3,3,4,5,4,2,4,3,20,6.0,dissatisfied,Not Churn
9809,74604,Female,Loyal Customer,19,Business travel,Business,542,1,5,5,5,1,1,1,1,4,3,4,1,4,1,0,0.0,dissatisfied,Churn
82356,117615,Female,Loyal Customer,32,Personal Travel,Eco,2565,2,4,2,4,5,2,5,5,2,4,3,3,4,5,1,0.0,dissatisfied,Not Churn
1260,82591,Male,Loyal Customer,7,Personal Travel,Eco,2677,4,1,4,3,4,3,4,4,1,3,3,4,1,4,0,0.0,dissatisfied,Churn
44633,105382,Female,Loyal Customer,69,Business travel,Business,3055,1,2,2,2,4,3,3,1,1,1,1,1,1,4,8,0.0,dissatisfied,Churn
61625,103943,Female,disloyal Customer,23,Business travel,Eco,444,4,3,4,4,1,4,1,1,4,5,3,4,4,1,0,6.0,dissatisfied,Churn
15383,131157,Male,disloyal Customer,28,Business travel,Eco,468,2,1,2,3,1,2,1,1,4,4,4,1,4,1,0,0.0,dissatisfied,Not Churn
85269,116362,Female,Loyal Customer,40,Business travel,Business,2283,4,1,2,1,2,4,3,4,4,4,4,1,4,1,1,0.0,dissatisfied,Churn
28498,178202,Male,Loyal Customer,25,Business travel,Business,599,2,2,3,3,2,2,2,2,3,4,4,1,3,2,0,28.0,dissatisfied,Churn
80331,140322,Male,Loyal Customer,32,Personal Travel,Eco,547,3,2,3,3,3,3,4,3,4,1,3,2,4,3,19,15.0,dissatisfied,Not Churn
85220,172768,Female,Loyal Customer,60,Personal Travel,Eco,296,1,5,3,1,3,4,4,3,3,5,5,4,3,4,254,265.0,dissatisfied,Churn
3898,63643,Male,Loyal Customer,61,Personal Travel,Eco,530,4,2,4,3,4,4,3,4,1,2,4,1,3,4,0,0.0,dissatisfied,Churn
10080,131257,Male,Loyal Customer,27,Personal Travel,Eco,1440,2,5,2,1,2,2,2,2,4,5,5,3,4,2,9,7.0,dissatisfied,Churn
42088,122034,Female,Loyal Customer,17,Personal Travel,Business,802,3,1,3,2,2,3,3,2,3,1,2,4,2,2,25,29.0,dissatisfied,Not Churn
91700,125920,Female,Loyal Customer,52,Personal Travel,Eco,867,2,5,1,3,4,5,5,2,2,1,2,4,2,4,0,0.0,dissatisfied,Not Churn
71476,144760,Male,Loyal Customer,58,Business travel,Eco,1141,3,4,4,4,3,3,3,3,4,2,4,1,4,3,17,0.0,dissatisfied,Churn
90068,58973,Male,Loyal Customer,30,Personal Travel,Eco,227,3,5,3,5,3,3,3,3,4,2,4,3,5,3,9,13.0,dissatisfied,Not Churn
94330,98798,Female,Loyal Customer,63,Personal Travel,Eco,463,3,3,3,4,4,3,4,1,1,3,1,1,1,4,0,0.0,dissatisfied,Churn
101235,108633,Female,Loyal Customer,7,Personal Travel,Eco,612,3,2,3,2,1,3,1,1,4,1,3,1,2,1,10,7.0,dissatisfied,Churn
7526,80970,Female,disloyal Customer,24,Business travel,Eco,696,1,1,1,4,3,1,3,3,5,2,5,4,4,3,2,0.0,dissatisfied,Churn
21310,149845,Male,Loyal Customer,42,Business travel,Business,2453,2,2,4,2,4,4,4,2,2,2,2,1,2,4,0,0.0,dissatisfied,Churn
57956,146298,Male,disloyal Customer,33,Business travel,Business,366,3,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0.0,dissatisfied,Churn
61161,97719,Male,Loyal Customer,46,Personal Travel,Eco,550,3,0,2,1,5,2,3,5,3,5,5,4,4,5,0,0.0,dissatisfied,Churn
70112,61504,Male,Loyal Customer,20,Personal Travel,Eco Plus,672,2,4,2,1,1,2,1,1,5,1,3,5,5,1,0,0.0,dissatisfied,Churn
52512,143355,Female,Loyal Customer,13,Personal Travel,Business,223,2,5,0,5,3,0,3,3,4,3,4,5,5,3,0,0.0,dissatisfied,Not Churn
11150,155637,Female,Loyal Customer,60,Business travel,Business,3794,3,3,3,3,1,3,2,3,3,3,3,3,3,3,10,1.0,dissatisfied,Churn
