,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
64270,147144,Female,disloyal Customer,25,Business travel,Business,762,1,0,1,1,1,1,1,1,4,2,4,4,4,1,0,0.0,dissatisfied,Churn
91722,188361,Female,Loyal Customer,60,Personal Travel,Eco,1773,3,2,3,2,4,2,1,2,2,3,2,1,2,3,3,14.0,dissatisfied,Churn
49990,178955,Male,Loyal Customer,44,Business travel,Business,1587,1,1,1,1,2,1,2,1,1,1,1,2,1,4,0,0.0,dissatisfied,Churn
94252,177282,Female,Loyal Customer,11,Personal Travel,Eco,358,3,5,3,2,1,3,1,1,3,3,5,5,5,1,0,0.0,dissatisfied,Churn
82515,119843,Male,Loyal Customer,30,Personal Travel,Eco,1744,1,2,1,3,2,1,3,2,3,1,3,3,2,2,75,71.0,dissatisfied,Churn
97069,141246,Male,Loyal Customer,23,Personal Travel,Eco Plus,1749,2,3,2,2,3,2,3,3,2,2,2,1,3,3,0,0.0,dissatisfied,Churn
96020,116700,Female,Loyal Customer,64,Personal Travel,Eco,1620,4,3,4,4,3,2,3,3,3,4,3,1,3,3,0,0.0,dissatisfied,Churn
36581,130667,Female,disloyal Customer,36,Business travel,Business,2174,3,3,3,4,1,3,1,1,5,4,4,4,5,1,0,0.0,dissatisfied,Churn
54671,173629,Male,Loyal Customer,60,Business travel,Eco,715,1,4,4,4,1,1,1,1,2,3,3,2,4,1,13,6.0,dissatisfied,Churn
5474,142726,Male,disloyal Customer,21,Business travel,Eco,1220,3,3,3,4,5,3,3,5,2,2,4,2,4,5,0,7.0,dissatisfied,Churn
54406,182628,Male,Loyal Customer,10,Personal Travel,Eco,366,1,5,1,5,1,1,1,1,3,1,4,4,5,1,0,0.0,dissatisfied,Churn
19542,166319,Female,disloyal Customer,20,Business travel,Eco,663,1,0,1,3,3,1,4,3,2,1,4,2,4,3,13,9.0,dissatisfied,Churn
22813,104992,Female,Loyal Customer,40,Personal Travel,Eco,118,2,3,2,2,1,2,1,1,3,3,2,2,2,1,0,0.0,dissatisfied,Churn
42973,117078,Female,Loyal Customer,23,Personal Travel,Eco,200,3,5,3,2,2,3,2,2,5,5,5,5,4,2,7,0.0,dissatisfied,Churn
78507,188747,Male,disloyal Customer,21,Business travel,Eco,1440,1,2,2,1,1,1,1,1,5,2,2,1,3,1,139,139.0,dissatisfied,Churn
47755,140648,Female,Loyal Customer,29,Business travel,Business,1089,1,4,4,4,1,1,1,1,1,2,4,4,4,1,0,0.0,dissatisfied,Churn
74758,62601,Female,Loyal Customer,21,Personal Travel,Eco,931,4,4,3,1,5,3,5,5,5,2,5,3,4,5,24,22.0,dissatisfied,Churn
72218,132220,Female,Loyal Customer,11,Personal Travel,Business,1005,1,4,1,3,5,1,5,5,1,3,4,2,4,5,0,0.0,dissatisfied,Churn
39133,160466,Male,Loyal Customer,65,Business travel,Business,2601,3,2,4,4,5,2,3,3,3,4,3,4,3,1,66,54.0,dissatisfied,Churn
38045,84475,Female,Loyal Customer,39,Business travel,Business,1554,2,4,3,4,3,2,3,2,2,2,2,3,2,3,78,93.0,dissatisfied,Churn
7781,90800,Male,Loyal Customer,19,Personal Travel,Eco,261,3,2,3,3,3,3,3,3,3,3,4,4,3,3,0,0.0,dissatisfied,Churn
79866,126234,Male,disloyal Customer,20,Business travel,Eco,1616,1,1,1,4,3,1,3,3,3,1,4,1,4,3,64,68.0,dissatisfied,Churn
1051,188379,Male,Loyal Customer,55,Business travel,Business,2153,2,1,1,1,4,2,3,2,2,2,2,2,2,3,44,43.0,dissatisfied,Not Churn
63530,67737,Male,Loyal Customer,25,Personal Travel,Eco,299,2,2,2,3,3,2,3,3,1,5,4,1,3,3,42,37.0,dissatisfied,Churn
100542,158691,Male,Loyal Customer,8,Personal Travel,Eco,483,3,1,3,3,2,3,2,2,3,4,2,2,3,2,16,7.0,dissatisfied,Churn
50099,60891,Female,Loyal Customer,36,Personal Travel,Eco,227,3,5,3,2,2,3,2,2,4,4,5,3,5,2,0,0.0,dissatisfied,Churn
71328,100239,Male,Loyal Customer,58,Business travel,Eco,624,3,3,3,3,3,3,3,3,1,5,3,3,3,3,103,84.0,dissatisfied,Churn
91078,147716,Female,Loyal Customer,67,Personal Travel,Eco,907,1,2,2,4,5,3,4,2,2,2,2,2,2,2,2,0.0,dissatisfied,Churn
36814,151513,Female,disloyal Customer,22,Business travel,Eco,594,3,2,3,3,4,3,4,4,2,5,4,4,3,4,8,13.0,dissatisfied,Not Churn
89085,110515,Male,disloyal Customer,40,Business travel,Eco,190,2,1,2,3,5,2,5,5,3,5,3,2,2,5,0,0.0,dissatisfied,Churn
62464,134197,Female,Loyal Customer,39,Personal Travel,Eco,1120,2,4,2,3,5,2,5,5,3,3,4,5,5,5,9,5.0,dissatisfied,Churn
22966,99024,Male,Loyal Customer,72,Business travel,Eco,2583,2,4,4,4,2,2,2,3,1,2,3,2,1,2,0,5.0,dissatisfied,Not Churn
7968,139508,Female,Loyal Customer,39,Business travel,Business,2197,3,5,5,5,5,3,4,3,3,3,3,1,3,1,0,31.0,dissatisfied,Churn
31,88530,Female,disloyal Customer,15,Business travel,Eco,1043,2,2,2,3,5,2,5,5,3,1,4,2,4,5,3,0.0,dissatisfied,Churn
64641,121201,Male,disloyal Customer,45,Business travel,Business,862,1,2,2,1,4,1,4,4,5,4,5,3,5,4,4,4.0,dissatisfied,Churn
14709,122651,Male,Loyal Customer,45,Personal Travel,Eco,550,4,4,4,4,3,4,3,3,2,5,3,3,4,3,0,0.0,dissatisfied,Churn
6987,140123,Female,Loyal Customer,43,Business travel,Eco,502,2,3,4,4,2,2,2,2,2,2,2,2,2,2,80,77.0,dissatisfied,Churn
94061,121105,Female,Loyal Customer,34,Business travel,Business,1452,1,0,0,3,5,4,3,3,3,0,3,2,3,4,0,0.0,dissatisfied,Churn
52151,103861,Female,Loyal Customer,26,Personal Travel,Eco Plus,236,4,5,4,1,4,4,4,4,5,2,4,5,5,4,21,21.0,dissatisfied,Churn
102559,152954,Female,Loyal Customer,72,Business travel,Eco Plus,1979,1,1,1,1,2,3,3,1,1,1,1,1,1,3,4,0.0,dissatisfied,Churn
19027,155924,Male,Loyal Customer,47,Personal Travel,Eco,293,3,3,3,1,1,3,4,1,3,1,1,5,4,1,0,16.0,dissatisfied,Churn
50997,147944,Male,Loyal Customer,17,Personal Travel,Eco,946,1,3,2,3,3,2,3,3,3,5,3,1,3,3,90,83.0,dissatisfied,Churn
15688,125044,Male,disloyal Customer,27,Business travel,Business,1172,2,1,1,4,4,1,4,4,2,5,3,3,3,4,0,0.0,dissatisfied,Churn
37601,164137,Female,Loyal Customer,23,Business travel,Business,237,2,3,3,3,2,2,2,2,1,3,4,3,3,2,11,10.0,dissatisfied,Not Churn
12055,166126,Female,Loyal Customer,45,Personal Travel,Eco,369,3,4,1,5,4,3,5,3,3,1,3,5,3,2,0,0.0,dissatisfied,Churn
82868,177736,Female,disloyal Customer,42,Business travel,Eco,370,3,1,3,2,3,3,3,3,4,4,3,3,3,3,0,0.0,dissatisfied,Not Churn
101305,188570,Male,Loyal Customer,49,Business travel,Business,3615,1,4,4,4,3,4,3,1,1,1,1,2,1,1,0,0.0,dissatisfied,Churn
7576,62119,Female,Loyal Customer,45,Personal Travel,Eco Plus,270,4,3,2,4,2,4,3,3,3,2,3,2,3,4,8,0.0,dissatisfied,Churn
12299,78664,Female,Loyal Customer,24,Personal Travel,Eco,95,4,5,4,4,2,4,2,2,5,4,5,4,4,2,0,0.0,dissatisfied,Churn
28577,111931,Female,disloyal Customer,33,Business travel,Eco Plus,77,3,3,3,5,5,3,5,5,2,4,3,2,2,5,0,0.0,dissatisfied,Not Churn
6252,90193,Female,Loyal Customer,14,Personal Travel,Business,1107,2,2,2,3,3,2,3,3,2,1,3,3,3,3,0,0.0,dissatisfied,Churn
43431,112446,Male,Loyal Customer,47,Personal Travel,Eco,355,4,5,4,1,3,4,3,3,3,2,5,5,4,3,0,0.0,dissatisfied,Churn
41253,65775,Female,Loyal Customer,37,Business travel,Eco,235,3,4,4,4,3,3,3,1,2,3,4,3,3,3,154,140.0,dissatisfied,Churn
56451,104613,Male,disloyal Customer,16,Business travel,Eco,174,1,1,1,3,5,1,5,5,1,4,4,1,4,5,0,0.0,dissatisfied,Not Churn
92914,61558,Female,Loyal Customer,43,Business travel,Business,3923,1,3,3,3,3,2,2,4,4,4,1,2,4,3,7,8.0,dissatisfied,Not Churn
1529,131899,Male,Loyal Customer,39,Business travel,Business,733,2,5,5,5,2,4,3,2,2,2,2,2,2,3,11,,dissatisfied,Not Churn
57641,77999,Male,Loyal Customer,16,Personal Travel,Eco Plus,872,4,5,4,4,4,4,4,4,1,2,5,3,2,4,16,28.0,dissatisfied,Churn
46921,90558,Male,Loyal Customer,38,Business travel,Business,2627,3,1,1,1,3,4,4,3,3,3,3,1,3,4,30,25.0,dissatisfied,Churn
93225,156403,Male,Loyal Customer,70,Business travel,Business,419,1,4,5,5,1,3,3,1,1,1,1,1,1,1,66,53.0,dissatisfied,Churn
95296,118727,Female,disloyal Customer,35,Business travel,Business,1162,4,4,4,3,3,4,3,3,3,4,4,3,4,3,0,0.0,dissatisfied,Churn
14340,61041,Female,disloyal Customer,21,Business travel,Business,853,2,1,3,3,3,3,3,3,2,4,3,1,3,3,0,0.0,dissatisfied,Churn
41460,104861,Female,disloyal Customer,35,Business travel,Eco,98,3,5,3,4,4,3,4,4,2,4,2,1,2,4,0,0.0,dissatisfied,Churn
37118,146642,Female,Loyal Customer,24,Personal Travel,Eco,761,1,4,0,2,2,0,5,2,4,2,4,5,5,2,0,0.0,dissatisfied,Churn
17605,69014,Female,Loyal Customer,67,Personal Travel,Eco,335,3,5,3,2,3,4,4,1,1,3,1,5,1,4,0,0.0,dissatisfied,Churn
7736,99525,Female,Loyal Customer,39,Personal Travel,Eco,353,4,4,4,3,1,4,1,1,1,1,5,3,2,1,0,0.0,dissatisfied,Churn
2727,169783,Female,disloyal Customer,8,Business travel,Eco,849,4,4,4,3,4,4,4,4,1,2,3,2,4,4,39,29.0,dissatisfied,Churn
24388,86119,Male,disloyal Customer,37,Business travel,Business,1105,2,2,2,5,3,2,1,3,4,1,2,4,1,3,5,0.0,dissatisfied,Churn
60172,155344,Male,Loyal Customer,38,Business travel,Eco,239,1,2,2,2,1,1,1,1,4,5,3,1,3,1,26,24.0,dissatisfied,Churn
42549,82730,Male,Loyal Customer,22,Personal Travel,Eco,500,2,4,2,4,4,2,4,4,3,3,3,3,3,4,0,11.0,dissatisfied,Churn
75001,80373,Female,Loyal Customer,56,Business travel,Eco,763,1,3,3,3,2,4,3,1,1,1,1,3,1,3,0,0.0,dissatisfied,Churn
65079,91065,Female,Loyal Customer,61,Personal Travel,Eco,391,1,4,1,2,2,4,4,5,5,1,5,3,5,5,0,9.0,dissatisfied,Churn
60110,176781,Male,Loyal Customer,43,Personal Travel,Eco,333,3,4,3,2,4,3,4,4,5,5,4,5,5,4,0,0.0,dissatisfied,Churn
10690,167623,Female,Loyal Customer,39,Personal Travel,Eco,577,2,2,2,2,4,2,4,4,3,5,2,4,3,4,6,0.0,dissatisfied,Churn
52318,134215,Male,Loyal Customer,39,Personal Travel,Eco,1182,2,5,3,2,2,3,2,2,5,2,4,4,4,2,0,0.0,dissatisfied,Not Churn
60534,182724,Male,disloyal Customer,21,Business travel,Eco,130,2,4,2,4,3,2,3,3,3,4,5,5,5,3,15,18.0,dissatisfied,Churn
75237,163769,Male,disloyal Customer,8,Business travel,Eco,490,4,4,4,3,5,4,5,5,4,1,3,4,3,5,0,0.0,dissatisfied,Churn
73717,144026,Male,Loyal Customer,50,Personal Travel,Eco Plus,1979,3,3,3,2,5,3,5,5,5,1,5,4,1,5,4,2.0,dissatisfied,Not Churn
49839,158400,Female,Loyal Customer,29,Personal Travel,Eco,272,1,2,1,4,3,1,3,3,4,2,4,2,3,3,22,13.0,dissatisfied,Churn
14560,135373,Female,Loyal Customer,40,Personal Travel,Eco,1438,4,4,4,4,5,4,4,5,5,2,5,5,4,5,0,0.0,dissatisfied,Churn
92050,180625,Female,Loyal Customer,19,Personal Travel,Eco Plus,912,2,5,2,1,3,2,4,3,5,4,5,5,5,3,2,0.0,dissatisfied,Not Churn
67109,111677,Male,Loyal Customer,32,Personal Travel,Eco,156,4,4,4,1,2,4,2,2,3,4,5,5,5,2,0,0.0,dissatisfied,Churn
44936,150919,Female,Loyal Customer,37,Personal Travel,Eco,957,1,2,0,3,5,0,5,5,2,4,4,1,3,5,29,15.0,dissatisfied,Churn
584,174618,Male,Loyal Customer,35,Business travel,Business,2295,1,5,1,5,1,1,2,1,1,1,1,1,1,2,18,14.0,dissatisfied,Churn
7502,109281,Female,Loyal Customer,66,Personal Travel,Eco,845,2,4,2,2,2,4,5,2,2,2,2,4,2,5,0,0.0,dissatisfied,Not Churn
58210,126208,Female,Loyal Customer,59,Personal Travel,Eco,1303,3,5,3,3,3,4,4,5,5,3,5,4,5,3,0,0.0,dissatisfied,Churn
85342,78829,Male,Loyal Customer,46,Business travel,Eco,651,3,3,3,3,3,3,3,3,3,4,3,3,4,3,156,147.0,dissatisfied,Churn
94851,101462,Male,Loyal Customer,49,Business travel,Business,2770,3,3,3,3,4,4,4,3,3,3,3,1,3,2,27,37.0,dissatisfied,Churn
92991,166414,Female,disloyal Customer,47,Business travel,Business,787,1,1,1,4,2,1,2,2,3,5,5,3,5,2,13,6.0,dissatisfied,Churn
8299,134532,Female,Loyal Customer,25,Personal Travel,Eco Plus,204,3,3,3,3,3,3,3,3,4,5,3,1,3,3,0,2.0,dissatisfied,Churn
17554,127174,Female,Loyal Customer,37,Personal Travel,Eco,1217,2,1,2,3,5,2,5,5,3,2,4,2,3,5,3,1.0,dissatisfied,Churn
3685,60742,Female,Loyal Customer,14,Personal Travel,Eco,853,3,1,3,3,4,3,4,4,1,3,2,4,3,4,12,1.0,dissatisfied,Not Churn
38700,179518,Male,Loyal Customer,47,Personal Travel,Eco,370,3,4,3,4,3,3,3,3,1,5,2,4,4,3,40,43.0,dissatisfied,Churn
21727,181693,Female,disloyal Customer,22,Business travel,Eco,993,2,3,3,3,5,3,5,5,5,2,4,3,4,5,0,3.0,dissatisfied,Churn
26152,89101,Female,disloyal Customer,21,Business travel,Business,763,1,4,1,4,5,1,5,5,4,3,3,4,3,5,25,33.0,dissatisfied,Churn
9523,132632,Female,Loyal Customer,29,Personal Travel,Eco,1744,4,2,4,3,1,4,1,1,1,2,2,3,3,1,4,9.0,dissatisfied,Churn
94826,110435,Male,disloyal Customer,25,Business travel,Eco,78,3,3,3,4,5,3,5,5,4,4,3,2,4,5,0,0.0,dissatisfied,Churn
81330,187590,Male,Loyal Customer,59,Personal Travel,Eco,2296,2,4,2,1,4,2,3,4,3,2,4,4,4,4,0,5.0,dissatisfied,Churn
719,68530,Female,Loyal Customer,46,Business travel,Eco,650,1,5,5,5,2,4,3,2,2,1,2,3,2,1,0,0.0,dissatisfied,Not Churn
20781,152020,Female,Loyal Customer,53,Business travel,Eco Plus,404,3,5,4,5,1,3,3,3,3,3,3,1,3,2,18,37.0,dissatisfied,Churn
16538,86292,Male,Loyal Customer,28,Business travel,Business,2840,2,4,4,4,2,2,2,2,4,2,3,3,4,2,14,17.0,dissatisfied,Churn
99494,181197,Male,Loyal Customer,15,Personal Travel,Eco,449,3,3,3,4,4,3,4,4,5,4,5,2,5,4,21,6.0,dissatisfied,Churn
75328,187891,Male,Loyal Customer,56,Personal Travel,Eco,304,3,3,3,1,3,3,1,3,2,3,5,5,5,3,7,0.0,dissatisfied,Churn
14635,184929,Male,Loyal Customer,57,Business travel,Eco,676,2,1,1,1,2,2,2,2,3,5,3,3,3,2,0,0.0,dissatisfied,Churn
11783,87419,Male,Loyal Customer,25,Personal Travel,Eco,515,1,5,1,3,4,1,4,4,5,4,4,5,5,4,76,61.0,dissatisfied,Churn
18170,95681,Female,Loyal Customer,30,Personal Travel,Eco Plus,187,1,5,1,3,2,1,2,2,5,3,5,4,5,2,72,49.0,dissatisfied,Churn
31231,156450,Female,disloyal Customer,72,Business travel,Eco,181,2,2,2,1,3,2,3,3,2,5,1,3,2,3,4,2.0,dissatisfied,Not Churn
25358,107198,Male,Loyal Customer,44,Business travel,Business,125,2,2,2,2,3,3,3,3,3,3,2,4,3,2,0,0.0,dissatisfied,Churn
39493,112734,Male,disloyal Customer,39,Business travel,Eco,328,1,0,1,4,1,1,1,1,3,3,1,3,2,1,0,0.0,dissatisfied,Churn
68822,137583,Female,Loyal Customer,42,Business travel,Eco Plus,1262,3,4,4,4,4,3,4,3,3,3,3,3,3,4,7,0.0,dissatisfied,Not Churn
36558,121686,Female,Loyal Customer,35,Business travel,Business,3848,2,3,2,3,2,4,4,2,2,2,2,1,2,2,0,0.0,dissatisfied,Churn
85131,65162,Male,Loyal Customer,66,Personal Travel,Eco,762,4,3,4,4,5,4,5,5,1,5,1,4,4,5,14,57.0,dissatisfied,Churn
2194,153971,Female,Loyal Customer,47,Business travel,Business,3776,5,4,4,4,5,4,4,5,5,4,5,1,5,3,17,5.0,dissatisfied,Churn
82425,110929,Male,Loyal Customer,73,Business travel,Eco,373,2,5,5,5,2,2,2,2,1,3,3,2,3,2,98,132.0,dissatisfied,Churn
92277,116134,Female,Loyal Customer,67,Personal Travel,Eco,1290,3,5,2,1,3,5,4,5,5,2,5,3,5,3,47,11.0,dissatisfied,Not Churn
70257,64859,Male,Loyal Customer,31,Business travel,Eco,431,2,3,3,3,2,2,2,2,1,3,4,3,3,2,0,0.0,dissatisfied,Churn
38347,132056,Female,Loyal Customer,62,Personal Travel,Eco,1514,3,4,3,3,5,3,3,1,1,3,1,4,1,4,80,66.0,dissatisfied,Not Churn
100564,72750,Male,disloyal Customer,42,Business travel,Business,351,3,3,3,4,2,3,2,2,3,3,3,4,4,2,0,0.0,dissatisfied,Churn
33518,77628,Female,Loyal Customer,18,Personal Travel,Eco,746,4,4,4,1,4,4,1,4,2,1,3,3,3,4,0,7.0,dissatisfied,Churn
30208,91125,Male,Loyal Customer,62,Personal Travel,Eco,641,3,5,3,3,3,3,3,3,4,4,4,3,4,3,2,5.0,dissatisfied,Churn
43373,125557,Female,Loyal Customer,67,Business travel,Business,469,3,4,2,2,3,4,4,3,3,3,3,3,3,1,0,0.0,dissatisfied,Churn
57665,163078,Male,Loyal Customer,44,Business travel,Eco,391,2,5,5,5,2,2,2,2,2,5,3,4,4,2,22,19.0,dissatisfied,Not Churn
86422,172303,Female,Loyal Customer,38,Personal Travel,Eco,883,1,4,0,3,5,0,5,5,4,5,4,4,5,5,80,80.0,dissatisfied,Churn
63555,110549,Male,disloyal Customer,15,Business travel,Eco,373,3,3,3,3,4,3,4,4,2,1,3,3,3,4,0,0.0,dissatisfied,Not Churn
44032,185648,Male,Loyal Customer,69,Personal Travel,Eco,728,1,3,1,3,5,1,5,5,1,4,3,2,3,5,0,0.0,dissatisfied,Churn
13034,61992,Male,Loyal Customer,8,Personal Travel,Eco,282,4,4,4,3,2,4,3,2,5,4,4,4,5,2,5,14.0,dissatisfied,Churn
84726,111219,Male,Loyal Customer,66,Personal Travel,Eco,266,2,5,2,4,2,2,2,2,5,4,4,4,5,2,0,0.0,dissatisfied,Churn
62799,108271,Male,disloyal Customer,27,Business travel,Eco Plus,541,3,3,3,3,3,3,3,3,1,5,1,5,4,3,9,10.0,dissatisfied,Churn
101182,138807,Female,Loyal Customer,35,Personal Travel,Eco Plus,332,4,3,4,4,5,4,5,5,3,4,1,4,5,5,1,0.0,dissatisfied,Churn
5401,121257,Male,Loyal Customer,38,Personal Travel,Eco,862,3,4,3,1,2,3,2,2,4,2,5,3,5,2,11,0.0,dissatisfied,Churn
100407,142710,Female,Loyal Customer,22,Business travel,Eco,1589,4,2,2,2,4,4,1,4,1,5,2,1,2,4,97,97.0,dissatisfied,Churn
49255,177214,Male,Loyal Customer,41,Personal Travel,Eco,337,2,5,2,1,2,2,5,2,5,5,4,4,4,2,4,0.0,dissatisfied,Churn
89343,66827,Female,disloyal Customer,26,Business travel,Business,409,3,1,3,2,4,3,4,4,3,2,2,4,1,4,69,100.0,dissatisfied,Churn
65772,72632,Female,Loyal Customer,25,Business travel,Business,344,3,3,2,3,3,3,3,3,3,1,3,3,3,3,4,19.0,dissatisfied,Churn
74666,133813,Female,Loyal Customer,56,Personal Travel,Eco,1085,3,5,3,2,5,4,4,3,3,3,3,4,3,3,84,77.0,dissatisfied,Churn
85690,104852,Female,Loyal Customer,35,Business travel,Business,3083,1,5,5,5,1,3,3,5,5,4,1,2,5,2,38,16.0,dissatisfied,Churn
58951,81523,Male,disloyal Customer,22,Business travel,Eco,534,2,3,2,4,3,2,3,3,3,2,2,1,5,3,0,0.0,dissatisfied,Churn
50178,68157,Male,Loyal Customer,28,Personal Travel,Eco,522,1,5,1,1,3,1,3,3,5,2,5,3,4,3,0,0.0,dissatisfied,Churn
45710,100950,Male,disloyal Customer,36,Business travel,Eco,402,4,0,4,2,1,4,1,1,4,5,2,4,5,1,0,0.0,dissatisfied,Churn
1174,65756,Male,disloyal Customer,26,Business travel,Business,235,1,0,1,2,5,1,5,5,4,2,5,3,5,5,0,5.0,dissatisfied,Not Churn
25010,117900,Male,Loyal Customer,23,Personal Travel,Eco,2227,2,3,2,4,1,2,2,1,3,3,4,4,4,1,0,0.0,dissatisfied,Churn
90583,138143,Female,Loyal Customer,67,Personal Travel,Eco,626,2,4,2,1,3,5,4,3,3,2,3,3,3,5,8,4.0,dissatisfied,Not Churn
98659,65427,Male,Loyal Customer,13,Personal Travel,Eco,364,3,4,3,2,5,3,5,5,3,4,4,4,4,5,0,15.0,dissatisfied,Churn
47949,164480,Female,Loyal Customer,49,Personal Travel,Eco,484,3,0,3,3,5,4,5,4,4,3,4,3,4,3,12,8.0,dissatisfied,Churn
11389,156765,Female,Loyal Customer,66,Business travel,Business,2986,4,2,2,2,4,3,3,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
64146,80234,Female,Loyal Customer,28,Personal Travel,Eco,350,3,4,3,1,5,3,5,5,5,4,5,3,5,5,0,0.0,dissatisfied,Churn
34894,127869,Male,Loyal Customer,49,Business travel,Business,2422,4,1,1,1,1,4,4,4,4,4,4,4,4,2,1,0.0,dissatisfied,Churn
68899,190453,Male,disloyal Customer,22,Business travel,Eco,337,3,0,4,3,5,4,5,5,3,5,5,3,5,5,0,0.0,dissatisfied,Churn
86327,122942,Female,Loyal Customer,22,Personal Travel,Eco,2565,3,3,3,3,4,3,4,4,3,1,4,1,2,4,0,0.0,dissatisfied,Churn
90967,78586,Female,disloyal Customer,20,Business travel,Eco,425,2,5,2,2,4,2,2,4,5,2,2,3,3,4,62,51.0,dissatisfied,Churn
36194,110814,Male,Loyal Customer,44,Business travel,Eco,156,2,2,3,2,2,2,2,2,1,4,3,2,2,2,0,1.0,dissatisfied,Churn
6051,79924,Female,Loyal Customer,8,Personal Travel,Eco,542,3,2,3,2,4,3,4,4,1,1,1,2,2,4,0,10.0,dissatisfied,Not Churn
68994,91534,Female,Loyal Customer,7,Personal Travel,Eco Plus,1199,2,4,2,2,3,2,3,3,3,3,4,4,2,3,57,51.0,dissatisfied,Churn
2129,94268,Male,disloyal Customer,61,Business travel,Eco,399,3,3,3,5,4,3,1,4,4,2,3,1,3,4,1,4.0,dissatisfied,Churn
57154,177374,Female,disloyal Customer,32,Business travel,Business,308,2,2,2,1,5,2,5,5,3,3,4,3,5,5,31,13.0,dissatisfied,Churn
92200,164626,Female,Loyal Customer,77,Business travel,Eco Plus,869,4,5,5,5,2,4,3,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
78129,96017,Male,disloyal Customer,23,Business travel,Eco,1056,2,2,2,3,5,2,5,5,3,4,3,1,3,5,0,0.0,dissatisfied,Churn
76626,79825,Male,disloyal Customer,44,Business travel,Eco,287,2,0,1,3,4,1,5,4,2,3,5,1,4,4,0,9.0,dissatisfied,Churn
1508,189401,Male,Loyal Customer,28,Personal Travel,Eco,2419,1,5,1,1,1,3,2,3,5,3,4,2,5,2,0,0.0,dissatisfied,Churn
95692,117087,Female,Loyal Customer,16,Personal Travel,Eco,200,3,5,3,4,4,3,4,4,2,2,5,5,5,4,0,0.0,dissatisfied,Not Churn
103337,152243,Male,Loyal Customer,36,Personal Travel,Eco Plus,1626,1,3,1,2,2,1,2,2,3,3,3,3,2,2,0,0.0,dissatisfied,Churn
48164,166781,Male,Loyal Customer,68,Personal Travel,Eco,903,1,4,1,5,4,1,4,4,3,1,5,1,2,4,2,0.0,dissatisfied,Churn
8094,61928,Male,Loyal Customer,42,Personal Travel,Eco,282,3,5,3,4,1,3,1,1,4,2,5,5,4,1,0,0.0,dissatisfied,Churn
67444,171420,Male,Loyal Customer,21,Personal Travel,Eco,829,1,5,1,3,5,1,5,5,4,4,4,5,4,5,0,0.0,dissatisfied,Churn
71526,78958,Male,disloyal Customer,47,Business travel,Business,228,2,2,2,1,3,2,3,3,3,3,3,3,5,3,0,0.0,dissatisfied,Churn
26946,165230,Male,Loyal Customer,28,Personal Travel,Eco,1609,3,5,3,3,3,3,2,3,3,4,4,4,4,3,0,0.0,dissatisfied,Churn
18746,125782,Male,Loyal Customer,10,Personal Travel,Eco,247,2,5,2,5,4,2,4,4,4,5,4,3,5,4,4,0.0,dissatisfied,Churn
12510,126388,Male,disloyal Customer,14,Business travel,Eco,926,3,4,4,3,2,4,1,2,2,4,4,1,3,2,2,0.0,dissatisfied,Churn
13853,121020,Female,disloyal Customer,54,Business travel,Eco Plus,383,2,3,3,1,3,2,5,3,3,4,2,4,1,3,0,7.0,dissatisfied,Churn
62348,117058,Female,Loyal Customer,40,Business travel,Eco,200,4,3,3,3,4,4,4,4,3,1,4,3,4,4,0,49.0,dissatisfied,Churn
93355,105186,Male,Loyal Customer,39,Business travel,Business,2951,3,3,2,3,5,3,3,3,3,3,3,2,3,2,0,0.0,dissatisfied,Churn
28865,111194,Male,disloyal Customer,26,Business travel,Eco,109,4,0,4,4,3,4,3,3,2,5,3,5,2,3,0,0.0,dissatisfied,Not Churn
50420,161069,Male,Loyal Customer,70,Personal Travel,Eco,1204,2,4,2,2,4,2,4,4,4,2,3,5,2,4,0,0.0,dissatisfied,Churn
89170,65558,Male,Loyal Customer,32,Business travel,Business,2448,4,5,5,5,4,4,4,4,1,4,3,4,3,4,106,105.0,dissatisfied,Churn
87062,177216,Female,Loyal Customer,50,Personal Travel,Eco,371,1,4,1,3,1,3,3,3,2,4,4,3,3,3,218,217.0,dissatisfied,Churn
87724,152809,Female,disloyal Customer,28,Business travel,Eco,1266,2,2,2,3,4,2,4,4,2,2,3,2,2,4,0,0.0,dissatisfied,Churn
68751,151724,Female,Loyal Customer,67,Personal Travel,Eco,404,2,5,2,3,4,5,5,5,5,2,5,5,5,4,0,0.0,dissatisfied,Churn
88237,135539,Male,Loyal Customer,60,Personal Travel,Eco Plus,1171,3,4,3,3,3,3,3,3,5,5,3,3,4,3,19,2.0,dissatisfied,Churn
5460,149184,Female,disloyal Customer,25,Business travel,Eco,594,4,3,4,2,2,4,2,2,4,4,4,2,2,2,0,0.0,dissatisfied,Churn
85652,186414,Male,Loyal Customer,38,Business travel,Business,3790,3,3,5,3,5,4,4,3,3,3,3,2,3,1,25,19.0,dissatisfied,Churn
100229,184971,Female,Loyal Customer,16,Personal Travel,Eco,1916,3,3,3,2,2,3,2,2,5,5,5,1,2,2,0,0.0,dissatisfied,Churn
