,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
71849,145290,Male,disloyal Customer,37,Business travel,Business,391,3,3,3,2,3,3,3,3,4,3,4,3,4,3,0,0.0,dissatisfied,Not Churn
52604,83051,Female,disloyal Customer,24,Business travel,Business,846,1,1,1,4,2,1,2,2,3,3,3,3,3,2,4,30.0,dissatisfied,Churn
97398,61463,Male,disloyal Customer,30,Business travel,Eco,829,1,1,1,3,4,1,4,4,2,5,2,3,3,4,0,0.0,dissatisfied,Churn
97097,56389,Male,Loyal Customer,43,Business travel,Business,1680,2,4,4,4,3,4,3,2,2,2,2,2,2,3,0,0.0,dissatisfied,Churn
17926,44238,Female,disloyal Customer,22,Business travel,Eco,530,1,2,1,3,4,1,4,4,1,3,3,2,4,4,128,121.0,dissatisfied,Not Churn
2002,104241,Female,Loyal Customer,43,Personal Travel,Eco,813,1,3,1,3,5,4,4,4,4,1,4,3,4,1,2,0.0,dissatisfied,Not Churn
45399,122419,Female,Loyal Customer,25,Personal Travel,Eco,356,3,4,2,2,2,2,5,2,5,2,5,4,4,2,0,0.0,dissatisfied,Churn
92439,159171,Male,Loyal Customer,53,Business travel,Business,2620,1,1,1,1,1,4,4,1,1,1,1,4,1,1,0,6.0,dissatisfied,Churn
68426,63714,Female,Loyal Customer,67,Personal Travel,Eco,697,3,5,3,1,5,1,4,1,1,3,1,1,1,4,0,0.0,dissatisfied,Churn
59008,50179,Female,Loyal Customer,19,Personal Travel,Eco,363,3,5,3,3,5,3,5,5,5,3,5,5,5,5,0,0.0,dissatisfied,Churn
23660,97418,Female,Loyal Customer,61,Personal Travel,Eco,853,1,5,1,3,3,4,4,2,2,1,2,3,2,5,0,0.0,dissatisfied,Churn
46313,72676,Female,disloyal Customer,25,Business travel,Eco,1249,3,4,4,3,1,4,1,1,1,2,5,4,1,1,39,31.0,dissatisfied,Churn
4710,123300,Female,disloyal Customer,36,Business travel,Business,946,4,4,4,4,2,4,2,2,4,3,4,3,4,2,6,0.0,dissatisfied,Churn
69483,79776,Female,Loyal Customer,12,Personal Travel,Eco,1034,2,2,2,3,2,2,2,2,4,2,2,2,2,2,16,0.0,dissatisfied,Not Churn
77933,101852,Male,Loyal Customer,36,Business travel,Business,3645,1,0,0,2,1,2,2,5,5,0,5,2,5,4,0,0.0,dissatisfied,Churn
9479,135879,Male,Loyal Customer,41,Business travel,Eco,255,1,0,0,4,4,1,5,4,2,5,4,2,4,4,0,0.0,dissatisfied,Churn
26818,57292,Female,Loyal Customer,59,Personal Travel,Eco,954,2,5,2,4,3,4,5,1,1,2,1,5,1,5,23,13.0,dissatisfied,Churn
54323,60630,Female,Loyal Customer,68,Personal Travel,Eco,547,1,0,1,3,5,3,5,2,2,1,2,5,2,3,15,33.0,dissatisfied,Churn
26534,82479,Male,Loyal Customer,21,Personal Travel,Eco,589,2,5,3,3,1,3,1,1,5,3,5,3,5,1,0,33.0,dissatisfied,Churn
69360,94263,Female,Loyal Customer,56,Business travel,Eco Plus,612,3,2,1,1,5,3,2,2,2,3,2,1,2,3,25,41.0,dissatisfied,Churn
28025,102253,Male,Loyal Customer,58,Business travel,Business,2286,3,1,1,1,4,3,3,3,3,3,3,4,3,1,36,25.0,dissatisfied,Churn
83908,78353,Female,Loyal Customer,42,Business travel,Business,817,3,4,4,4,3,4,3,3,3,2,3,4,3,2,0,0.0,dissatisfied,Not Churn
25792,39705,Male,Loyal Customer,49,Personal Travel,Eco,227,2,2,2,4,5,2,5,5,1,1,3,3,3,5,0,0.0,dissatisfied,Churn
8818,98940,Female,Loyal Customer,53,Personal Travel,Eco,2556,3,2,3,4,5,3,4,5,5,3,5,4,5,2,0,8.0,dissatisfied,Churn
80412,91773,Male,Loyal Customer,42,Personal Travel,Eco,563,2,5,3,3,4,3,4,4,5,2,4,3,5,4,0,0.0,dissatisfied,Churn
77732,144721,Male,disloyal Customer,37,Business travel,Business,696,1,1,1,3,1,1,1,1,5,3,5,3,4,1,0,4.0,dissatisfied,Churn
21609,106578,Female,Loyal Customer,38,Personal Travel,Eco,187,2,4,2,3,2,5,5,3,4,4,4,5,3,5,197,203.0,dissatisfied,Not Churn
9226,90478,Female,Loyal Customer,20,Personal Travel,Eco Plus,1597,3,5,3,3,3,3,3,3,4,4,3,3,5,3,35,11.0,dissatisfied,Churn
16946,151922,Male,Loyal Customer,58,Business travel,Business,446,1,1,5,1,5,4,3,1,1,1,1,3,1,3,0,0.0,dissatisfied,Churn
84531,132423,Male,Loyal Customer,14,Personal Travel,Eco,460,2,5,2,2,2,2,2,2,3,3,5,5,4,2,13,26.0,dissatisfied,Churn
57284,44450,Female,Loyal Customer,8,Personal Travel,Eco Plus,125,2,1,2,3,4,2,1,4,2,1,3,4,4,4,0,0.0,dissatisfied,Not Churn
51415,143885,Female,Loyal Customer,30,Personal Travel,Eco,405,2,5,2,4,1,2,1,1,3,5,4,5,4,1,23,28.0,dissatisfied,Churn
85915,102614,Female,Loyal Customer,34,Business travel,Eco,447,3,2,2,2,3,3,3,3,4,2,4,2,4,3,1,9.0,dissatisfied,Churn
55889,74681,Female,disloyal Customer,17,Business travel,Eco,1499,3,3,3,3,4,3,4,4,5,4,1,3,1,4,0,5.0,dissatisfied,Not Churn
58012,90410,Female,Loyal Customer,46,Personal Travel,Eco,1222,2,1,3,3,4,3,3,5,5,3,4,4,5,4,13,2.0,dissatisfied,Not Churn
55549,40879,Female,Loyal Customer,33,Personal Travel,Eco,888,3,2,3,4,3,3,3,3,4,2,3,2,3,3,51,16.0,dissatisfied,Churn
83073,67520,Male,Loyal Customer,39,Personal Travel,Eco,895,1,5,1,2,3,1,4,3,5,4,4,3,5,3,18,11.0,dissatisfied,Churn
74803,101189,Female,Loyal Customer,61,Personal Travel,Eco,190,3,4,0,4,1,5,5,2,2,0,2,2,2,3,60,58.0,dissatisfied,Churn
3494,113535,Female,Loyal Customer,70,Personal Travel,Eco,590,2,3,2,3,5,4,4,5,5,2,4,1,5,4,3,0.0,dissatisfied,Churn
68220,143546,Male,Loyal Customer,64,Business travel,Eco,725,3,3,3,3,3,3,3,3,2,2,3,3,3,3,9,37.0,dissatisfied,Churn
21182,93118,Female,Loyal Customer,11,Personal Travel,Eco,2454,3,2,3,3,3,3,3,3,4,2,3,1,4,3,17,0.0,dissatisfied,Churn
59360,138848,Female,Loyal Customer,31,Personal Travel,Eco,601,1,4,1,4,1,1,1,1,3,2,4,3,1,1,0,0.0,dissatisfied,Churn
19464,155095,Male,Loyal Customer,33,Business travel,Business,3012,3,3,3,3,3,3,3,3,4,5,3,3,4,3,5,0.0,dissatisfied,Churn
48331,86512,Female,disloyal Customer,45,Business travel,Eco,109,3,2,3,3,3,3,2,3,3,3,4,3,4,3,0,0.0,dissatisfied,Churn
84792,75279,Female,Loyal Customer,45,Personal Travel,Eco,190,3,4,3,4,2,5,4,4,4,3,4,4,4,4,0,0.0,dissatisfied,Churn
54669,50762,Male,Loyal Customer,22,Personal Travel,Eco,541,4,5,4,4,2,4,2,2,4,4,5,3,4,2,0,0.0,dissatisfied,Churn
49615,70270,Female,disloyal Customer,24,Business travel,Eco,1189,2,2,2,4,2,2,2,2,4,5,1,5,3,2,0,7.0,dissatisfied,Churn
67964,89657,Female,Loyal Customer,43,Personal Travel,Eco,2288,3,2,3,3,3,4,4,4,4,3,2,4,4,2,120,91.0,dissatisfied,Churn
2209,69300,Female,Loyal Customer,37,Personal Travel,Eco,101,2,5,2,2,1,2,1,1,3,4,4,5,5,1,0,0.0,dissatisfied,Churn
12024,128012,Male,Loyal Customer,11,Personal Travel,Business,2475,3,5,2,1,2,2,2,2,3,5,4,3,4,2,0,0.0,dissatisfied,Churn
32125,103014,Male,disloyal Customer,25,Business travel,Business,929,1,4,1,3,2,1,2,2,4,5,4,1,4,2,5,0.0,dissatisfied,Churn
4420,117211,Male,Loyal Customer,39,Business travel,Business,1968,2,1,5,5,3,3,4,2,2,2,2,3,2,2,42,31.0,dissatisfied,Churn
65020,115854,Male,Loyal Customer,65,Personal Travel,Eco,760,2,5,2,1,1,2,1,1,1,5,2,3,4,1,0,0.0,dissatisfied,Churn
14095,42897,Female,disloyal Customer,38,Business travel,Business,224,4,4,4,2,3,4,4,3,5,4,4,4,5,3,24,20.0,dissatisfied,Churn
19868,102891,Female,Loyal Customer,67,Personal Travel,Eco,802,2,2,2,3,3,3,4,4,4,2,4,4,4,2,0,0.0,dissatisfied,Churn
17240,43123,Male,Loyal Customer,55,Business travel,Eco,299,1,3,3,3,1,1,1,1,1,1,4,2,4,1,45,51.0,dissatisfied,Churn
21745,44419,Male,Loyal Customer,49,Personal Travel,Eco,125,3,5,0,3,5,0,5,5,4,3,5,2,1,5,58,45.0,dissatisfied,Churn
53871,147431,Female,Loyal Customer,60,Business travel,Business,3415,3,2,2,2,3,3,3,3,3,3,3,4,3,2,24,24.0,dissatisfied,Churn
51688,50092,Male,Loyal Customer,41,Personal Travel,Eco,192,1,5,1,1,3,1,4,3,4,4,5,3,4,3,0,0.0,dissatisfied,Churn
45459,116668,Female,Loyal Customer,8,Personal Travel,Eco Plus,1678,3,5,3,4,2,3,2,2,1,1,2,1,2,2,0,0.0,dissatisfied,Churn
209,112880,Female,Loyal Customer,40,Business travel,Business,2808,4,3,3,3,3,3,4,3,3,3,4,4,3,3,7,2.0,dissatisfied,Churn
57668,69575,Male,Loyal Customer,43,Personal Travel,Eco,2462,3,4,3,1,3,3,3,5,2,5,5,3,5,3,0,0.0,dissatisfied,Churn
23333,57713,Male,Loyal Customer,70,Personal Travel,Eco Plus,331,2,5,2,4,5,2,5,5,3,5,5,3,4,5,22,12.0,dissatisfied,Churn
83499,118994,Female,Loyal Customer,63,Business travel,Eco,645,3,4,4,4,1,4,3,3,3,3,3,2,3,1,24,4.0,dissatisfied,Churn
96863,128706,Male,Loyal Customer,35,Business travel,Eco Plus,1947,3,4,4,4,3,3,3,3,3,1,2,2,3,3,1,0.0,dissatisfied,Churn
6762,124657,Female,Loyal Customer,31,Personal Travel,Eco,404,2,5,2,4,5,2,5,5,4,5,5,4,5,5,10,1.0,dissatisfied,Churn
1798,139204,Female,Loyal Customer,45,Business travel,Eco,146,2,3,3,3,4,4,4,2,2,2,2,1,2,1,1,4.0,dissatisfied,Not Churn
93220,98429,Male,Loyal Customer,20,Business travel,Business,2391,2,1,1,1,2,2,2,2,2,4,3,2,3,2,0,0.0,dissatisfied,Churn
352,90054,Female,disloyal Customer,17,Business travel,Eco Plus,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34.0,dissatisfied,Not Churn
2489,80905,Male,Loyal Customer,31,Business travel,Business,1820,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,1.0,dissatisfied,Not Churn
31581,68892,Female,disloyal Customer,72,Business travel,Eco,101,3,1,3,2,3,3,5,3,4,1,1,1,2,3,0,0.0,dissatisfied,Churn
65877,159796,Male,disloyal Customer,40,Business travel,Business,214,3,3,3,3,4,3,4,4,2,1,4,3,3,4,0,0.0,dissatisfied,Churn
17386,102021,Female,Loyal Customer,22,Business travel,Business,569,1,0,0,4,3,0,3,3,1,5,3,1,3,3,0,0.0,dissatisfied,Churn
97345,78391,Male,Loyal Customer,48,Business travel,Eco,748,3,4,4,4,3,3,3,3,3,2,3,3,3,3,0,0.0,dissatisfied,Not Churn
92063,97423,Male,Loyal Customer,50,Personal Travel,Eco,967,3,5,3,5,5,3,5,5,5,4,5,4,4,5,24,23.0,dissatisfied,Churn
33150,88799,Male,Loyal Customer,58,Personal Travel,Eco,119,1,4,0,3,3,0,5,3,3,3,4,4,4,3,10,17.0,dissatisfied,Churn
28048,83842,Female,disloyal Customer,24,Business travel,Business,1334,4,0,4,3,3,4,3,3,4,3,4,2,3,3,0,0.0,dissatisfied,Churn
10880,73750,Female,Loyal Customer,58,Personal Travel,Eco,1076,1,4,1,3,2,5,4,4,4,1,5,4,4,3,0,,dissatisfied,Churn
103013,104127,Female,Loyal Customer,67,Personal Travel,Eco Plus,1171,3,4,3,2,2,3,4,3,3,3,3,4,3,3,0,2.0,dissatisfied,Not Churn
65401,106040,Female,disloyal Customer,38,Business travel,Business,1671,3,3,3,2,1,3,1,1,4,5,4,3,4,1,4,0.0,dissatisfied,Churn
45345,87386,Female,disloyal Customer,24,Business travel,Eco Plus,158,2,0,2,2,2,2,2,2,3,3,4,4,5,2,0,35.0,dissatisfied,Not Churn
21780,45434,Male,Loyal Customer,52,Business travel,Business,3942,4,4,4,4,1,4,3,4,4,4,4,4,4,2,38,26.0,dissatisfied,Not Churn
2789,117486,Female,Loyal Customer,9,Personal Travel,Eco,1299,2,5,2,1,3,2,3,3,3,4,3,5,5,3,0,0.0,dissatisfied,Churn
66712,46696,Male,disloyal Customer,59,Business travel,Eco,429,2,2,2,2,3,2,3,3,1,3,3,3,2,3,19,14.0,dissatisfied,Churn
101661,119184,Male,Loyal Customer,41,Business travel,Business,2081,1,4,4,4,2,3,3,1,1,1,1,2,1,2,12,38.0,dissatisfied,Churn
84182,62402,Female,Loyal Customer,62,Business travel,Eco,859,3,2,2,2,2,3,4,3,3,3,3,2,3,1,28,2.0,dissatisfied,Churn
85572,99814,Male,Loyal Customer,35,Personal Travel,Eco,1047,3,4,4,3,1,4,1,1,1,1,4,1,3,1,8,0.0,dissatisfied,Churn
5433,94709,Male,Loyal Customer,19,Personal Travel,Eco,403,2,4,5,2,2,5,1,2,4,4,4,3,4,2,0,0.0,dissatisfied,Not Churn
15122,149836,Male,Loyal Customer,20,Personal Travel,Eco,414,4,5,4,1,3,4,3,3,5,5,5,3,5,3,0,0.0,dissatisfied,Churn
66681,82373,Male,disloyal Customer,45,Business travel,Eco,524,2,3,2,2,3,2,3,3,4,1,2,3,3,3,31,25.0,dissatisfied,Churn
34240,69357,Male,Loyal Customer,49,Business travel,Eco Plus,101,3,2,2,2,3,3,3,3,3,4,3,2,4,3,0,16.0,dissatisfied,Churn
3707,139224,Female,Loyal Customer,55,Personal Travel,Eco,687,2,4,1,5,2,4,4,4,4,1,4,3,4,3,0,0.0,dissatisfied,Churn
54193,81811,Female,disloyal Customer,25,Business travel,Eco,896,4,4,4,1,4,4,4,4,3,3,4,5,4,4,5,3.0,dissatisfied,Churn
33084,57943,Male,Loyal Customer,34,Personal Travel,Eco,341,2,4,2,1,4,2,4,4,5,4,5,4,5,4,18,9.0,dissatisfied,Churn
15688,100455,Male,disloyal Customer,27,Business travel,Business,1172,2,1,1,4,4,1,4,4,2,5,3,3,3,4,0,0.0,dissatisfied,Churn
37385,131137,Female,Loyal Customer,64,Personal Travel,Eco,562,2,5,2,1,4,4,4,1,1,2,1,3,1,4,1,3.0,dissatisfied,Churn
8402,99179,Male,Loyal Customer,52,Personal Travel,Eco,909,2,5,2,4,5,2,5,5,3,1,5,1,1,5,5,1.0,dissatisfied,Not Churn
14831,70398,Female,Loyal Customer,60,Business travel,Business,280,3,3,3,3,1,3,4,3,3,3,3,4,3,3,67,86.0,dissatisfied,Churn
94861,139528,Male,Loyal Customer,47,Business travel,Eco,237,2,2,3,2,2,2,2,2,4,4,3,1,4,2,0,0.0,dissatisfied,Churn
95534,128967,Female,Loyal Customer,41,Personal Travel,Eco,1587,3,4,3,3,4,3,4,4,3,4,3,3,4,4,0,0.0,dissatisfied,Churn
86743,99884,Female,Loyal Customer,44,Personal Travel,Eco,1660,2,3,3,1,3,5,2,3,3,3,3,3,3,4,14,13.0,dissatisfied,Churn
34466,155080,Female,disloyal Customer,19,Business travel,Eco,682,1,0,0,4,4,0,4,4,4,2,3,2,3,4,26,24.0,dissatisfied,Churn
103109,111333,Female,Loyal Customer,22,Business travel,Business,1846,3,2,2,2,3,3,3,3,1,2,3,3,3,3,0,7.0,dissatisfied,Churn
94749,47198,Male,Loyal Customer,24,Personal Travel,Eco,201,2,4,2,3,3,2,3,3,3,5,3,2,3,3,0,0.0,dissatisfied,Churn
52280,121226,Male,disloyal Customer,24,Business travel,Eco,874,1,1,1,3,2,1,2,2,4,3,4,4,5,2,4,0.0,dissatisfied,Churn
15681,56045,Female,Loyal Customer,24,Business travel,Eco,315,3,3,2,3,3,3,4,3,3,3,3,2,3,3,12,16.0,dissatisfied,Churn
6983,162132,Male,Loyal Customer,19,Personal Travel,Business,507,3,5,3,3,5,3,5,5,4,2,5,3,5,5,7,16.0,dissatisfied,Churn
23061,144569,Female,disloyal Customer,13,Business travel,Eco,860,2,2,2,4,5,2,5,5,3,1,3,2,3,5,13,0.0,dissatisfied,Not Churn
89232,93946,Female,disloyal Customer,45,Business travel,Business,622,3,3,3,1,4,3,4,4,5,4,4,5,5,4,0,0.0,dissatisfied,Churn
38818,155997,Male,Loyal Customer,42,Personal Travel,Eco,912,3,4,3,4,3,3,3,3,3,5,4,5,4,3,3,19.0,dissatisfied,Churn
33819,64024,Female,Loyal Customer,29,Personal Travel,Eco,2329,4,4,4,4,3,4,3,3,5,2,5,3,5,3,1,0.0,dissatisfied,Churn
2432,86181,Female,Loyal Customer,35,Business travel,Eco,337,3,1,1,1,3,3,3,3,3,1,3,4,4,3,34,33.0,dissatisfied,Churn
36121,46246,Male,disloyal Customer,38,Business travel,Eco,984,4,4,4,1,1,4,1,1,3,2,2,2,2,1,92,75.0,dissatisfied,Churn
67456,102132,Female,disloyal Customer,27,Business travel,Business,1055,1,1,1,4,1,1,1,1,1,4,3,3,4,1,5,0.0,dissatisfied,Churn
89554,140007,Female,Loyal Customer,21,Personal Travel,Eco,869,3,4,4,2,1,4,1,1,4,2,1,4,4,1,3,0.0,dissatisfied,Not Churn
28277,90864,Female,Loyal Customer,69,Personal Travel,Eco,964,3,2,3,3,4,3,2,5,5,3,5,1,5,3,0,0.0,dissatisfied,Churn
59929,76477,Male,disloyal Customer,25,Business travel,Eco,920,2,2,2,3,4,2,4,4,2,3,4,1,3,4,0,0.0,dissatisfied,Churn
330,150472,Male,Loyal Customer,34,Personal Travel,Eco,948,2,4,2,2,4,2,4,4,4,3,4,3,5,4,0,0.0,dissatisfied,Churn
46449,108806,Female,Loyal Customer,39,Personal Travel,Eco,1102,1,2,2,3,4,2,4,4,4,3,3,3,3,4,0,55.0,dissatisfied,Not Churn
78043,56815,Male,Loyal Customer,62,Personal Travel,Eco,522,3,5,3,4,2,3,2,2,3,4,2,2,1,2,16,18.0,dissatisfied,Churn
39954,145379,Male,Loyal Customer,7,Personal Travel,Eco,616,2,5,2,3,3,2,1,3,3,5,2,4,1,3,32,36.0,dissatisfied,Not Churn
24369,132017,Female,Loyal Customer,12,Personal Travel,Eco,580,3,2,3,3,4,3,4,4,1,5,4,2,4,4,0,0.0,dissatisfied,Churn
5957,133710,Female,Loyal Customer,37,Business travel,Business,448,2,4,4,4,3,4,3,2,2,2,2,1,2,3,0,0.0,dissatisfied,Churn
17724,119202,Female,Loyal Customer,10,Business travel,Eco,983,4,5,5,5,4,4,2,4,2,5,4,1,4,4,0,8.0,dissatisfied,Churn
59859,58976,Female,Loyal Customer,43,Personal Travel,Eco,302,1,5,1,4,2,4,4,1,1,1,5,3,1,5,0,9.0,dissatisfied,Churn
67822,135454,Female,Loyal Customer,68,Personal Travel,Eco,448,3,4,2,2,5,4,4,4,4,2,5,3,4,4,43,40.0,dissatisfied,Churn
92494,87262,Male,Loyal Customer,44,Personal Travel,Eco,109,3,4,3,4,3,3,3,3,3,3,4,2,5,3,0,5.0,dissatisfied,Churn
55515,65070,Male,Loyal Customer,24,Business travel,Business,978,2,3,3,3,2,2,2,2,4,5,3,1,3,2,37,21.0,dissatisfied,Churn
43639,74791,Male,Loyal Customer,56,Business travel,Business,2611,4,4,4,4,5,1,1,4,4,4,4,1,4,4,0,6.0,dissatisfied,Not Churn
103823,128194,Female,disloyal Customer,15,Business travel,Eco,1522,2,2,2,2,2,2,3,2,3,4,5,5,4,2,0,0.0,dissatisfied,Not Churn
98110,57199,Female,disloyal Customer,17,Business travel,Eco,227,2,2,2,4,2,2,2,2,4,2,3,3,3,2,2,40.0,dissatisfied,Not Churn
45970,79637,Female,Loyal Customer,14,Personal Travel,Eco,679,4,3,4,3,5,4,5,5,1,2,2,1,5,5,3,9.0,dissatisfied,Not Churn
100659,94214,Male,Loyal Customer,40,Business travel,Eco,589,2,5,5,5,2,2,2,2,4,4,4,2,2,2,250,258.0,dissatisfied,Churn
91392,60950,Female,disloyal Customer,20,Business travel,Eco,861,2,2,2,3,2,4,4,2,4,2,2,4,4,4,131,108.0,dissatisfied,Not Churn
54159,108811,Female,Loyal Customer,20,Personal Travel,Eco,964,3,5,3,4,4,3,4,4,3,3,5,3,4,4,0,0.0,dissatisfied,Churn
56379,90047,Male,Loyal Customer,50,Personal Travel,Eco,191,2,4,2,3,2,2,3,2,4,4,5,4,5,2,0,7.0,dissatisfied,Churn
102933,92756,Male,disloyal Customer,23,Business travel,Eco,937,1,1,1,4,1,1,1,1,2,4,3,2,4,1,116,99.0,dissatisfied,Churn
36056,81006,Male,Loyal Customer,31,Business travel,Eco,240,3,5,5,5,3,3,3,3,1,4,4,1,4,3,0,9.0,dissatisfied,Not Churn
82953,131177,Male,Loyal Customer,22,Personal Travel,Eco,562,3,3,3,3,4,3,4,4,4,4,4,1,4,4,64,57.0,dissatisfied,Churn
10122,59110,Female,disloyal Customer,17,Business travel,Eco,528,4,0,4,3,1,4,1,1,1,2,3,4,3,1,0,0.0,dissatisfied,Churn
49752,103765,Female,disloyal Customer,37,Business travel,Business,1431,2,2,2,2,4,2,4,4,3,5,4,5,5,4,25,53.0,dissatisfied,Churn
40770,60389,Female,Loyal Customer,33,Personal Travel,Eco,302,1,3,1,3,5,1,5,5,3,5,3,1,3,5,57,58.0,dissatisfied,Churn
66778,116078,Female,Loyal Customer,64,Business travel,Business,1010,1,3,3,3,1,1,1,4,5,3,4,1,2,1,118,194.0,dissatisfied,Not Churn
74743,111169,Female,Loyal Customer,49,Personal Travel,Eco,236,2,4,2,3,4,4,5,4,4,2,4,3,4,5,0,0.0,dissatisfied,Churn
96086,72372,Female,disloyal Customer,23,Business travel,Business,612,2,1,2,4,2,2,2,2,2,1,3,4,3,2,0,0.0,dissatisfied,Churn
41447,74279,Female,Loyal Customer,66,Personal Travel,Eco,1185,2,5,2,2,2,4,4,1,1,2,1,5,1,3,0,0.0,dissatisfied,Churn
90083,43351,Female,Loyal Customer,49,Business travel,Eco,135,1,2,2,2,5,4,3,1,1,1,1,3,1,3,0,0.0,dissatisfied,Churn
15305,148063,Male,disloyal Customer,25,Business travel,Business,533,1,2,1,2,4,1,4,4,1,1,2,4,2,4,17,12.0,dissatisfied,Churn
38569,127765,Male,disloyal Customer,40,Business travel,Eco,799,1,1,1,3,5,1,5,5,1,2,3,3,4,5,64,63.0,dissatisfied,Churn
34587,123271,Male,Loyal Customer,52,Business travel,Eco Plus,594,1,5,5,5,1,1,1,1,1,1,3,3,4,1,35,23.0,dissatisfied,Not Churn
23852,160292,Female,disloyal Customer,26,Business travel,Business,2133,3,3,3,1,2,3,4,2,3,5,5,3,5,2,0,1.0,dissatisfied,Churn
14669,109931,Female,Loyal Customer,72,Business travel,Eco Plus,204,2,5,5,5,3,2,2,2,2,2,2,4,2,4,0,0.0,dissatisfied,Churn
61646,38888,Male,Loyal Customer,8,Personal Travel,Eco,772,3,3,3,2,5,3,5,5,3,2,3,3,2,5,0,0.0,dissatisfied,Churn
27944,111402,Female,Loyal Customer,66,Personal Travel,Eco,1846,3,2,3,3,3,2,3,1,1,3,1,1,1,1,0,0.0,dissatisfied,Churn
31477,97262,Male,disloyal Customer,37,Business travel,Business,509,1,1,1,3,3,1,3,3,3,3,4,4,4,3,4,0.0,dissatisfied,Churn
58215,128891,Female,Loyal Customer,65,Personal Travel,Eco,1276,4,2,4,4,4,2,2,3,3,2,4,2,3,2,401,435.0,dissatisfied,Churn
55536,77673,Male,Loyal Customer,43,Business travel,Business,1428,1,2,2,2,5,4,4,1,1,1,1,3,1,1,14,9.0,dissatisfied,Not Churn
4753,74431,Male,Loyal Customer,44,Business travel,Business,2342,3,2,2,2,5,2,3,3,3,3,3,4,3,2,72,83.0,dissatisfied,Churn
97156,129897,Male,Loyal Customer,40,Personal Travel,Eco,368,1,3,1,5,4,1,2,4,3,4,1,3,5,4,0,0.0,dissatisfied,Churn
90115,164164,Female,Loyal Customer,34,Business travel,Business,1440,1,1,1,1,3,4,3,1,1,1,1,4,1,4,3,0.0,dissatisfied,Churn
89693,146001,Female,Loyal Customer,24,Business travel,Eco,1034,3,2,2,2,3,3,4,3,3,4,4,4,4,3,37,34.0,dissatisfied,Churn
28569,164913,Female,Loyal Customer,63,Business travel,Business,2248,3,5,4,5,3,3,3,3,3,3,3,1,3,1,0,0.0,dissatisfied,Churn
71261,113541,Female,Loyal Customer,27,Personal Travel,Eco,532,1,5,1,2,5,1,5,5,3,2,5,5,5,5,0,0.0,dissatisfied,Churn
51742,36539,Female,Loyal Customer,32,Business travel,Business,164,2,4,4,4,1,1,2,1,1,1,4,4,4,1,0,0.0,dissatisfied,Churn
1111,76756,Female,Loyal Customer,14,Personal Travel,Eco,391,1,1,1,3,3,1,3,3,4,2,4,4,4,3,0,0.0,dissatisfied,Churn
48164,142192,Male,Loyal Customer,68,Personal Travel,Eco,903,1,4,1,5,4,1,4,4,3,1,5,1,2,4,2,0.0,dissatisfied,Churn
53354,164861,Male,Loyal Customer,42,Personal Travel,Eco,1235,1,4,1,2,5,1,1,5,2,3,4,1,3,5,0,0.0,dissatisfied,Not Churn
61759,139225,Female,Loyal Customer,47,Personal Travel,Eco,687,1,4,1,3,3,5,5,3,3,1,3,5,3,4,62,49.0,dissatisfied,Churn
41750,91867,Female,disloyal Customer,21,Business travel,Eco,1366,3,3,3,5,5,3,1,5,5,4,5,3,5,5,0,0.0,dissatisfied,Churn
84907,72161,Female,Loyal Customer,39,Business travel,Business,413,5,3,3,3,4,4,3,5,5,4,5,2,5,2,0,0.0,dissatisfied,Not Churn
82000,148728,Female,Loyal Customer,27,Business travel,Business,3225,1,0,0,3,4,0,3,4,2,3,3,1,2,4,21,10.0,dissatisfied,Churn
93863,107986,Male,Loyal Customer,45,Business travel,Business,3189,2,2,2,2,2,2,2,1,4,4,4,2,4,2,217,206.0,dissatisfied,Churn
93690,71220,Male,disloyal Customer,22,Business travel,Eco,944,1,1,1,3,1,1,1,1,5,1,1,5,5,1,2,0.0,dissatisfied,Churn
19110,54626,Female,disloyal Customer,26,Business travel,Eco,201,1,1,0,3,2,0,2,2,3,5,3,3,3,2,20,9.0,dissatisfied,Churn
100113,158008,Male,disloyal Customer,24,Business travel,Eco,449,1,3,1,4,3,1,3,3,3,4,3,1,3,3,24,28.0,dissatisfied,Not Churn
86300,87767,Male,disloyal Customer,39,Business travel,Eco,370,3,4,3,3,3,3,3,3,2,1,4,4,4,3,7,1.0,dissatisfied,Churn
22789,60814,Male,Loyal Customer,46,Business travel,Business,3422,4,3,3,3,3,3,2,4,4,4,4,4,4,4,20,3.0,dissatisfied,Churn
98610,83825,Male,Loyal Customer,39,Personal Travel,Eco,1211,3,5,2,2,3,2,3,3,2,5,3,2,5,3,0,5.0,dissatisfied,Churn
68353,160203,Female,Loyal Customer,15,Personal Travel,Eco,2153,2,5,2,1,2,3,3,5,5,5,5,3,4,3,0,10.0,dissatisfied,Churn
70608,59461,Male,Loyal Customer,53,Business travel,Business,3206,4,5,5,5,2,3,3,4,4,4,4,3,4,3,14,39.0,dissatisfied,Churn
