,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
1596,64419,Female,Loyal Customer,50,Personal Travel,Eco,1416,1,4,1,1,3,5,4,3,3,1,4,5,3,3,13,0.0,dissatisfied,Churn
89688,108182,Male,Loyal Customer,38,Personal Travel,Business,722,2,3,2,3,3,1,4,5,5,2,4,5,5,3,1,16.0,dissatisfied,Churn
45712,116999,Female,disloyal Customer,23,Business travel,Eco,451,4,0,4,2,4,4,1,4,3,4,5,3,5,4,5,5.0,dissatisfied,Churn
99414,138521,Male,Loyal Customer,64,Personal Travel,Business,602,4,4,4,2,4,4,4,4,4,4,5,5,4,4,0,0.0,dissatisfied,Churn
27244,23769,Male,Loyal Customer,37,Personal Travel,Eco,475,1,2,1,4,4,1,2,4,2,3,4,4,3,4,0,0.0,dissatisfied,Churn
55954,137598,Female,Loyal Customer,16,Personal Travel,Eco,1107,2,4,2,4,4,2,4,4,5,4,5,4,5,4,0,0.0,dissatisfied,Churn
72823,87767,Male,Loyal Customer,47,Personal Travel,Eco Plus,626,2,2,2,3,2,2,4,2,2,2,4,4,3,2,8,4.0,dissatisfied,Churn
48663,39085,Female,Loyal Customer,31,Personal Travel,Eco,1024,3,5,3,3,4,3,4,4,5,2,5,4,5,4,0,0.0,dissatisfied,Churn
59776,76187,Female,Loyal Customer,61,Personal Travel,Eco,1389,1,5,0,3,2,4,4,3,3,0,3,4,3,4,0,0.0,dissatisfied,Churn
72146,121107,Female,disloyal Customer,21,Business travel,Business,1128,2,0,2,4,4,2,4,4,1,2,4,4,3,4,0,9.0,dissatisfied,Not Churn
16480,99137,Female,Loyal Customer,57,Business travel,Eco Plus,545,3,1,1,1,1,2,2,3,3,3,3,2,3,2,0,0.0,dissatisfied,Churn
44687,137344,Female,disloyal Customer,22,Business travel,Eco,647,1,3,1,3,3,1,3,3,2,2,3,3,3,3,3,0.0,dissatisfied,Churn
38208,98001,Male,Loyal Customer,29,Business travel,Business,1898,4,2,2,2,4,4,4,4,1,3,4,2,4,4,8,12.0,dissatisfied,Churn
96428,28472,Female,Loyal Customer,39,Business travel,Eco,296,3,1,5,1,3,3,3,3,4,3,2,1,3,3,0,0.0,dissatisfied,Churn
21513,91452,Female,Loyal Customer,12,Personal Travel,Eco,991,3,5,3,4,2,3,2,2,5,5,4,3,5,2,2,4.0,dissatisfied,Churn
91076,89479,Male,Loyal Customer,54,Business travel,Eco,2239,3,2,2,2,3,3,3,3,3,1,4,3,3,3,0,6.0,dissatisfied,Churn
12572,99726,Female,Loyal Customer,43,Business travel,Eco,151,4,2,2,2,1,3,3,4,4,4,4,4,4,4,0,0.0,dissatisfied,Churn
33523,18180,Female,Loyal Customer,50,Personal Travel,Eco,1005,1,5,1,3,2,4,5,4,4,1,4,5,4,3,0,0.0,dissatisfied,Not Churn
67688,104099,Male,disloyal Customer,23,Business travel,Eco,1166,4,4,4,3,2,4,2,2,4,2,3,5,4,2,10,2.0,dissatisfied,Churn
100397,105173,Female,disloyal Customer,40,Business travel,Business,293,4,4,4,4,2,4,1,2,2,3,3,2,3,2,25,27.0,dissatisfied,Churn
73709,29269,Female,Loyal Customer,59,Personal Travel,Eco,551,4,3,4,4,1,4,4,2,2,4,2,1,2,3,52,120.0,dissatisfied,Not Churn
26362,51229,Female,Loyal Customer,14,Personal Travel,Eco,588,2,4,3,5,3,3,3,3,3,3,5,3,4,3,0,0.0,dissatisfied,Churn
31092,69896,Female,disloyal Customer,20,Business travel,Eco,965,1,0,0,2,2,0,2,2,4,4,5,5,4,2,35,34.0,dissatisfied,Not Churn
69307,77062,Male,Loyal Customer,45,Personal Travel,Eco,802,3,1,3,1,2,3,4,2,3,3,1,1,1,2,110,113.0,dissatisfied,Churn
26027,69233,Female,disloyal Customer,35,Business travel,Eco,888,2,2,2,3,2,2,2,2,1,3,3,1,3,2,87,99.0,dissatisfied,Churn
36310,44731,Male,Loyal Customer,18,Personal Travel,Eco,612,3,3,3,4,3,3,3,3,1,2,5,2,2,3,0,0.0,dissatisfied,Not Churn
85728,22272,Female,Loyal Customer,44,Personal Travel,Eco,781,3,4,3,3,2,5,4,5,5,3,5,3,5,5,55,59.0,dissatisfied,Churn
100101,91660,Male,disloyal Customer,54,Business travel,Eco,1299,1,1,1,3,1,1,1,1,3,1,3,1,4,1,8,3.0,dissatisfied,Not Churn
39875,61167,Female,Loyal Customer,51,Personal Travel,Eco,86,2,1,2,4,2,4,3,2,2,2,2,4,2,2,0,0.0,dissatisfied,Not Churn
102641,82226,Male,Loyal Customer,10,Personal Travel,Eco,1726,3,4,2,3,2,2,2,2,1,4,3,4,5,2,3,9.0,dissatisfied,Not Churn
39846,30670,Female,Loyal Customer,53,Business travel,Business,2143,1,4,4,4,2,3,3,1,1,2,1,4,1,1,51,44.0,dissatisfied,Churn
39733,53858,Female,disloyal Customer,26,Business travel,Eco,643,3,1,3,4,4,3,4,4,4,3,3,1,3,4,120,121.0,dissatisfied,Churn
27956,106597,Male,Loyal Customer,43,Personal Travel,Eco,490,1,2,1,2,1,1,1,1,2,2,2,3,2,1,0,0.0,dissatisfied,Churn
48564,61634,Female,Loyal Customer,52,Business travel,Eco Plus,363,2,2,2,2,5,3,4,2,2,2,2,2,2,2,0,0.0,dissatisfied,Churn
65942,34755,Male,Loyal Customer,15,Personal Travel,Eco,634,3,4,3,4,5,3,5,5,3,1,3,4,3,5,0,18.0,dissatisfied,Not Churn
67349,38905,Female,disloyal Customer,36,Business travel,Eco,1103,3,3,3,3,2,3,2,2,5,5,3,2,1,2,0,0.0,dissatisfied,Churn
3037,45470,Female,disloyal Customer,26,Business travel,Eco,1102,1,0,0,4,5,0,5,5,4,2,4,2,1,5,3,7.0,dissatisfied,Churn
51353,40372,Female,Loyal Customer,32,Business travel,Eco,261,2,2,2,2,2,2,2,2,2,5,3,3,3,2,0,0.0,dissatisfied,Churn
66327,132457,Female,Loyal Customer,48,Business travel,Business,3026,2,1,5,1,3,3,3,2,2,2,2,4,2,2,0,0.0,dissatisfied,Churn
24642,62620,Male,Loyal Customer,72,Business travel,Eco,237,4,2,3,3,4,4,4,4,3,3,3,1,4,4,0,0.0,dissatisfied,Not Churn
49918,139836,Female,Loyal Customer,16,Personal Travel,Eco,1744,4,3,4,3,4,4,4,4,1,2,3,1,3,4,1,0.0,dissatisfied,Churn
23874,120487,Female,Loyal Customer,59,Personal Travel,Eco,869,3,1,3,1,1,1,1,3,3,3,3,2,3,1,16,12.0,dissatisfied,Churn
71198,10559,Male,Loyal Customer,35,Business travel,Business,3242,2,4,4,4,1,2,2,2,2,2,2,1,2,4,0,4.0,dissatisfied,Churn
22495,15558,Female,disloyal Customer,39,Business travel,Business,351,3,3,3,3,2,3,2,2,4,3,4,3,4,2,0,0.0,dissatisfied,Churn
46471,49964,Male,Loyal Customer,48,Business travel,Eco,1190,1,5,4,4,1,1,1,1,2,5,1,1,1,1,25,60.0,dissatisfied,Churn
78058,136643,Male,Loyal Customer,22,Personal Travel,Eco,507,3,3,2,3,2,2,2,2,2,5,3,4,3,2,0,4.0,dissatisfied,Churn
10222,56242,Female,Loyal Customer,71,Business travel,Business,3465,1,0,0,3,2,4,3,5,5,0,1,1,5,1,0,12.0,dissatisfied,Churn
60917,80882,Male,disloyal Customer,36,Business travel,Eco,1258,3,3,3,4,3,3,3,3,3,4,3,1,3,3,0,0.0,dissatisfied,Not Churn
27402,72492,Female,Loyal Customer,9,Business travel,Business,2454,4,2,5,2,4,4,4,4,1,1,3,3,4,4,10,0.0,dissatisfied,Churn
91078,97318,Female,Loyal Customer,67,Personal Travel,Eco,907,1,2,2,4,5,3,4,2,2,2,2,2,2,2,2,0.0,dissatisfied,Churn
13675,113745,Female,Loyal Customer,41,Personal Travel,Eco,237,2,5,2,1,4,2,4,4,4,3,4,3,4,4,0,0.0,dissatisfied,Churn
19237,105665,Female,Loyal Customer,50,Personal Travel,Eco,239,2,4,2,1,2,2,3,4,4,2,4,1,4,2,6,0.0,dissatisfied,Churn
21027,82479,Female,Loyal Customer,29,Personal Travel,Eco,731,3,3,3,4,5,3,5,5,5,1,5,4,2,5,0,2.0,dissatisfied,Not Churn
84788,133547,Male,Loyal Customer,40,Personal Travel,Eco,631,1,5,2,4,5,2,5,5,4,2,5,4,4,5,0,0.0,dissatisfied,Churn
52419,31892,Female,disloyal Customer,36,Business travel,Eco Plus,331,4,4,4,3,3,4,3,3,5,4,3,4,3,3,1,0.0,dissatisfied,Churn
94409,132146,Male,disloyal Customer,36,Business travel,Business,337,1,1,1,1,1,1,5,5,4,5,5,5,4,5,170,159.0,dissatisfied,Churn
39653,48010,Female,Loyal Customer,60,Personal Travel,Eco,1005,2,4,2,1,2,2,1,3,3,2,3,4,3,5,19,35.0,dissatisfied,Churn
13860,103168,Male,disloyal Customer,26,Business travel,Business,1587,3,3,3,5,2,3,2,2,4,5,4,5,4,2,0,6.0,dissatisfied,Not Churn
86090,41597,Female,Loyal Customer,34,Business travel,Business,770,2,3,4,3,4,3,4,2,2,2,2,3,2,2,82,73.0,dissatisfied,Churn
50873,44868,Female,disloyal Customer,39,Business travel,Business,998,2,3,3,4,3,3,3,3,4,1,3,1,4,3,0,0.0,dissatisfied,Not Churn
88753,134389,Female,Loyal Customer,30,Personal Travel,Eco,2153,2,4,2,1,2,2,2,4,5,4,5,2,4,2,400,412.0,dissatisfied,Churn
69650,81921,Male,Loyal Customer,25,Business travel,Business,2791,3,2,2,2,3,3,3,3,1,4,2,4,3,3,0,0.0,dissatisfied,Churn
43109,133183,Female,disloyal Customer,16,Business travel,Eco,226,1,3,1,3,2,1,2,2,1,3,4,4,4,2,0,0.0,dissatisfied,Churn
53749,66434,Female,Loyal Customer,30,Personal Travel,Eco Plus,2402,2,3,2,3,2,4,4,2,1,3,4,4,3,4,0,0.0,dissatisfied,Churn
88043,104426,Female,Loyal Customer,21,Personal Travel,Business,277,2,4,2,3,2,2,2,2,3,4,4,4,3,2,7,72.0,dissatisfied,Churn
15100,60590,Female,disloyal Customer,35,Business travel,Eco,86,1,0,0,2,3,0,3,3,3,2,4,2,4,3,0,0.0,dissatisfied,Churn
84137,12958,Female,Loyal Customer,42,Personal Travel,Eco Plus,181,2,2,2,4,3,3,4,5,5,2,5,4,5,3,0,0.0,dissatisfied,Churn
64102,26259,Male,Loyal Customer,7,Business travel,Business,723,2,1,2,1,2,3,2,2,3,3,3,1,3,2,1,11.0,dissatisfied,Churn
55022,71176,Female,Loyal Customer,16,Personal Travel,Eco,1754,3,5,3,2,5,3,5,5,5,1,3,5,5,5,0,0.0,dissatisfied,Churn
70579,68671,Male,Loyal Customer,8,Personal Travel,Eco,315,3,3,3,4,5,3,5,5,4,2,2,3,1,5,91,97.0,dissatisfied,Not Churn
66189,29067,Male,disloyal Customer,16,Business travel,Business,1167,4,2,4,3,2,4,2,2,1,2,4,3,3,2,0,10.0,dissatisfied,Churn
82675,79410,Female,Loyal Customer,42,Personal Travel,Eco,1389,4,4,4,3,2,4,5,3,3,4,3,5,3,4,0,56.0,dissatisfied,Churn
92412,76872,Male,Loyal Customer,63,Business travel,Business,1533,3,3,3,3,4,4,3,3,3,3,3,3,3,1,20,16.0,dissatisfied,Churn
92226,40896,Female,Loyal Customer,54,Business travel,Business,628,2,4,4,4,2,2,2,2,2,2,2,1,2,1,0,0.0,dissatisfied,Not Churn
16831,134987,Male,disloyal Customer,37,Business travel,Business,399,4,4,4,2,5,4,5,5,5,4,5,5,5,5,46,49.0,dissatisfied,Churn
74577,25486,Male,Loyal Customer,41,Business travel,Eco Plus,1042,4,4,4,4,4,4,4,4,2,4,3,1,3,4,0,26.0,dissatisfied,Churn
90496,107957,Female,Loyal Customer,59,Personal Travel,Eco,748,1,1,1,4,4,4,4,1,1,1,1,2,1,2,14,26.0,dissatisfied,Churn
37688,101815,Female,Loyal Customer,55,Personal Travel,Eco Plus,1050,4,3,3,1,4,2,4,1,1,3,1,5,1,4,29,24.0,dissatisfied,Churn
25488,16942,Male,Loyal Customer,56,Business travel,Business,3178,1,1,1,1,3,3,4,1,1,1,1,2,1,1,0,0.0,dissatisfied,Not Churn
97729,46506,Male,Loyal Customer,49,Business travel,Eco Plus,1674,2,2,1,2,2,2,2,2,1,5,2,4,3,2,0,0.0,dissatisfied,Churn
97041,53428,Male,Loyal Customer,24,Personal Travel,Eco,391,2,5,2,4,4,2,1,4,5,1,4,1,5,4,0,0.0,dissatisfied,Churn
4790,28074,Female,Loyal Customer,59,Personal Travel,Eco,383,3,3,3,3,5,3,3,1,1,3,1,3,1,1,0,0.0,dissatisfied,Churn
58446,10393,Female,Loyal Customer,49,Business travel,Business,3213,4,3,3,3,3,4,4,1,1,1,4,1,1,3,68,59.0,dissatisfied,Not Churn
84191,106546,Male,Loyal Customer,31,Business travel,Business,2603,4,4,4,4,4,4,4,4,1,5,4,3,3,4,2,6.0,dissatisfied,Not Churn
8491,25935,Male,Loyal Customer,31,Personal Travel,Eco,229,2,4,2,1,1,2,1,1,5,3,5,3,5,1,24,16.0,dissatisfied,Churn
46041,68514,Female,Loyal Customer,30,Business travel,Business,2710,1,1,1,1,1,2,1,1,3,3,2,3,2,1,0,3.0,dissatisfied,Churn
73217,94071,Female,Loyal Customer,78,Business travel,Business,2200,1,5,5,5,1,3,4,1,1,1,1,3,1,1,0,0.0,dissatisfied,Churn
11625,139387,Male,Loyal Customer,13,Personal Travel,Eco,1846,2,4,2,3,2,2,1,2,1,4,5,1,1,2,4,0.0,dissatisfied,Churn
72819,115986,Female,Loyal Customer,10,Business travel,Business,1586,2,5,5,5,2,2,2,2,3,2,3,2,3,2,0,24.0,dissatisfied,Churn
68874,24400,Female,Loyal Customer,22,Business travel,Business,3103,2,3,3,3,2,2,2,2,1,2,3,1,4,2,2,0.0,dissatisfied,Churn
16247,25764,Female,Loyal Customer,21,Business travel,Business,2574,3,5,5,5,3,3,3,3,4,5,3,3,3,3,13,0.0,dissatisfied,Churn
38900,28325,Female,Loyal Customer,51,Business travel,Eco,332,4,5,5,5,3,1,2,4,4,4,4,2,4,2,0,0.0,dissatisfied,Churn
72095,23048,Female,disloyal Customer,37,Business travel,Eco,403,3,0,2,3,1,2,1,1,4,5,4,4,2,1,0,0.0,dissatisfied,Churn
47157,37882,Male,Loyal Customer,66,Personal Travel,Eco,679,2,5,2,4,3,2,3,3,5,3,5,4,4,3,0,0.0,dissatisfied,Churn
85297,102679,Male,Loyal Customer,66,Personal Travel,Eco,2504,1,3,1,3,1,3,3,3,4,4,4,3,4,3,9,42.0,dissatisfied,Churn
50311,17337,Female,Loyal Customer,16,Personal Travel,Eco,196,4,5,4,3,3,4,3,3,3,4,5,5,4,3,5,0.0,dissatisfied,Not Churn
55797,96785,Male,disloyal Customer,24,Business travel,Eco,760,2,2,2,3,5,2,5,5,1,1,3,1,4,5,105,109.0,dissatisfied,Churn
1357,121846,Male,Loyal Customer,46,Personal Travel,Eco Plus,391,2,3,1,2,4,1,4,4,4,5,2,3,3,4,0,0.0,dissatisfied,Not Churn
97710,111882,Female,disloyal Customer,61,Business travel,Business,345,1,0,0,3,3,1,3,3,5,2,4,5,4,3,0,0.0,dissatisfied,Churn
54528,45831,Male,Loyal Customer,41,Personal Travel,Eco,1076,2,1,2,3,1,2,4,1,1,3,2,4,2,1,0,53.0,dissatisfied,Not Churn
58174,60933,Male,Loyal Customer,58,Personal Travel,Eco,199,4,1,0,3,5,0,3,5,3,4,2,1,3,5,0,0.0,dissatisfied,Churn
85407,60560,Male,Loyal Customer,31,Business travel,Business,308,3,2,2,2,3,3,3,3,2,4,2,3,2,3,0,0.0,dissatisfied,Churn
20455,53748,Male,Loyal Customer,64,Personal Travel,Eco Plus,347,1,4,1,3,5,1,5,5,3,2,4,5,5,5,0,0.0,dissatisfied,Churn
49868,67383,Female,Loyal Customer,31,Personal Travel,Eco,2133,1,1,2,4,5,2,5,5,3,2,3,3,4,5,12,11.0,dissatisfied,Churn
18942,107133,Male,Loyal Customer,42,Business travel,Eco,816,2,5,5,5,3,2,3,3,2,2,3,3,4,3,85,81.0,dissatisfied,Churn
66482,121575,Male,disloyal Customer,29,Business travel,Eco,1849,3,3,3,3,1,3,1,1,4,2,4,4,4,1,12,34.0,dissatisfied,Not Churn
93199,83784,Female,Loyal Customer,14,Personal Travel,Eco,1144,1,5,1,2,2,1,2,2,2,5,5,5,1,2,0,18.0,dissatisfied,Churn
61883,23695,Male,Loyal Customer,47,Personal Travel,Eco,748,2,4,2,1,2,2,2,2,4,3,1,1,2,2,43,18.0,dissatisfied,Churn
61386,139712,Male,Loyal Customer,53,Personal Travel,Eco Plus,2454,1,1,1,3,2,1,2,2,4,5,3,4,2,2,9,0.0,dissatisfied,Churn
50354,95400,Male,disloyal Customer,30,Business travel,Business,731,3,3,3,5,5,3,5,5,4,3,5,3,5,5,0,0.0,dissatisfied,Not Churn
27777,77059,Female,Loyal Customer,23,Personal Travel,Eco,802,3,4,3,5,4,3,4,4,4,3,2,5,2,4,7,0.0,dissatisfied,Churn
52413,68030,Male,Loyal Customer,10,Personal Travel,Eco,867,3,5,2,2,2,2,2,2,5,2,5,4,5,2,0,3.0,dissatisfied,Churn
58091,23893,Female,Loyal Customer,69,Personal Travel,Eco,214,2,3,2,4,4,4,4,3,3,2,3,1,3,1,0,0.0,dissatisfied,Churn
80675,105109,Male,Loyal Customer,22,Business travel,Eco,189,2,3,3,3,2,2,4,2,2,1,4,3,3,2,54,49.0,dissatisfied,Churn
64720,16611,Male,Loyal Customer,62,Personal Travel,Eco,585,3,5,3,2,3,3,3,3,3,5,4,3,4,3,39,32.0,dissatisfied,Churn
71269,70487,Male,Loyal Customer,27,Personal Travel,Eco,1182,2,4,2,3,4,2,4,4,4,5,5,5,4,4,0,0.0,dissatisfied,Not Churn
65059,105033,Male,Loyal Customer,21,Business travel,Business,2014,3,1,5,5,3,3,3,3,1,3,3,4,3,3,22,16.0,dissatisfied,Churn
66226,77607,Male,Loyal Customer,20,Personal Travel,Eco,1121,1,5,0,1,3,0,4,3,3,2,4,4,4,3,0,0.0,dissatisfied,Churn
73772,61273,Male,Loyal Customer,26,Personal Travel,Eco,209,3,3,3,2,4,3,4,4,3,3,3,5,4,4,0,0.0,dissatisfied,Churn
58555,119515,Female,Loyal Customer,22,Business travel,Business,616,1,5,5,5,1,1,1,1,3,1,4,4,4,1,17,11.0,dissatisfied,Churn
62637,33226,Male,Loyal Customer,52,Personal Travel,Eco Plus,147,1,5,1,2,1,1,1,1,5,2,4,5,4,1,0,0.0,dissatisfied,Churn
21973,104541,Male,disloyal Customer,20,Business travel,Eco,189,3,4,3,3,5,3,5,5,3,2,4,4,4,5,3,1.0,dissatisfied,Churn
21559,59152,Male,Loyal Customer,18,Personal Travel,Business,308,3,5,3,2,1,3,1,1,4,2,4,5,5,1,14,8.0,dissatisfied,Churn
6550,132161,Male,disloyal Customer,26,Business travel,Business,449,2,0,2,4,1,2,1,1,4,4,4,3,5,1,1,0.0,dissatisfied,Churn
81285,132169,Female,Loyal Customer,39,Business travel,Business,3851,3,1,3,3,1,2,2,3,3,3,3,2,3,2,0,0.0,dissatisfied,Churn
53318,46101,Male,disloyal Customer,19,Business travel,Eco,200,2,0,3,2,1,3,1,1,2,3,4,1,1,1,0,0.0,dissatisfied,Churn
21525,84867,Female,Loyal Customer,8,Business travel,Business,1188,4,2,2,2,4,4,4,4,1,1,3,1,4,4,6,0.0,dissatisfied,Churn
76077,123565,Female,Loyal Customer,34,Personal Travel,Business,258,3,3,3,1,1,1,3,5,5,3,5,3,5,1,21,22.0,dissatisfied,Churn
81298,89991,Male,Loyal Customer,21,Personal Travel,Eco,760,1,3,1,3,2,1,2,2,3,2,3,2,4,2,0,0.0,dissatisfied,Churn
26265,95157,Male,Loyal Customer,44,Business travel,Business,481,4,4,4,4,5,3,4,4,4,4,4,1,4,2,18,13.0,dissatisfied,Churn
40812,14080,Female,Loyal Customer,57,Personal Travel,Eco Plus,431,4,5,4,4,3,5,4,1,1,4,1,3,1,5,0,0.0,dissatisfied,Churn
17782,126749,Male,Loyal Customer,9,Personal Travel,Eco,446,4,5,4,5,5,4,5,5,5,2,4,4,4,5,45,42.0,dissatisfied,Churn
46996,14630,Male,Loyal Customer,34,Personal Travel,Eco Plus,502,2,5,2,1,1,2,1,1,4,2,4,3,5,1,0,0.0,dissatisfied,Not Churn
41356,124010,Female,Loyal Customer,13,Personal Travel,Eco,397,4,4,3,1,4,3,4,4,4,3,5,5,4,4,0,0.0,dissatisfied,Churn
24904,44621,Female,Loyal Customer,42,Personal Travel,Eco,280,2,5,2,2,5,5,5,3,3,2,1,2,3,2,0,0.0,dissatisfied,Churn
94796,65012,Female,disloyal Customer,26,Business travel,Eco,854,2,2,2,4,1,2,1,1,2,4,4,1,3,1,0,29.0,dissatisfied,Churn
13351,14168,Male,Loyal Customer,25,Personal Travel,Eco,650,2,1,2,2,4,2,4,4,2,2,2,1,3,4,4,0.0,dissatisfied,Churn
1780,115497,Male,Loyal Customer,14,Personal Travel,Eco,220,1,5,1,3,5,1,5,5,4,5,3,4,5,5,11,1.0,dissatisfied,Not Churn
21394,118353,Male,disloyal Customer,36,Business travel,Eco,306,3,2,4,2,4,4,4,1,5,2,3,4,4,4,216,314.0,dissatisfied,Not Churn
18096,66976,Male,disloyal Customer,37,Business travel,Eco,668,2,0,2,3,1,2,1,1,4,2,3,1,1,1,31,25.0,dissatisfied,Churn
19194,102876,Male,Loyal Customer,28,Personal Travel,Eco,1892,1,2,1,3,4,1,4,4,3,3,4,1,4,4,0,0.0,dissatisfied,Churn
81691,33726,Male,Loyal Customer,27,Personal Travel,Eco,300,1,2,1,4,5,1,5,5,2,1,3,1,3,5,10,13.0,dissatisfied,Churn
98409,131474,Female,disloyal Customer,36,Business travel,Eco,853,2,2,2,3,2,4,4,3,4,2,2,4,3,4,0,34.0,dissatisfied,Churn
61870,97299,Female,disloyal Customer,11,Business travel,Eco,907,2,2,2,5,2,2,2,2,5,5,4,3,5,2,0,0.0,dissatisfied,Churn
97631,25479,Male,Loyal Customer,57,Personal Travel,Eco,1042,3,4,3,3,1,3,1,1,3,4,5,4,5,1,6,0.0,dissatisfied,Churn
57159,95928,Female,Loyal Customer,65,Personal Travel,Eco,153,2,4,0,1,2,4,4,4,4,0,4,3,4,5,0,0.0,dissatisfied,Churn
29226,116717,Male,Loyal Customer,22,Business travel,Business,551,1,3,3,3,1,1,1,1,3,5,4,2,4,1,6,5.0,dissatisfied,Churn
80575,13081,Female,Loyal Customer,30,Business travel,Eco Plus,772,2,1,1,1,2,2,2,2,2,5,3,3,3,2,0,0.0,dissatisfied,Churn
10264,84852,Male,Loyal Customer,39,Business travel,Eco,1171,3,4,4,4,3,2,3,3,1,4,3,2,4,3,0,0.0,dissatisfied,Churn
95881,55593,Female,Loyal Customer,41,Personal Travel,Business,222,1,4,1,3,1,4,4,4,4,1,5,1,4,3,0,0.0,dissatisfied,Not Churn
27794,100066,Male,Loyal Customer,68,Personal Travel,Eco,950,4,3,4,4,4,4,4,4,3,4,2,2,3,4,0,0.0,dissatisfied,Churn
18379,57063,Male,Loyal Customer,9,Personal Travel,Eco,125,1,5,1,5,1,1,1,1,1,3,1,3,2,1,0,0.0,dissatisfied,Churn
43695,54260,Male,Loyal Customer,17,Business travel,Eco Plus,255,3,3,3,3,3,3,2,3,4,2,3,3,3,3,96,82.0,dissatisfied,Churn
6569,118453,Male,Loyal Customer,60,Business travel,Business,2273,3,3,3,3,1,4,4,3,3,3,3,3,3,2,22,25.0,dissatisfied,Churn
20741,101216,Male,Loyal Customer,25,Business travel,Business,250,2,3,3,3,2,2,2,2,3,1,4,1,3,2,0,0.0,dissatisfied,Churn
72642,49354,Female,Loyal Customer,67,Personal Travel,Eco,230,1,4,1,4,2,4,3,4,4,1,4,4,4,1,122,114.0,dissatisfied,Churn
47681,96858,Male,Loyal Customer,33,Personal Travel,Eco,760,3,5,3,1,1,3,1,1,5,2,5,3,5,1,0,16.0,dissatisfied,Churn
67319,29616,Female,disloyal Customer,40,Business travel,Business,299,3,3,3,3,5,3,5,5,1,3,4,3,3,5,10,9.0,dissatisfied,Not Churn
40325,27561,Female,disloyal Customer,23,Business travel,Eco,872,2,2,2,4,3,2,3,3,2,2,3,1,3,3,89,105.0,dissatisfied,Churn
11184,67591,Female,Loyal Customer,47,Business travel,Eco,628,2,2,2,2,3,3,3,2,2,2,2,2,2,1,53,33.0,dissatisfied,Churn
88531,48999,Male,Loyal Customer,54,Personal Travel,Eco,2602,3,4,3,5,2,3,2,2,4,5,4,2,2,2,49,21.0,dissatisfied,Not Churn
99715,87878,Male,Loyal Customer,21,Personal Travel,Eco,986,3,4,4,3,5,4,5,5,4,4,4,4,5,5,0,0.0,dissatisfied,Churn
45455,37962,Female,disloyal Customer,38,Business travel,Eco Plus,650,3,3,3,2,3,3,3,3,1,4,1,3,5,3,0,0.0,dissatisfied,Churn
15539,85392,Male,Loyal Customer,60,Business travel,Business,2611,4,3,3,3,3,2,3,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
22491,66062,Female,Loyal Customer,62,Personal Travel,Eco,2026,1,4,1,2,3,3,4,2,2,1,2,4,2,4,33,25.0,dissatisfied,Not Churn
53206,95522,Female,disloyal Customer,25,Business travel,Eco,1282,1,1,1,3,5,1,5,5,2,3,4,1,4,5,21,14.0,dissatisfied,Churn
96718,101883,Male,Loyal Customer,12,Personal Travel,Eco,680,4,4,4,2,3,4,3,3,4,2,5,3,4,3,0,0.0,dissatisfied,Churn
59320,124694,Female,Loyal Customer,56,Business travel,Eco Plus,846,4,4,4,4,4,3,3,3,3,3,3,3,4,3,161,147.0,dissatisfied,Churn
54840,97806,Female,Loyal Customer,55,Business travel,Business,321,2,4,4,4,1,2,3,2,2,2,2,2,2,3,34,24.0,dissatisfied,Not Churn
33945,18717,Male,Loyal Customer,17,Business travel,Eco,888,3,3,2,3,3,3,2,3,2,4,3,3,3,3,0,0.0,dissatisfied,Not Churn
3378,94474,Female,disloyal Customer,22,Business travel,Eco,1355,3,3,3,2,3,3,3,3,1,5,2,3,2,3,18,19.0,dissatisfied,Not Churn
13991,121825,Female,disloyal Customer,23,Business travel,Eco,391,1,2,1,4,5,1,5,5,1,4,4,1,4,5,13,4.0,dissatisfied,Churn
51380,96765,Female,Loyal Customer,54,Business travel,Eco,853,2,3,5,3,2,1,2,1,1,2,1,1,1,4,0,0.0,dissatisfied,Churn
98252,15364,Female,Loyal Customer,22,Business travel,Business,2857,4,1,1,1,4,4,4,4,1,2,3,1,3,4,46,51.0,dissatisfied,Churn
69223,34104,Male,disloyal Customer,42,Business travel,Eco,438,3,4,3,1,5,3,5,5,5,3,4,2,4,5,13,8.0,dissatisfied,Churn
6900,92498,Female,Loyal Customer,49,Business travel,Eco Plus,311,1,5,2,2,3,2,2,1,1,1,1,1,1,1,0,0.0,dissatisfied,Churn
54811,124810,Female,Loyal Customer,51,Business travel,Business,3105,2,4,4,4,2,2,2,1,4,3,4,2,1,2,274,264.0,dissatisfied,Not Churn
38659,124693,Female,disloyal Customer,20,Business travel,Eco,967,3,3,3,3,1,3,1,1,2,2,3,4,4,1,23,11.0,dissatisfied,Churn
82519,96589,Female,Loyal Customer,25,Personal Travel,Eco,356,2,4,2,3,3,2,3,3,4,3,5,5,4,3,11,15.0,dissatisfied,Churn
96119,25457,Male,disloyal Customer,28,Business travel,Eco,1042,1,1,1,2,5,1,5,5,4,2,1,2,3,5,0,0.0,dissatisfied,Churn
