,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
10371,87346,Female,Loyal Customer,61,Personal Travel,Eco,1096,4,3,4,3,3,4,3,1,1,4,1,3,1,4,0,0.0,dissatisfied,Churn
103356,43637,Female,Loyal Customer,17,Personal Travel,Eco,550,2,0,2,4,4,2,4,4,3,2,5,5,5,4,0,9.0,dissatisfied,Not Churn
25111,43609,Male,Loyal Customer,66,Personal Travel,Eco,933,4,4,4,1,2,4,2,2,5,4,5,4,4,2,0,0.0,dissatisfied,Churn
64185,48176,Male,Loyal Customer,66,Business travel,Business,994,1,0,0,3,3,3,4,1,1,0,1,2,1,4,0,0.0,dissatisfied,Churn
42067,25826,Female,Loyal Customer,69,Personal Travel,Eco Plus,429,3,3,2,3,5,3,4,5,5,2,5,3,5,2,0,0.0,dissatisfied,Churn
56409,119884,Male,Loyal Customer,67,Personal Travel,Eco,577,4,2,4,2,1,4,1,1,2,1,2,4,2,1,0,0.0,dissatisfied,Churn
44084,48371,Male,Loyal Customer,36,Personal Travel,Eco,1674,4,2,4,3,3,4,3,3,3,1,4,2,4,3,2,0.0,dissatisfied,Not Churn
5612,117428,Female,disloyal Customer,20,Business travel,Eco,687,2,2,2,1,1,2,1,1,3,5,4,3,4,1,8,0.0,dissatisfied,Churn
4311,47210,Male,Loyal Customer,67,Personal Travel,Eco,102,4,1,0,2,2,0,2,2,1,3,3,4,3,2,0,0.0,dissatisfied,Churn
38814,137251,Male,Loyal Customer,54,Business travel,Business,507,3,2,2,2,5,4,4,3,3,3,3,1,3,4,0,0.0,dissatisfied,Churn
1968,122021,Female,disloyal Customer,37,Business travel,Eco,251,3,2,3,3,3,3,3,3,4,3,3,1,4,3,0,0.0,dissatisfied,Churn
27840,70659,Female,Loyal Customer,34,Personal Travel,Eco,200,3,1,3,3,3,3,3,3,5,4,4,4,5,3,0,0.0,dissatisfied,Churn
89864,40419,Female,disloyal Customer,44,Business travel,Business,406,2,2,2,4,5,2,5,5,1,1,3,1,3,5,24,14.0,dissatisfied,Churn
57239,54094,Male,Loyal Customer,33,Personal Travel,Business,272,3,0,3,5,5,3,2,5,5,5,5,3,4,5,0,0.0,dissatisfied,Churn
56019,63403,Male,disloyal Customer,43,Business travel,Eco,109,3,4,3,1,3,3,3,3,4,1,4,3,2,3,8,3.0,dissatisfied,Churn
84162,53147,Male,Loyal Customer,26,Personal Travel,Eco Plus,353,2,1,3,3,2,3,2,2,1,5,3,2,4,2,31,32.0,dissatisfied,Churn
101115,25060,Female,Loyal Customer,65,Business travel,Business,2223,1,2,2,2,5,3,3,3,3,3,1,2,3,3,0,0.0,dissatisfied,Not Churn
82287,106241,Male,disloyal Customer,26,Business travel,Eco,975,2,2,2,3,3,2,3,3,5,4,1,4,5,3,12,0.0,dissatisfied,Churn
17095,114056,Female,Loyal Customer,27,Personal Travel,Eco,255,2,4,2,4,5,2,5,5,3,2,5,1,2,5,84,78.0,dissatisfied,Churn
18763,97111,Male,Loyal Customer,53,Personal Travel,Eco,235,3,5,3,3,3,3,3,3,5,2,5,3,4,3,64,93.0,dissatisfied,Churn
79277,28682,Female,Loyal Customer,51,Business travel,Business,3319,2,1,1,1,4,3,3,2,2,3,2,4,2,4,57,69.0,dissatisfied,Churn
71934,16086,Male,disloyal Customer,22,Business travel,Eco,500,3,0,3,2,4,3,4,4,4,4,4,3,4,4,0,0.0,dissatisfied,Churn
63101,77916,Female,disloyal Customer,39,Business travel,Business,1440,3,2,2,2,4,2,4,4,2,2,2,3,2,4,33,35.0,dissatisfied,Churn
61253,84431,Male,Loyal Customer,62,Business travel,Business,2085,5,2,2,2,2,4,3,5,5,4,5,1,5,2,61,57.0,dissatisfied,Churn
73706,59232,Male,disloyal Customer,43,Business travel,Eco,397,1,0,1,5,1,1,1,1,5,4,5,3,2,1,2,13.0,dissatisfied,Churn
60038,72616,Female,Loyal Customer,72,Business travel,Eco,1739,4,4,4,4,3,1,3,4,4,4,4,2,4,3,25,15.0,dissatisfied,Churn
83498,62920,Female,Loyal Customer,29,Personal Travel,Eco Plus,959,2,5,2,3,3,2,3,3,3,2,4,5,5,3,19,21.0,dissatisfied,Churn
11292,80241,Male,Loyal Customer,22,Personal Travel,Eco Plus,569,3,2,4,3,2,4,2,2,1,2,3,4,4,2,5,9.0,dissatisfied,Not Churn
101632,52527,Female,Loyal Customer,48,Business travel,Business,2987,4,5,5,5,5,3,2,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
64938,100935,Female,Loyal Customer,62,Business travel,Business,746,2,4,1,1,2,4,4,2,2,2,2,3,2,4,0,0.0,dissatisfied,Churn
23625,57905,Male,Loyal Customer,70,Business travel,Business,3768,2,3,3,3,3,3,2,2,2,2,2,4,2,3,0,8.0,dissatisfied,Churn
17689,114158,Male,Loyal Customer,19,Personal Travel,Eco,587,2,4,2,3,4,2,4,4,4,2,4,4,5,4,33,39.0,dissatisfied,Churn
25033,136335,Female,disloyal Customer,27,Business travel,Business,130,2,2,2,4,4,2,2,4,5,5,4,4,5,4,0,1.0,dissatisfied,Churn
6560,132609,Female,disloyal Customer,18,Business travel,Eco,639,1,0,1,4,2,1,2,2,4,3,4,2,4,2,4,14.0,dissatisfied,Churn
12015,144131,Female,Loyal Customer,20,Personal Travel,Eco,308,2,3,2,3,4,2,4,4,4,3,4,1,3,4,0,2.0,dissatisfied,Churn
59005,38536,Female,Loyal Customer,17,Business travel,Business,3880,2,5,5,5,2,2,2,2,4,1,3,1,3,2,0,0.0,dissatisfied,Churn
65403,134040,Female,disloyal Customer,61,Personal Travel,Eco,1303,3,4,3,3,4,3,4,4,3,4,4,3,5,4,89,88.0,dissatisfied,Churn
75122,104054,Female,Loyal Customer,20,Personal Travel,Eco,1035,2,5,2,4,2,2,2,2,3,4,4,5,5,2,82,62.0,dissatisfied,Churn
83467,120217,Male,Loyal Customer,7,Personal Travel,Eco,283,4,2,4,4,5,4,5,5,2,2,4,4,4,5,0,0.0,dissatisfied,Churn
18073,66379,Male,Loyal Customer,61,Business travel,Business,438,3,1,1,1,2,2,2,3,3,3,3,1,3,1,0,0.0,dissatisfied,Churn
81474,64263,Female,Loyal Customer,17,Business travel,Business,1538,1,5,3,5,1,1,1,1,1,3,3,1,4,1,0,10.0,dissatisfied,Churn
67053,116678,Male,Loyal Customer,53,Business travel,Eco,258,1,2,4,2,1,1,1,1,1,3,4,2,4,1,5,0.0,dissatisfied,Churn
17112,56583,Male,disloyal Customer,25,Business travel,Eco,838,2,2,2,1,5,2,4,5,1,3,2,5,4,5,0,1.0,dissatisfied,Churn
78377,52388,Male,disloyal Customer,55,Business travel,Eco,1249,3,3,3,3,2,3,2,2,4,5,2,3,2,2,2,0.0,dissatisfied,Churn
87688,100494,Female,Loyal Customer,46,Business travel,Business,2082,3,3,3,3,1,4,4,3,3,3,3,3,3,2,0,0.0,dissatisfied,Not Churn
35801,28262,Female,Loyal Customer,40,Personal Travel,Eco,192,3,5,3,1,3,3,3,3,4,3,5,4,5,3,0,0.0,dissatisfied,Churn
3878,22710,Female,Loyal Customer,44,Business travel,Business,862,2,5,5,5,3,4,4,2,2,1,2,2,2,3,0,44.0,dissatisfied,Churn
39780,135804,Male,Loyal Customer,35,Personal Travel,Eco Plus,257,2,2,2,3,1,2,1,1,1,2,3,1,3,1,0,0.0,dissatisfied,Churn
18273,83383,Female,Loyal Customer,14,Personal Travel,Eco,1389,3,4,3,4,4,3,4,4,3,1,3,4,4,4,0,6.0,dissatisfied,Churn
68713,142441,Female,Loyal Customer,68,Personal Travel,Business,1849,3,4,3,4,2,3,4,5,5,3,5,4,5,3,0,0.0,dissatisfied,Churn
56967,23484,Male,Loyal Customer,54,Business travel,Eco,363,2,4,4,4,2,2,2,2,4,4,4,2,4,2,0,0.0,dissatisfied,Churn
79018,80122,Female,disloyal Customer,25,Business travel,Eco,1389,3,3,3,3,3,3,3,3,4,5,3,2,3,3,12,5.0,dissatisfied,Churn
36972,27933,Male,Loyal Customer,18,Personal Travel,Eco,1162,4,4,3,4,4,3,4,4,4,3,3,5,5,4,0,0.0,dissatisfied,Not Churn
79434,83177,Male,Loyal Customer,30,Business travel,Eco,936,3,5,5,5,3,2,3,3,2,4,3,4,2,3,9,19.0,dissatisfied,Churn
36656,16136,Male,Loyal Customer,11,Personal Travel,Eco,408,3,2,4,4,1,4,1,1,2,2,4,4,3,1,29,18.0,dissatisfied,Churn
12361,30505,Female,Loyal Customer,55,Personal Travel,Eco,284,2,2,2,4,1,4,3,4,4,2,4,2,4,1,0,0.0,dissatisfied,Churn
41232,45401,Male,disloyal Customer,69,Personal Travel,Eco,1014,2,4,2,4,3,2,3,3,2,5,4,3,4,3,0,0.0,dissatisfied,Churn
80652,31664,Male,Loyal Customer,58,Personal Travel,Eco,563,4,5,4,1,1,4,1,1,4,3,5,5,5,1,0,0.0,dissatisfied,Churn
82722,75823,Female,Loyal Customer,38,Personal Travel,Eco,2288,3,5,3,1,1,3,1,1,5,4,2,3,5,1,0,0.0,dissatisfied,Churn
98843,19995,Male,disloyal Customer,36,Business travel,Eco,196,4,4,4,4,3,4,3,3,3,3,4,4,4,3,3,28.0,dissatisfied,Churn
62177,124873,Male,Loyal Customer,26,Business travel,Business,2346,2,4,4,4,2,2,2,2,1,3,4,1,4,2,49,44.0,dissatisfied,Churn
84747,16671,Male,Loyal Customer,15,Personal Travel,Eco Plus,925,4,4,5,4,1,5,1,1,3,5,5,3,5,1,111,109.0,dissatisfied,Churn
70017,56015,Female,Loyal Customer,23,Personal Travel,Eco,1404,1,4,1,1,5,1,5,5,3,5,3,3,4,5,0,0.0,dissatisfied,Churn
100531,122304,Male,Loyal Customer,60,Personal Travel,Eco,271,3,1,2,2,1,2,1,1,2,3,2,1,2,1,36,21.0,dissatisfied,Churn
59929,54644,Male,disloyal Customer,25,Business travel,Eco,920,2,2,2,3,4,2,4,4,2,3,4,1,3,4,0,0.0,dissatisfied,Churn
61556,55191,Female,Loyal Customer,31,Personal Travel,Eco,584,2,4,2,2,2,2,1,2,4,4,5,3,4,2,0,0.0,dissatisfied,Churn
72273,113624,Male,Loyal Customer,19,Personal Travel,Eco,337,3,5,3,1,5,3,5,5,4,4,4,5,4,5,11,5.0,dissatisfied,Churn
58969,139116,Female,disloyal Customer,22,Business travel,Eco,280,4,2,4,4,3,4,3,3,1,4,4,2,4,3,17,43.0,dissatisfied,Churn
81756,134864,Female,Loyal Customer,35,Personal Travel,Eco,2176,2,3,2,4,2,2,2,2,3,5,3,1,4,2,0,0.0,dissatisfied,Churn
41540,76366,Female,Loyal Customer,45,Personal Travel,Eco,2475,3,4,3,5,4,4,5,4,4,3,4,5,4,5,0,4.0,dissatisfied,Churn
18411,133723,Male,Loyal Customer,13,Personal Travel,Eco,399,3,4,3,2,1,3,1,1,3,4,4,3,4,1,0,0.0,dissatisfied,Churn
72511,84381,Female,Loyal Customer,62,Business travel,Eco,460,2,1,1,1,1,4,4,2,2,2,2,3,2,2,73,63.0,dissatisfied,Not Churn
85648,35812,Female,Loyal Customer,70,Personal Travel,Eco,399,3,4,3,1,3,4,4,4,4,3,4,5,4,3,1,,dissatisfied,Churn
92546,70561,Male,disloyal Customer,37,Business travel,Eco,404,4,4,4,3,1,4,1,1,3,4,4,3,4,1,0,0.0,dissatisfied,Churn
42930,32564,Female,Loyal Customer,56,Personal Travel,Eco,235,2,3,2,4,1,4,3,3,3,2,2,3,3,4,74,94.0,dissatisfied,Churn
60909,103409,Female,disloyal Customer,7,Business travel,Eco,1386,4,4,4,4,2,4,2,2,3,2,5,4,5,2,4,0.0,dissatisfied,Churn
58732,129893,Male,Loyal Customer,43,Business travel,Business,480,2,4,4,4,1,1,1,2,2,2,2,4,2,3,16,19.0,dissatisfied,Churn
63573,76145,Female,Loyal Customer,26,Business travel,Eco Plus,1379,2,1,1,1,2,2,2,2,1,4,3,2,3,2,10,1.0,dissatisfied,Churn
87508,135185,Female,Loyal Customer,41,Business travel,Business,920,1,4,4,4,2,4,4,1,1,1,1,4,1,3,0,0.0,dissatisfied,Churn
100294,21994,Female,Loyal Customer,26,Personal Travel,Eco,604,1,5,1,4,4,1,4,4,4,3,4,5,5,4,0,4.0,dissatisfied,Churn
18537,79538,Female,disloyal Customer,23,Business travel,Eco,224,2,4,2,4,1,2,1,1,4,1,3,3,4,1,56,45.0,dissatisfied,Churn
100466,137097,Female,Loyal Customer,22,Business travel,Eco,599,3,5,5,5,3,3,3,3,1,2,4,3,3,3,13,18.0,dissatisfied,Churn
96361,88262,Female,Loyal Customer,67,Personal Travel,Eco,2585,2,4,2,2,2,4,2,4,2,3,5,2,5,2,83,86.0,dissatisfied,Churn
81797,72127,Female,Loyal Customer,14,Personal Travel,Eco,622,2,4,1,1,4,1,4,4,5,4,5,3,4,4,0,0.0,dissatisfied,Not Churn
46360,95998,Male,Loyal Customer,28,Personal Travel,Eco,907,3,4,3,5,5,3,5,5,4,4,4,4,4,5,3,0.0,dissatisfied,Churn
26698,71739,Female,Loyal Customer,46,Business travel,Eco,1735,4,4,4,4,3,1,3,4,4,4,4,4,4,3,0,0.0,dissatisfied,Churn
13400,35929,Female,Loyal Customer,51,Personal Travel,Eco,780,3,5,3,1,3,4,4,2,2,3,2,4,2,4,1,2.0,dissatisfied,Churn
42295,96693,Female,Loyal Customer,36,Business travel,Business,3159,3,4,4,4,2,3,4,3,3,3,3,4,3,1,0,0.0,dissatisfied,Not Churn
18915,118953,Male,Loyal Customer,33,Personal Travel,Business,641,2,4,2,2,2,2,2,2,3,5,5,4,4,2,48,55.0,dissatisfied,Churn
43152,83407,Female,Loyal Customer,48,Personal Travel,Eco Plus,1389,2,3,2,3,5,4,1,5,5,2,5,2,5,3,0,0.0,dissatisfied,Not Churn
48751,106910,Female,Loyal Customer,33,Business travel,Eco Plus,2342,4,3,3,3,4,3,4,4,1,4,3,4,3,4,0,0.0,dissatisfied,Churn
80430,79773,Male,Loyal Customer,59,Business travel,Business,2818,1,5,5,5,1,4,4,1,1,2,1,4,1,4,104,106.0,dissatisfied,Churn
96931,122846,Female,Loyal Customer,10,Personal Travel,Eco,512,1,1,1,3,4,1,5,4,3,2,4,1,3,4,0,0.0,dissatisfied,Churn
80829,42370,Female,Loyal Customer,36,Personal Travel,Eco,2603,2,5,2,3,2,1,1,2,4,4,3,1,3,1,0,0.0,dissatisfied,Churn
40917,96667,Male,Loyal Customer,53,Personal Travel,Eco,453,1,4,1,5,2,1,2,2,5,4,4,3,4,2,26,9.0,dissatisfied,Churn
85060,99592,Male,Loyal Customer,44,Personal Travel,Eco,696,2,1,2,4,1,2,1,1,3,4,4,4,3,1,0,0.0,dissatisfied,Churn
77324,143355,Male,Loyal Customer,63,Personal Travel,Eco,1846,1,3,2,3,4,2,4,4,4,4,4,3,4,4,0,0.0,dissatisfied,Churn
51168,105703,Male,Loyal Customer,29,Personal Travel,Eco,2218,2,2,2,4,2,2,2,2,4,5,4,1,4,2,8,6.0,dissatisfied,Churn
67452,130546,Male,Loyal Customer,12,Personal Travel,Eco,373,1,4,1,2,3,1,3,3,5,2,1,5,1,3,0,0.0,dissatisfied,Churn
54388,70231,Male,Loyal Customer,53,Personal Travel,Eco,733,1,4,1,3,5,1,5,5,4,2,4,4,3,5,0,0.0,dissatisfied,Not Churn
57661,91048,Male,Loyal Customer,70,Personal Travel,Eco,205,1,3,1,1,3,1,3,3,4,4,1,3,2,3,0,0.0,dissatisfied,Not Churn
85152,23286,Male,Loyal Customer,35,Personal Travel,Eco,799,4,3,4,1,2,4,2,2,3,4,2,1,3,2,0,0.0,dissatisfied,Churn
74597,140032,Male,Loyal Customer,33,Business travel,Eco Plus,759,2,3,3,3,2,2,2,2,3,4,4,4,4,2,19,11.0,dissatisfied,Churn
22114,34082,Male,Loyal Customer,26,Business travel,Business,667,4,2,3,2,4,4,4,3,5,4,4,4,3,4,193,208.0,dissatisfied,Churn
77238,62370,Male,Loyal Customer,59,Business travel,Business,236,2,3,3,3,1,2,2,2,2,2,2,3,2,4,27,32.0,dissatisfied,Not Churn
24740,46006,Female,Loyal Customer,22,Personal Travel,Eco,967,1,5,2,4,3,2,1,3,4,3,4,4,4,3,66,57.0,dissatisfied,Churn
60470,64384,Female,Loyal Customer,34,Business travel,Business,2957,1,4,4,4,2,4,4,3,3,3,1,1,3,3,73,69.0,dissatisfied,Churn
31192,64556,Male,Loyal Customer,46,Business travel,Eco,134,1,3,3,3,1,1,1,1,4,2,3,3,4,1,0,0.0,dissatisfied,Churn
89573,38695,Female,disloyal Customer,37,Business travel,Eco Plus,669,4,4,4,3,5,4,5,5,4,2,1,5,2,5,0,0.0,dissatisfied,Churn
21869,120331,Female,Loyal Customer,35,Personal Travel,Eco,682,2,5,2,3,2,2,2,2,5,4,5,5,4,2,9,2.0,dissatisfied,Churn
76269,54040,Male,Loyal Customer,7,Personal Travel,Eco,162,3,5,3,3,4,3,4,4,3,2,4,4,5,4,0,0.0,dissatisfied,Churn
34883,137794,Male,Loyal Customer,34,Business travel,Business,2125,3,2,2,2,2,3,4,3,3,3,3,2,3,3,0,0.0,dissatisfied,Churn
25016,105970,Male,disloyal Customer,48,Business travel,Business,954,3,3,3,2,1,3,1,1,4,5,5,4,4,1,0,0.0,dissatisfied,Churn
81422,128447,Male,Loyal Customer,34,Business travel,Business,2453,3,5,5,5,4,4,3,3,3,3,3,2,3,4,2,0.0,dissatisfied,Churn
44979,123771,Female,disloyal Customer,38,Business travel,Business,920,4,4,4,3,2,4,2,2,5,3,4,3,4,2,0,0.0,dissatisfied,Not Churn
87794,19289,Female,Loyal Customer,7,Business travel,Business,502,4,2,2,2,4,4,4,4,4,2,4,3,3,4,17,2.0,dissatisfied,Churn
68817,96960,Male,Loyal Customer,15,Personal Travel,Eco,120,2,4,2,3,1,2,1,1,1,4,3,1,2,1,3,0.0,dissatisfied,Churn
39805,130361,Female,Loyal Customer,70,Personal Travel,Eco,404,3,5,4,5,4,3,2,5,5,4,1,5,5,1,9,2.0,dissatisfied,Churn
63358,126282,Male,Loyal Customer,40,Personal Travel,Eco,533,3,2,3,3,2,3,2,2,2,2,4,4,3,2,0,0.0,dissatisfied,Not Churn
37688,105791,Female,Loyal Customer,55,Personal Travel,Eco Plus,1050,4,3,3,1,4,2,4,1,1,3,1,5,1,4,29,24.0,dissatisfied,Churn
68054,95185,Female,disloyal Customer,24,Business travel,Eco Plus,692,1,2,1,3,3,1,3,3,2,1,4,1,3,3,2,7.0,dissatisfied,Not Churn
103334,74120,Female,Loyal Customer,16,Personal Travel,Business,937,3,5,3,4,5,3,5,5,1,3,5,4,4,5,1,0.0,dissatisfied,Churn
76415,136791,Male,Loyal Customer,50,Business travel,Eco Plus,808,2,4,4,4,2,2,2,2,2,2,3,4,3,2,7,14.0,dissatisfied,Churn
76190,124921,Male,Loyal Customer,40,Business travel,Business,719,3,3,3,3,3,3,2,3,3,3,3,3,3,1,67,62.0,dissatisfied,Churn
50822,49698,Male,Loyal Customer,36,Business travel,Business,3363,1,2,2,2,2,1,1,1,2,3,4,1,4,1,252,245.0,dissatisfied,Not Churn
5171,30136,Female,disloyal Customer,57,Business travel,Eco Plus,1148,1,1,1,3,1,1,1,1,1,3,4,1,2,1,149,115.0,dissatisfied,Churn
96771,91225,Male,Loyal Customer,70,Business travel,Eco,1823,3,4,4,4,3,3,3,3,2,4,3,4,4,3,0,0.0,dissatisfied,Churn
57466,17102,Male,Loyal Customer,46,Personal Travel,Eco,764,2,3,2,3,1,2,1,1,5,1,3,2,3,1,0,0.0,dissatisfied,Churn
68480,52034,Female,Loyal Customer,47,Personal Travel,Eco,1028,1,5,1,3,4,4,4,1,1,1,1,5,1,5,0,0.0,dissatisfied,Not Churn
18830,104243,Female,Loyal Customer,50,Personal Travel,Eco,1416,3,5,3,3,5,3,4,1,1,3,1,5,1,4,0,14.0,dissatisfied,Not Churn
7159,124324,Female,Loyal Customer,38,Personal Travel,Eco,1142,3,4,3,5,5,3,5,5,5,3,3,5,4,5,0,0.0,dissatisfied,Churn
59474,42706,Female,Loyal Customer,22,Personal Travel,Eco,1709,3,5,3,4,5,3,5,5,4,3,2,5,4,5,3,0.0,dissatisfied,Churn
28834,19452,Female,Loyal Customer,24,Personal Travel,Eco,622,2,4,2,4,3,2,3,3,4,2,5,4,5,3,1,2.0,dissatisfied,Churn
100195,119679,Male,Loyal Customer,39,Business travel,Business,3707,3,4,4,4,5,3,3,3,3,3,3,3,3,3,0,0.0,dissatisfied,Churn
51883,23090,Female,Loyal Customer,24,Business travel,Business,552,2,4,4,4,2,2,2,2,2,3,4,2,3,2,0,0.0,dissatisfied,Not Churn
21217,98687,Male,Loyal Customer,44,Business travel,Business,3037,4,1,1,1,2,3,4,4,4,4,4,4,4,3,0,0.0,dissatisfied,Churn
51747,58788,Male,Loyal Customer,16,Personal Travel,Eco,476,3,4,3,3,2,3,2,2,1,2,3,1,3,2,17,11.0,dissatisfied,Churn
10226,136025,Male,disloyal Customer,30,Business travel,Business,1475,4,4,4,1,4,4,4,4,5,5,5,3,5,4,5,11.0,dissatisfied,Churn
49582,141025,Female,Loyal Customer,64,Business travel,Eco,2402,1,1,1,1,2,3,4,1,1,1,1,4,1,3,2,0.0,dissatisfied,Churn
52212,77739,Male,Loyal Customer,15,Personal Travel,Eco,447,4,2,4,4,5,4,5,5,1,1,3,3,4,5,0,0.0,dissatisfied,Churn
28171,72983,Female,Loyal Customer,58,Personal Travel,Eco,837,3,5,3,2,4,5,5,1,1,3,1,5,1,2,0,0.0,dissatisfied,Churn
3195,41325,Male,Loyal Customer,70,Personal Travel,Eco,867,3,4,3,3,5,3,5,5,5,3,3,4,4,5,0,0.0,dissatisfied,Churn
49765,74349,Female,disloyal Customer,14,Business travel,Eco Plus,1023,3,1,3,4,2,3,2,2,4,2,3,2,4,2,0,0.0,dissatisfied,Churn
92893,87924,Male,disloyal Customer,37,Business travel,Business,192,1,1,1,1,5,1,1,5,3,4,4,4,4,5,0,0.0,dissatisfied,Churn
96942,109960,Female,Loyal Customer,56,Personal Travel,Eco,928,3,4,3,2,5,5,5,5,5,3,5,3,5,3,9,4.0,dissatisfied,Churn
48823,138899,Female,Loyal Customer,67,Personal Travel,Eco,500,2,3,2,3,2,4,3,2,2,2,2,4,2,3,128,116.0,dissatisfied,Churn
23196,88876,Male,Loyal Customer,48,Business travel,Eco,1235,3,1,1,1,3,3,3,3,1,3,3,2,4,3,34,12.0,dissatisfied,Churn
90153,105013,Male,Loyal Customer,48,Business travel,Business,2123,2,4,4,4,1,4,4,2,2,2,2,3,2,3,9,0.0,dissatisfied,Churn
98727,102164,Male,Loyal Customer,19,Personal Travel,Eco,214,1,0,0,4,1,0,1,1,4,4,5,3,5,1,0,0.0,dissatisfied,Churn
67237,89482,Female,Loyal Customer,48,Business travel,Business,1744,2,3,3,3,3,4,4,2,2,1,2,4,2,2,18,3.0,dissatisfied,Churn
23162,109223,Male,Loyal Customer,27,Business travel,Business,248,4,5,5,5,4,4,4,4,1,2,4,3,4,4,4,0.0,dissatisfied,Not Churn
90080,65638,Female,Loyal Customer,54,Business travel,Eco Plus,262,2,1,4,1,2,4,4,2,2,2,2,2,2,4,0,0.0,dissatisfied,Churn
90639,27318,Male,Loyal Customer,17,Business travel,Eco,374,2,3,3,3,2,1,1,2,1,5,3,3,3,2,7,0.0,dissatisfied,Churn
28562,22252,Female,disloyal Customer,22,Business travel,Eco,594,2,0,2,2,4,2,4,4,3,4,5,3,4,4,0,0.0,dissatisfied,Churn
16237,37625,Male,disloyal Customer,39,Business travel,Eco,579,3,0,3,3,1,3,1,1,2,3,3,2,5,1,7,1.0,dissatisfied,Churn
24873,84829,Female,Loyal Customer,46,Business travel,Business,3003,1,1,1,1,1,4,3,1,1,1,1,2,1,2,0,0.0,dissatisfied,Churn
71173,61521,Female,Loyal Customer,38,Personal Travel,Eco,620,2,3,2,1,1,2,1,1,5,2,3,5,5,1,0,0.0,dissatisfied,Churn
84876,43060,Female,Loyal Customer,13,Personal Travel,Eco,1024,1,5,0,2,4,0,4,4,1,1,5,2,4,4,0,0.0,dissatisfied,Churn
4471,142340,Male,Loyal Customer,57,Personal Travel,Eco,1440,4,4,4,4,2,4,2,2,4,2,3,3,5,2,16,36.0,dissatisfied,Churn
32730,19475,Female,Loyal Customer,43,Personal Travel,Business,383,1,4,1,1,2,4,1,3,3,1,4,5,3,5,1,9.0,dissatisfied,Not Churn
67545,40624,Female,Loyal Customer,69,Personal Travel,Eco,892,3,5,3,3,4,5,4,4,4,3,4,3,4,3,30,44.0,dissatisfied,Churn
35233,15159,Female,Loyal Customer,56,Business travel,Business,247,3,5,5,5,4,4,4,3,3,4,3,3,3,2,9,5.0,dissatisfied,Churn
16389,50961,Male,Loyal Customer,8,Personal Travel,Eco,1185,3,4,3,3,5,3,2,5,4,3,2,2,4,5,0,0.0,dissatisfied,Churn
20475,87552,Male,Loyal Customer,26,Business travel,Business,675,2,2,2,2,2,2,2,2,4,3,3,2,3,2,0,0.0,dissatisfied,Not Churn
39957,17899,Female,disloyal Customer,26,Business travel,Eco,599,3,4,3,3,5,3,2,5,5,2,2,1,2,5,0,0.0,dissatisfied,Not Churn
41953,40538,Male,Loyal Customer,11,Personal Travel,Eco,581,3,4,3,2,5,3,5,5,3,5,5,4,4,5,16,23.0,dissatisfied,Churn
93446,87547,Male,disloyal Customer,37,Business travel,Business,675,1,1,1,3,1,1,1,1,4,5,5,5,4,1,1,16.0,dissatisfied,Churn
41147,69309,Male,disloyal Customer,35,Business travel,Business,1635,4,4,4,5,3,4,3,3,3,3,5,3,4,3,26,25.0,dissatisfied,Churn
102279,136312,Male,Loyal Customer,49,Business travel,Eco,185,1,5,5,5,2,1,2,2,4,5,3,2,2,2,0,0.0,dissatisfied,Churn
28472,73229,Male,Loyal Customer,41,Personal Travel,Eco,1081,1,5,1,5,1,4,4,1,2,4,4,4,5,4,150,171.0,dissatisfied,Churn
54327,78913,Female,Loyal Customer,31,Business travel,Business,224,1,3,3,3,2,2,1,2,1,4,1,4,1,2,71,98.0,dissatisfied,Churn
44769,65946,Female,Loyal Customer,45,Business travel,Eco,651,2,1,1,1,3,3,4,2,2,2,2,3,2,3,24,15.0,dissatisfied,Churn
54761,45041,Female,Loyal Customer,21,Personal Travel,Eco,692,3,4,3,4,3,3,3,3,3,4,5,4,5,3,0,0.0,dissatisfied,Churn
38936,138247,Female,disloyal Customer,25,Business travel,Eco Plus,544,4,4,5,3,5,5,5,5,3,2,4,2,3,5,24,84.0,dissatisfied,Churn
28373,32517,Male,Loyal Customer,47,Business travel,Business,2756,3,1,4,4,4,4,4,3,3,2,3,1,3,1,93,88.0,dissatisfied,Churn
41947,31319,Female,disloyal Customer,20,Business travel,Eco,781,1,2,2,4,5,2,5,5,1,5,3,2,3,5,0,0.0,dissatisfied,Churn
27896,28619,Female,disloyal Customer,26,Business travel,Eco,429,2,2,2,4,4,2,4,4,4,4,3,1,3,4,16,7.0,dissatisfied,Churn
102967,139635,Female,disloyal Customer,27,Business travel,Eco,599,1,4,1,4,5,1,5,5,3,1,4,1,4,5,0,0.0,dissatisfied,Not Churn
65199,50294,Male,Loyal Customer,31,Business travel,Eco Plus,2496,4,4,4,4,4,4,4,1,3,2,4,4,4,4,20,31.0,dissatisfied,Churn
3551,85143,Female,disloyal Customer,29,Business travel,Eco,761,4,4,4,4,3,4,3,3,4,4,3,3,4,3,0,20.0,dissatisfied,Not Churn
