,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
41179,82205,Male,Loyal Customer,34,Personal Travel,Eco,261,4,4,0,2,3,0,4,3,5,2,1,5,2,3,10,9.0,dissatisfied,Churn
72263,171627,Male,disloyal Customer,27,Business travel,Eco,899,2,2,2,4,1,2,1,1,1,4,4,3,3,1,0,0.0,dissatisfied,Churn
90456,170603,Male,disloyal Customer,29,Business travel,Business,647,2,1,1,2,5,1,4,5,5,3,4,3,4,5,12,9.0,dissatisfied,Churn
90379,167666,Female,Loyal Customer,56,Business travel,Eco,337,2,3,1,1,5,3,4,1,1,2,1,2,1,1,0,0.0,dissatisfied,Churn
50719,157050,Female,disloyal Customer,45,Business travel,Business,1180,2,2,2,3,5,2,5,5,5,4,4,5,5,5,7,0.0,dissatisfied,Churn
65108,118370,Female,Loyal Customer,35,Personal Travel,Eco,550,4,2,4,3,2,4,5,2,2,5,1,1,3,2,0,0.0,dissatisfied,Churn
76076,81241,Male,Loyal Customer,19,Personal Travel,Eco,978,3,4,3,3,4,3,4,4,4,3,5,5,5,4,0,0.0,dissatisfied,Churn
88073,139337,Male,Loyal Customer,33,Personal Travel,Eco,946,1,2,1,3,5,1,5,5,2,4,3,2,3,5,9,5.0,dissatisfied,Churn
21132,181887,Female,Loyal Customer,64,Personal Travel,Eco,308,2,4,5,4,2,4,4,2,2,5,2,4,2,4,0,2.0,dissatisfied,Churn
66030,128725,Male,Loyal Customer,50,Business travel,Eco,534,4,3,3,3,4,4,4,4,3,1,1,1,1,4,5,7.0,dissatisfied,Churn
21491,93676,Male,disloyal Customer,21,Business travel,Eco,1104,3,3,3,3,5,3,5,5,3,1,4,2,3,5,0,9.0,dissatisfied,Churn
47028,64852,Male,Loyal Customer,18,Personal Travel,Eco,721,3,0,3,3,2,3,2,2,2,2,2,1,4,2,0,0.0,dissatisfied,Churn
101629,62386,Male,Loyal Customer,58,Personal Travel,Business,158,2,4,2,3,2,4,5,2,2,2,2,3,2,4,0,0.0,dissatisfied,Churn
32166,159667,Male,Loyal Customer,23,Business travel,Business,1521,3,2,2,2,3,3,3,3,2,2,4,4,3,3,0,0.0,dissatisfied,Churn
59141,87574,Female,Loyal Customer,32,Personal Travel,Eco,944,2,5,1,4,5,1,4,5,3,2,3,3,3,5,31,35.0,dissatisfied,Not Churn
92074,58155,Female,disloyal Customer,22,Business travel,Eco,630,4,3,4,4,1,4,1,1,4,4,3,4,3,1,3,33.0,dissatisfied,Churn
70096,107109,Male,Loyal Customer,14,Business travel,Eco,1303,3,2,2,2,3,3,4,3,2,4,3,3,4,3,2,0.0,dissatisfied,Churn
61105,64028,Male,Loyal Customer,38,Personal Travel,Eco,744,1,3,1,4,1,1,1,1,5,3,3,5,3,1,0,14.0,dissatisfied,Churn
11389,148154,Female,Loyal Customer,66,Business travel,Business,2986,4,2,2,2,4,3,3,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
89455,143125,Male,Loyal Customer,28,Personal Travel,Eco,250,4,4,0,1,4,0,3,4,5,3,5,5,4,4,0,0.0,dissatisfied,Churn
93785,109465,Female,Loyal Customer,36,Business travel,Business,2527,1,5,5,5,4,3,3,1,1,1,1,3,1,2,0,0.0,dissatisfied,Churn
78754,176605,Female,disloyal Customer,38,Business travel,Business,930,3,3,3,3,1,3,1,1,5,4,4,5,4,1,1,0.0,dissatisfied,Churn
38370,157898,Male,Loyal Customer,26,Personal Travel,Eco,925,3,5,3,2,4,3,4,4,4,2,4,4,4,4,0,0.0,dissatisfied,Churn
54850,117244,Female,Loyal Customer,70,Personal Travel,Eco,190,3,0,3,1,1,5,4,3,3,3,3,5,3,3,14,6.0,dissatisfied,Churn
70628,83727,Female,Loyal Customer,10,Business travel,Business,3963,3,1,1,1,3,3,3,3,2,2,3,3,3,3,0,7.0,dissatisfied,Churn
86651,83706,Female,disloyal Customer,30,Business travel,Eco,602,2,4,2,4,3,2,3,3,1,1,3,3,4,3,78,88.0,dissatisfied,Churn
18796,93501,Female,disloyal Customer,21,Business travel,Eco,913,2,2,2,2,2,2,2,2,3,3,5,1,3,2,9,,dissatisfied,Churn
26546,167427,Female,Loyal Customer,41,Business travel,Business,308,1,5,5,5,4,2,3,1,1,1,1,3,1,3,0,0.0,dissatisfied,Churn
88142,163203,Female,Loyal Customer,8,Personal Travel,Eco,197,2,5,2,4,4,2,4,4,4,3,2,4,3,4,41,24.0,dissatisfied,Churn
67419,114517,Male,Loyal Customer,24,Personal Travel,Eco,2704,2,3,2,3,3,2,3,3,4,4,3,3,3,3,0,0.0,dissatisfied,Churn
75334,72607,Male,disloyal Customer,26,Business travel,Eco,130,1,3,1,1,2,1,2,2,4,5,4,1,2,2,121,,dissatisfied,Churn
69735,160731,Male,Loyal Customer,57,Personal Travel,Eco,813,1,0,1,3,1,1,1,1,1,1,5,2,5,1,44,34.0,dissatisfied,Churn
100030,178298,Female,Loyal Customer,19,Business travel,Business,328,3,1,1,1,3,3,3,3,1,1,4,3,4,3,16,8.0,dissatisfied,Not Churn
6088,63927,Female,disloyal Customer,19,Business travel,Eco,986,2,2,2,3,2,2,2,2,4,5,5,3,5,2,3,8.0,dissatisfied,Churn
8575,52962,Male,Loyal Customer,49,Business travel,Business,134,2,3,1,3,3,2,2,1,1,1,2,4,1,3,0,0.0,dissatisfied,Churn
14926,63308,Male,Loyal Customer,57,Personal Travel,Eco,309,2,3,2,1,5,2,5,5,2,3,3,3,3,5,0,0.0,dissatisfied,Churn
99539,109463,Male,Loyal Customer,34,Business travel,Business,3601,4,1,1,1,1,3,4,4,4,3,4,3,4,2,8,7.0,dissatisfied,Not Churn
100688,102194,Female,disloyal Customer,58,Business travel,Eco,421,3,2,3,3,4,3,4,4,1,3,4,3,3,4,0,0.0,dissatisfied,Churn
11419,91117,Male,Loyal Customer,61,Business travel,Business,391,4,3,3,3,4,4,4,4,4,4,4,3,4,3,0,0.0,dissatisfied,Churn
77905,71481,Male,Loyal Customer,68,Personal Travel,Eco,476,2,3,2,2,5,2,5,5,1,5,2,5,2,5,53,35.0,dissatisfied,Churn
48864,175931,Female,Loyal Customer,65,Business travel,Eco,646,1,2,2,2,3,4,4,1,1,1,1,1,1,2,0,12.0,dissatisfied,Not Churn
30923,162881,Female,disloyal Customer,31,Business travel,Eco,1105,3,4,4,4,3,4,2,3,1,5,3,1,4,3,6,16.0,dissatisfied,Churn
7740,160851,Female,disloyal Customer,39,Business travel,Business,406,4,4,4,4,4,4,4,4,1,1,4,2,3,4,0,0.0,dissatisfied,Churn
85631,64157,Male,disloyal Customer,47,Business travel,Eco,376,4,5,3,3,3,3,5,3,1,4,1,5,5,3,0,0.0,dissatisfied,Churn
52638,85486,Female,Loyal Customer,54,Personal Travel,Eco,2462,2,4,2,2,3,3,4,2,2,2,2,3,2,3,9,5.0,dissatisfied,Churn
54597,122737,Male,Loyal Customer,12,Personal Travel,Eco,1217,2,1,2,2,5,2,3,5,3,2,2,2,3,5,0,0.0,dissatisfied,Churn
10236,172936,Male,Loyal Customer,31,Personal Travel,Eco Plus,666,3,2,3,3,5,3,5,5,3,2,4,3,4,5,0,0.0,dissatisfied,Churn
36879,146828,Male,Loyal Customer,31,Business travel,Eco,239,1,3,3,3,1,1,1,1,2,1,4,4,4,1,21,26.0,dissatisfied,Not Churn
31725,97000,Female,disloyal Customer,25,Business travel,Eco,536,1,4,1,3,1,1,1,1,3,1,4,2,2,1,1,0.0,dissatisfied,Churn
93985,139210,Male,Loyal Customer,11,Personal Travel,Eco,645,2,2,1,4,4,1,1,4,3,4,3,4,3,4,9,4.0,dissatisfied,Not Churn
101537,97594,Male,Loyal Customer,49,Business travel,Business,122,1,3,3,3,2,3,4,4,4,4,1,4,4,3,0,0.0,dissatisfied,Churn
96655,70281,Female,disloyal Customer,38,Business travel,Eco,363,2,4,2,3,3,2,5,3,1,3,3,1,4,3,87,74.0,dissatisfied,Not Churn
95105,56917,Female,Loyal Customer,56,Personal Travel,Eco,315,4,5,4,3,5,4,4,3,3,4,3,3,3,4,0,0.0,dissatisfied,Churn
100358,93685,Female,Loyal Customer,37,Personal Travel,Eco,1269,3,5,3,5,1,3,1,1,4,3,5,4,4,1,4,0.0,dissatisfied,Not Churn
96109,74063,Male,disloyal Customer,10,Business travel,Eco,551,3,4,3,4,3,3,3,3,3,3,4,1,4,3,1,0.0,dissatisfied,Churn
25923,90642,Male,Loyal Customer,47,Business travel,Business,2521,2,3,3,3,5,2,3,2,2,2,2,3,2,2,72,46.0,dissatisfied,Churn
42314,133156,Female,Loyal Customer,40,Business travel,Business,1399,3,2,2,2,2,4,4,3,3,2,3,3,3,4,6,3.0,dissatisfied,Churn
12141,167875,Male,Loyal Customer,75,Business travel,Eco,404,4,3,5,3,4,4,4,4,1,1,2,4,3,4,48,44.0,dissatisfied,Churn
50554,60997,Male,Loyal Customer,25,Personal Travel,Eco,622,3,4,3,4,5,3,5,5,4,2,5,3,4,5,18,17.0,dissatisfied,Churn
21990,53020,Male,Loyal Customer,35,Business travel,Business,89,2,3,3,3,4,4,4,1,1,1,2,1,1,4,0,2.0,dissatisfied,Churn
29033,110216,Male,Loyal Customer,18,Personal Travel,Eco,589,2,5,2,3,3,2,3,3,4,5,5,5,4,3,54,64.0,dissatisfied,Churn
51999,111513,Male,Loyal Customer,69,Personal Travel,Eco,2447,1,0,1,3,1,1,1,1,4,2,4,3,5,1,2,0.0,dissatisfied,Churn
71991,67856,Female,Loyal Customer,38,Business travel,Eco,544,3,3,3,3,3,3,3,3,4,5,3,1,3,3,67,55.0,dissatisfied,Churn
41304,150540,Female,Loyal Customer,41,Personal Travel,Eco,1910,3,5,3,1,3,3,3,3,5,5,3,3,4,3,0,0.0,dissatisfied,Churn
56932,162302,Female,Loyal Customer,29,Personal Travel,Eco,1056,3,4,3,2,2,3,2,2,2,2,4,3,1,2,40,30.0,dissatisfied,Churn
48587,144596,Female,Loyal Customer,55,Business travel,Eco,2092,1,3,4,4,1,4,4,2,2,1,2,1,2,3,36,10.0,dissatisfied,Churn
8192,125460,Male,Loyal Customer,31,Business travel,Business,1667,2,1,1,1,2,2,2,2,1,3,4,3,3,2,0,0.0,dissatisfied,Churn
8448,58585,Male,Loyal Customer,12,Personal Travel,Eco Plus,296,1,4,1,4,4,1,4,4,2,2,3,1,4,4,29,21.0,dissatisfied,Churn
66743,56394,Female,Loyal Customer,40,Personal Travel,Eco,502,2,5,2,1,4,2,4,4,4,3,4,5,5,4,0,0.0,dissatisfied,Churn
33319,162806,Male,Loyal Customer,9,Personal Travel,Eco,1005,2,5,2,3,5,2,5,5,4,4,2,3,5,5,1,0.0,dissatisfied,Churn
74997,114259,Female,Loyal Customer,37,Business travel,Eco,2565,3,3,3,3,3,3,3,3,3,4,1,1,3,3,52,52.0,dissatisfied,Churn
90995,117131,Male,disloyal Customer,17,Business travel,Eco,551,2,0,3,3,2,3,2,2,2,5,3,1,4,2,0,0.0,dissatisfied,Churn
70517,170824,Female,Loyal Customer,52,Personal Travel,Eco,369,3,1,3,3,2,3,3,4,4,3,4,3,4,2,0,0.0,dissatisfied,Churn
77576,115182,Female,Loyal Customer,47,Personal Travel,Eco,967,1,5,1,1,4,5,5,4,4,1,4,4,4,4,0,0.0,dissatisfied,Not Churn
29315,70021,Male,Loyal Customer,36,Business travel,Business,789,4,3,3,3,4,3,2,4,4,3,4,1,4,3,0,13.0,dissatisfied,Churn
93431,61642,Female,disloyal Customer,27,Business travel,Business,228,1,1,1,2,3,1,3,3,5,5,4,4,4,3,7,0.0,dissatisfied,Not Churn
16303,133198,Female,Loyal Customer,29,Personal Travel,Eco,931,3,4,3,2,5,3,2,5,4,5,4,3,4,5,0,0.0,dissatisfied,Churn
43101,148533,Male,Loyal Customer,49,Business travel,Eco Plus,942,2,5,5,5,2,2,2,2,3,4,4,2,3,2,39,26.0,dissatisfied,Not Churn
52333,145862,Female,Loyal Customer,16,Business travel,Business,3455,3,4,1,4,3,3,3,3,2,1,4,2,4,3,39,33.0,dissatisfied,Churn
56844,64975,Male,Loyal Customer,53,Business travel,Eco Plus,489,2,2,3,2,2,2,2,2,1,4,3,3,3,2,16,6.0,dissatisfied,Churn
45865,55673,Female,disloyal Customer,24,Business travel,Eco,227,4,4,4,1,1,4,1,1,5,5,5,3,4,1,0,0.0,dissatisfied,Churn
14683,157367,Female,disloyal Customer,30,Business travel,Business,2106,3,3,3,1,4,3,2,4,5,5,3,4,5,4,0,0.0,dissatisfied,Churn
94524,97964,Female,Loyal Customer,40,Business travel,Eco Plus,391,3,2,5,2,3,3,3,2,4,3,3,3,4,3,225,216.0,dissatisfied,Churn
9707,83788,Male,Loyal Customer,58,Business travel,Business,967,2,5,5,5,3,3,3,2,2,2,2,2,2,4,47,47.0,dissatisfied,Churn
52581,119983,Male,Loyal Customer,32,Personal Travel,Eco,1205,3,4,3,4,4,3,4,4,5,5,2,5,5,4,59,36.0,dissatisfied,Churn
82999,89871,Female,disloyal Customer,18,Business travel,Eco Plus,1005,3,3,2,1,1,2,3,1,1,3,3,3,2,1,8,0.0,dissatisfied,Not Churn
89071,176138,Male,Loyal Customer,23,Personal Travel,Eco,184,3,1,3,3,1,3,1,1,4,1,2,3,3,1,25,61.0,dissatisfied,Not Churn
75607,137476,Male,Loyal Customer,35,Personal Travel,Eco Plus,731,3,4,3,4,5,3,1,5,1,1,3,1,3,5,62,66.0,dissatisfied,Churn
78889,168274,Male,Loyal Customer,41,Personal Travel,Eco,447,3,2,3,3,4,3,1,4,4,1,3,1,3,4,0,0.0,dissatisfied,Churn
86514,58042,Female,Loyal Customer,52,Personal Travel,Eco,212,3,4,0,3,1,2,3,5,5,0,5,1,5,2,0,0.0,dissatisfied,Not Churn
43725,168828,Male,disloyal Customer,27,Business travel,Eco Plus,337,2,2,2,3,3,2,3,3,3,5,4,3,4,3,28,21.0,dissatisfied,Not Churn
24393,160837,Male,disloyal Customer,38,Business travel,Eco,191,3,3,3,4,3,5,5,1,1,3,4,5,3,5,128,337.0,dissatisfied,Churn
21532,124410,Female,Loyal Customer,19,Personal Travel,Eco,921,4,5,4,3,5,4,5,5,3,2,4,4,4,5,24,9.0,dissatisfied,Not Churn
44275,101897,Female,Loyal Customer,59,Business travel,Business,110,3,3,3,3,2,3,2,1,2,4,3,2,3,2,163,157.0,dissatisfied,Churn
69484,139776,Female,disloyal Customer,37,Business travel,Business,591,1,1,1,4,3,1,3,3,3,4,4,5,5,3,3,0.0,dissatisfied,Churn
77197,122183,Male,disloyal Customer,52,Business travel,Eco,550,4,3,4,3,3,4,3,3,1,5,3,3,4,3,0,0.0,dissatisfied,Churn
73566,76192,Male,Loyal Customer,68,Personal Travel,Eco Plus,866,4,5,4,1,4,4,4,4,3,3,4,3,1,4,0,0.0,dissatisfied,Churn
62344,167418,Female,disloyal Customer,38,Business travel,Eco,446,2,3,2,2,3,2,4,3,2,4,3,1,2,3,16,17.0,dissatisfied,Churn
49774,168433,Male,Loyal Customer,45,Personal Travel,Eco,296,4,4,4,4,3,4,3,3,2,3,4,1,4,3,7,4.0,dissatisfied,Not Churn
12797,148998,Female,Loyal Customer,63,Personal Travel,Eco,1041,1,4,1,2,2,5,4,2,2,1,2,5,2,3,3,28.0,dissatisfied,Churn
78038,139138,Male,Loyal Customer,31,Personal Travel,Business,594,2,3,2,2,2,2,2,2,2,1,4,2,3,2,185,186.0,dissatisfied,Churn
55506,134627,Male,disloyal Customer,27,Business travel,Eco,1749,1,0,0,4,4,1,4,4,1,1,2,3,3,4,22,49.0,dissatisfied,Churn
47932,147904,Female,disloyal Customer,32,Business travel,Business,419,2,2,2,1,2,2,2,2,3,4,5,4,5,2,1,0.0,dissatisfied,Churn
15285,137753,Female,Loyal Customer,24,Business travel,Eco Plus,259,2,4,4,4,2,2,3,2,1,2,3,1,3,2,0,0.0,dissatisfied,Churn
44711,141898,Male,Loyal Customer,20,Personal Travel,Eco,1096,3,5,3,4,5,3,5,5,3,5,4,5,1,5,0,0.0,dissatisfied,Not Churn
50598,138498,Female,Loyal Customer,40,Business travel,Eco,762,2,2,5,2,2,2,2,2,4,5,4,1,4,2,13,8.0,dissatisfied,Churn
48112,175743,Female,disloyal Customer,36,Business travel,Business,214,3,3,3,4,5,3,1,5,4,5,5,4,5,5,0,0.0,dissatisfied,Churn
34318,103256,Male,Loyal Customer,56,Personal Travel,Eco,110,3,1,3,3,5,3,5,5,3,3,4,2,4,5,0,0.0,dissatisfied,Churn
36122,92989,Male,Loyal Customer,60,Personal Travel,Eco,541,1,5,1,2,4,1,4,4,4,3,4,4,5,4,0,0.0,dissatisfied,Churn
99658,180622,Male,Loyal Customer,63,Personal Travel,Eco,325,3,4,3,2,3,3,3,3,5,1,1,4,5,3,0,1.0,dissatisfied,Churn
89499,110715,Male,Loyal Customer,39,Personal Travel,Eco,334,2,4,2,3,2,2,3,2,3,1,3,3,3,2,41,41.0,dissatisfied,Churn
10450,67510,Male,disloyal Customer,26,Business travel,Eco,306,2,0,1,1,3,1,3,3,3,2,4,1,5,3,0,0.0,dissatisfied,Churn
23249,55274,Male,Loyal Customer,7,Personal Travel,Business,585,1,5,1,3,4,1,4,4,4,5,4,3,5,4,44,37.0,dissatisfied,Churn
52707,90648,Female,disloyal Customer,15,Business travel,Eco,1097,3,3,3,3,2,3,2,2,3,2,2,2,3,2,0,14.0,dissatisfied,Churn
9219,147344,Female,Loyal Customer,19,Personal Travel,Eco,239,3,4,3,1,5,3,5,5,5,1,5,5,5,5,34,35.0,dissatisfied,Churn
97922,157163,Male,Loyal Customer,70,Personal Travel,Eco,255,3,2,3,3,5,3,5,5,3,3,2,4,3,5,0,0.0,dissatisfied,Churn
93206,129484,Female,disloyal Customer,24,Business travel,Business,626,3,4,3,3,1,3,2,1,3,2,4,2,3,1,0,0.0,dissatisfied,Churn
7547,77262,Female,Loyal Customer,68,Personal Travel,Eco Plus,406,4,4,4,5,3,5,4,2,2,4,2,4,2,4,19,14.0,dissatisfied,Not Churn
42624,87798,Male,Loyal Customer,47,Business travel,Eco,2475,2,5,5,5,2,2,2,2,2,2,4,2,3,2,0,3.0,dissatisfied,Not Churn
45006,119142,Female,disloyal Customer,27,Business travel,Eco,964,2,2,2,4,4,2,5,4,2,3,4,2,3,4,3,0.0,dissatisfied,Churn
90241,60548,Female,disloyal Customer,21,Business travel,Eco Plus,862,3,1,3,4,5,3,5,5,2,2,3,2,3,5,10,2.0,dissatisfied,Churn
22581,99874,Female,disloyal Customer,42,Business travel,Eco,329,3,4,3,2,1,3,1,1,5,4,2,5,2,1,0,0.0,dissatisfied,Not Churn
43667,95719,Female,Loyal Customer,53,Business travel,Business,2381,1,4,4,4,5,3,2,3,3,3,1,1,3,3,0,0.0,dissatisfied,Churn
93252,164193,Female,Loyal Customer,54,Personal Travel,Eco,1491,1,2,1,2,4,1,3,4,4,1,4,4,4,4,34,6.0,dissatisfied,Churn
3590,111340,Male,Loyal Customer,40,Business travel,Business,649,4,2,2,2,2,4,4,4,4,4,4,4,4,4,0,0.0,dissatisfied,Churn
64546,159544,Male,Loyal Customer,30,Personal Travel,Eco,725,1,4,1,4,3,1,3,3,3,5,2,2,2,3,25,0.0,dissatisfied,Churn
96489,180193,Male,Loyal Customer,34,Business travel,Business,2845,1,0,0,3,0,2,2,3,2,3,3,2,1,2,0,0.0,dissatisfied,Churn
76235,126271,Male,Loyal Customer,69,Personal Travel,Eco,592,1,5,1,4,1,1,1,1,3,4,5,2,1,1,34,41.0,dissatisfied,Churn
81231,98355,Male,Loyal Customer,57,Business travel,Business,3162,1,3,3,3,1,3,3,1,1,1,1,3,1,3,0,0.0,dissatisfied,Churn
79283,126789,Male,Loyal Customer,39,Personal Travel,Eco,1313,3,4,3,3,3,3,3,3,5,5,4,5,4,3,0,0.0,dissatisfied,Churn
65486,78450,Female,Loyal Customer,23,Business travel,Eco,834,3,4,4,4,3,3,1,3,4,4,2,2,2,3,0,0.0,dissatisfied,Churn
70162,160251,Male,Loyal Customer,46,Business travel,Business,766,3,1,1,1,1,3,3,3,3,3,3,4,3,4,2,0.0,dissatisfied,Churn
96945,178500,Female,Loyal Customer,30,Personal Travel,Eco,507,3,5,3,1,4,3,2,4,4,3,5,3,5,4,0,0.0,dissatisfied,Not Churn
27192,63775,Male,disloyal Customer,23,Business travel,Business,1117,2,3,3,4,1,3,1,1,3,3,3,4,3,1,5,7.0,dissatisfied,Not Churn
103814,122559,Male,Loyal Customer,64,Personal Travel,Eco,187,2,4,0,2,3,0,2,3,4,5,5,4,5,3,0,0.0,dissatisfied,Churn
31609,136649,Female,disloyal Customer,40,Business travel,Business,986,4,4,4,2,1,4,2,1,2,2,2,3,1,1,0,0.0,dissatisfied,Churn
83188,101694,Female,Loyal Customer,71,Business travel,Business,109,2,5,5,5,2,3,4,3,3,3,2,3,3,3,0,0.0,dissatisfied,Churn
20086,88102,Female,Loyal Customer,47,Personal Travel,Eco,2496,2,2,2,4,2,3,3,2,2,3,3,3,1,3,0,0.0,dissatisfied,Churn
91992,118569,Female,Loyal Customer,14,Personal Travel,Eco,1217,1,5,1,1,4,1,2,4,3,2,5,4,4,4,3,10.0,dissatisfied,Churn
56676,127369,Female,Loyal Customer,9,Personal Travel,Eco,1744,2,4,2,2,1,2,1,1,4,2,3,4,5,1,1,32.0,dissatisfied,Churn
66192,175314,Female,Loyal Customer,49,Personal Travel,Eco,468,3,4,2,2,4,4,4,3,3,2,3,4,3,4,17,24.0,dissatisfied,Churn
9910,125334,Female,Loyal Customer,55,Business travel,Eco,946,3,1,1,1,5,3,4,3,3,3,3,2,3,4,0,0.0,dissatisfied,Churn
82395,115327,Female,Loyal Customer,47,Business travel,Business,1532,1,2,2,2,2,4,4,1,1,1,1,2,1,1,5,0.0,dissatisfied,Churn
4317,126276,Male,Loyal Customer,47,Personal Travel,Eco,641,2,5,2,2,2,2,4,2,5,5,4,5,5,2,0,0.0,dissatisfied,Churn
51741,127955,Male,Loyal Customer,21,Business travel,Eco,1437,4,1,5,1,4,4,1,4,4,3,4,2,4,4,0,0.0,dissatisfied,Churn
89955,144040,Male,Loyal Customer,16,Business travel,Business,2475,1,3,3,3,1,1,1,1,1,5,3,4,3,1,0,0.0,dissatisfied,Churn
21077,173259,Male,disloyal Customer,49,Business travel,Business,2402,1,1,1,1,1,5,5,4,5,4,4,5,3,5,294,284.0,dissatisfied,Churn
54110,114416,Male,disloyal Customer,17,Business travel,Eco,414,2,3,2,4,5,2,5,5,4,2,3,3,3,5,0,0.0,dissatisfied,Churn
37792,127686,Female,disloyal Customer,23,Business travel,Eco,337,2,0,2,2,5,2,5,5,5,2,4,4,5,5,0,0.0,dissatisfied,Churn
100414,132186,Female,Loyal Customer,53,Business travel,Eco Plus,1010,2,2,2,2,5,1,2,2,2,2,2,4,2,3,24,7.0,dissatisfied,Churn
36199,118960,Male,Loyal Customer,56,Personal Travel,Eco,731,1,3,1,4,1,1,1,1,3,4,4,3,4,1,0,0.0,dissatisfied,Churn
37617,104313,Male,Loyal Customer,44,Business travel,Eco,451,3,4,4,4,3,3,3,3,3,2,4,2,4,3,0,0.0,dissatisfied,Not Churn
22416,163268,Female,Loyal Customer,63,Personal Travel,Eco,1173,4,4,4,5,3,4,4,2,2,4,2,2,2,2,0,0.0,dissatisfied,Not Churn
96369,103007,Female,Loyal Customer,47,Personal Travel,Eco,134,1,1,1,3,3,3,3,5,5,1,1,2,5,2,0,0.0,dissatisfied,Churn
30958,68054,Female,Loyal Customer,28,Personal Travel,Eco,723,1,2,1,4,4,1,1,4,2,1,3,3,4,4,0,0.0,dissatisfied,Churn
71998,69572,Female,Loyal Customer,59,Personal Travel,Eco,677,1,4,1,3,1,4,3,4,4,1,4,3,4,3,76,83.0,dissatisfied,Churn
55537,139889,Female,Loyal Customer,60,Business travel,Business,214,1,4,4,4,2,3,3,3,3,3,1,3,3,3,0,0.0,dissatisfied,Churn
82112,58923,Male,Loyal Customer,35,Personal Travel,Eco,235,1,5,0,2,4,0,1,4,3,1,5,3,3,4,0,0.0,dissatisfied,Churn
76434,122390,Female,disloyal Customer,20,Business travel,Eco,852,4,4,4,4,5,4,5,5,4,5,3,4,3,5,20,0.0,dissatisfied,Churn
83825,128522,Male,disloyal Customer,34,Business travel,Eco,405,3,2,2,4,4,2,4,4,2,3,4,3,3,4,5,0.0,dissatisfied,Churn
41111,113623,Female,Loyal Customer,23,Personal Travel,Eco,2288,3,2,4,4,2,4,2,2,3,3,4,3,4,2,1,0.0,dissatisfied,Churn
79737,103845,Female,Loyal Customer,15,Personal Travel,Eco,451,2,4,2,4,3,2,3,3,1,3,3,1,4,3,36,28.0,dissatisfied,Churn
41492,163016,Male,Loyal Customer,46,Business travel,Eco,406,2,3,3,3,2,2,2,2,2,3,3,1,2,2,0,0.0,dissatisfied,Churn
19977,151028,Female,disloyal Customer,27,Business travel,Eco,569,3,2,3,3,1,3,1,1,1,4,3,3,4,1,20,4.0,dissatisfied,Churn
74049,106205,Female,Loyal Customer,49,Personal Travel,Eco,1416,3,5,3,3,3,4,5,3,5,5,4,5,5,5,210,204.0,dissatisfied,Churn
3861,63584,Female,Loyal Customer,34,Business travel,Eco Plus,201,2,2,4,4,2,2,2,2,3,4,2,2,2,2,2,0.0,dissatisfied,Churn
33445,56015,Female,Loyal Customer,63,Personal Travel,Eco,213,3,0,3,3,2,5,5,1,1,3,1,3,1,3,0,0.0,dissatisfied,Churn
77890,150481,Male,Loyal Customer,66,Personal Travel,Eco,1189,1,5,1,2,2,1,2,2,5,3,5,3,5,2,53,41.0,dissatisfied,Churn
85329,117014,Female,Loyal Customer,46,Business travel,Business,3822,1,4,4,4,5,4,4,1,1,1,1,4,1,3,18,8.0,dissatisfied,Churn
3231,72157,Female,disloyal Customer,24,Business travel,Eco,473,2,3,2,3,5,2,5,5,5,4,1,5,5,5,0,0.0,dissatisfied,Churn
61370,127441,Female,Loyal Customer,49,Business travel,Business,2556,4,5,5,5,4,4,4,2,4,1,1,4,4,4,0,7.0,dissatisfied,Not Churn
5131,83398,Female,Loyal Customer,29,Personal Travel,Eco,533,3,5,3,1,4,3,4,4,5,4,4,3,5,4,0,0.0,dissatisfied,Churn
55571,155258,Male,disloyal Customer,24,Business travel,Eco,491,2,4,2,4,3,2,3,3,4,5,5,3,5,3,0,7.0,dissatisfied,Churn
77014,60032,Male,Loyal Customer,41,Personal Travel,Eco,1020,2,4,2,3,2,2,2,2,4,2,3,2,4,2,5,6.0,dissatisfied,Churn
81032,69536,Male,disloyal Customer,36,Business travel,Business,351,4,4,4,3,5,4,5,5,4,2,4,1,4,5,0,0.0,dissatisfied,Churn
32344,156607,Female,disloyal Customer,43,Business travel,Business,1609,3,3,3,3,5,3,5,5,4,5,3,4,4,5,0,0.0,dissatisfied,Not Churn
20888,74746,Male,Loyal Customer,38,Personal Travel,Eco,223,3,4,3,2,2,3,2,2,5,5,4,4,5,2,0,7.0,dissatisfied,Churn
11966,137626,Female,disloyal Customer,22,Business travel,Eco,214,1,2,1,4,3,1,5,3,2,3,3,1,4,3,12,8.0,dissatisfied,Churn
92364,174018,Male,Loyal Customer,32,Personal Travel,Eco,337,2,2,2,3,3,2,1,3,1,1,4,1,4,3,0,0.0,dissatisfied,Churn
75725,142273,Female,Loyal Customer,68,Personal Travel,Eco,1084,4,5,3,1,5,4,5,4,4,3,4,4,4,4,0,0.0,dissatisfied,Churn
49933,154401,Female,Loyal Customer,35,Business travel,Business,258,1,2,2,2,4,4,3,1,1,1,1,3,1,2,10,10.0,dissatisfied,Churn
