,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
42316,114329,Male,Loyal Customer,36,Business travel,Business,302,3,3,3,3,1,3,5,4,4,4,4,1,4,2,0,0.0,satisfied,Converted
28614,192304,Female,Loyal Customer,60,Business travel,Business,3679,1,1,1,1,3,5,4,4,4,4,4,3,4,4,9,2.0,satisfied,Converted
18683,134235,Male,Loyal Customer,50,Business travel,Business,2751,4,4,4,4,1,3,5,3,3,4,3,5,3,5,0,0.0,satisfied,Not Converted
57097,213052,Male,Loyal Customer,46,Business travel,Business,328,0,0,0,3,3,4,4,2,2,2,2,5,2,5,0,0.0,satisfied,Not Converted
81490,105006,Female,Loyal Customer,32,Business travel,Business,315,4,4,4,4,4,4,4,4,1,5,3,1,2,4,0,0.0,satisfied,Not Converted
93213,193888,Female,Loyal Customer,35,Business travel,Business,3652,4,4,4,4,5,4,5,5,5,5,5,3,5,5,7,3.0,satisfied,Converted
68967,91843,Male,disloyal Customer,24,Business travel,Business,364,4,2,4,5,4,4,2,4,3,4,4,4,5,4,0,0.0,satisfied,Converted
30077,101683,Female,Loyal Customer,37,Business travel,Business,372,4,4,1,4,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
72169,140161,Female,Loyal Customer,36,Business travel,Business,1899,1,1,1,1,2,2,3,4,4,4,4,2,4,2,0,0.0,satisfied,Not Converted
50716,187499,Male,Loyal Customer,16,Personal Travel,Eco,1020,5,0,5,3,5,5,5,5,1,4,3,4,2,5,7,13.0,satisfied,Not Converted
90509,108538,Male,Loyal Customer,63,Business travel,Eco,284,5,5,5,5,5,5,5,5,2,4,5,4,2,5,97,88.0,satisfied,Converted
60204,190256,Male,Loyal Customer,43,Business travel,Business,725,2,2,2,2,4,5,5,3,3,3,3,5,3,5,88,64.0,satisfied,Converted
52097,95115,Female,Loyal Customer,48,Business travel,Business,502,2,2,4,2,3,4,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
33010,215421,Female,Loyal Customer,48,Business travel,Business,678,1,1,1,1,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
36040,120429,Male,Loyal Customer,41,Business travel,Business,1476,3,3,3,3,3,2,4,4,4,4,4,2,4,2,0,0.0,satisfied,Converted
87111,139324,Female,Loyal Customer,51,Business travel,Business,109,3,3,3,3,2,3,4,4,4,4,5,4,4,4,0,0.0,satisfied,Converted
40074,96129,Female,Loyal Customer,54,Business travel,Business,691,3,3,3,3,3,5,4,2,2,2,2,5,2,3,0,36.0,satisfied,Converted
33582,91153,Male,Loyal Customer,46,Business travel,Business,113,5,5,5,5,5,1,5,4,4,4,5,1,4,1,25,21.0,satisfied,Converted
73022,168799,Female,Loyal Customer,44,Personal Travel,Eco Plus,2172,4,4,3,3,3,4,5,2,2,3,2,3,2,3,0,0.0,satisfied,Converted
56264,96075,Male,Loyal Customer,40,Business travel,Business,1588,3,3,3,3,4,4,4,4,4,4,4,5,4,5,46,48.0,satisfied,Converted
70878,147850,Male,Loyal Customer,42,Personal Travel,Eco,867,0,1,0,3,1,0,1,1,1,4,3,2,3,1,0,0.0,satisfied,Converted
8109,176525,Female,disloyal Customer,23,Business travel,Eco,749,5,5,5,1,1,5,1,1,5,5,4,4,5,1,0,0.0,satisfied,Converted
1268,190579,Male,Loyal Customer,39,Business travel,Business,1180,5,5,5,5,2,4,4,5,5,5,5,4,5,3,14,2.0,satisfied,Converted
14807,109282,Female,Loyal Customer,41,Business travel,Eco Plus,265,4,4,4,4,4,1,3,4,4,4,4,4,4,5,0,3.0,satisfied,Converted
78917,157151,Male,Loyal Customer,42,Business travel,Business,1995,1,1,2,1,5,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,Not Converted
50397,128171,Male,Loyal Customer,29,Business travel,Eco,1185,4,2,2,2,4,4,4,4,5,3,3,4,4,4,0,0.0,satisfied,Converted
8632,107050,Female,Loyal Customer,27,Business travel,Eco Plus,708,0,0,0,1,0,3,3,4,3,5,1,3,1,3,226,264.0,satisfied,Converted
78491,139659,Male,Loyal Customer,42,Business travel,Eco,109,4,2,2,2,4,4,4,4,5,2,3,5,4,4,0,0.0,satisfied,Converted
71950,162471,Male,Loyal Customer,44,Business travel,Business,2795,3,3,3,3,2,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
96175,206998,Female,Loyal Customer,36,Business travel,Business,1789,4,4,4,4,3,4,4,5,5,5,5,5,5,3,23,25.0,satisfied,Converted
35745,207544,Male,Loyal Customer,55,Business travel,Business,1609,3,3,3,3,3,5,5,5,5,4,5,4,5,4,0,0.0,satisfied,Converted
92963,144963,Female,Loyal Customer,35,Business travel,Business,2820,4,4,4,4,5,4,3,4,4,4,4,1,4,1,62,47.0,satisfied,Converted
65276,92073,Female,Loyal Customer,39,Business travel,Business,1993,1,1,1,1,5,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,Not Converted
7583,125259,Male,Loyal Customer,28,Business travel,Eco,944,0,0,0,2,3,0,3,3,2,4,2,2,2,3,10,3.0,satisfied,Not Converted
44345,210574,Female,Loyal Customer,62,Business travel,Business,2845,2,2,2,2,1,4,3,4,4,4,4,4,4,5,0,0.0,satisfied,Not Converted
94228,169762,Female,Loyal Customer,40,Business travel,Business,2172,2,2,2,2,2,4,5,2,2,2,2,4,2,5,0,0.0,satisfied,Not Converted
26116,172787,Female,Loyal Customer,41,Business travel,Business,120,0,4,0,1,5,4,5,1,1,1,1,5,1,3,50,41.0,satisfied,Converted
63760,143340,Male,Loyal Customer,41,Business travel,Eco,612,5,2,5,5,5,5,5,5,1,4,3,4,3,5,1,0.0,satisfied,Converted
101021,177075,Male,disloyal Customer,21,Business travel,Business,907,5,4,5,1,4,5,4,4,5,4,5,5,4,4,4,1.0,satisfied,Not Converted
102091,172453,Female,Loyal Customer,26,Business travel,Business,610,3,3,3,3,5,5,5,5,5,3,4,4,5,5,0,0.0,satisfied,Converted
37612,109695,Female,Loyal Customer,59,Business travel,Business,212,1,1,1,1,4,3,4,1,2,5,5,4,5,4,142,137.0,satisfied,Converted
92463,117964,Female,disloyal Customer,24,Business travel,Eco,680,4,4,4,1,3,4,3,3,4,1,4,1,3,3,0,0.0,satisfied,Converted
31791,105656,Female,Loyal Customer,31,Business travel,Eco Plus,399,0,1,1,5,4,1,4,4,2,1,4,5,4,4,19,7.0,satisfied,Converted
49116,158667,Female,disloyal Customer,26,Business travel,Business,1013,5,5,5,5,1,5,1,1,5,3,4,3,5,1,0,0.0,satisfied,Converted
29578,199642,Female,Loyal Customer,60,Business travel,Business,2751,5,5,1,5,2,4,4,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
99710,208662,Male,Loyal Customer,52,Business travel,Business,621,2,2,2,2,2,4,4,2,2,2,2,4,2,4,54,47.0,satisfied,Converted
37616,153052,Male,Loyal Customer,59,Business travel,Business,3341,3,3,2,3,4,5,5,3,3,4,3,5,3,4,83,76.0,satisfied,Converted
87426,114917,Female,disloyal Customer,22,Business travel,Eco,447,4,3,4,4,2,4,2,2,5,5,3,1,1,2,0,1.0,satisfied,Converted
67991,208849,Female,Loyal Customer,66,Personal Travel,Eco,338,5,3,1,2,3,2,4,2,2,1,2,5,2,5,16,16.0,satisfied,Converted
23479,116845,Female,Loyal Customer,41,Personal Travel,Eco,270,0,4,0,4,3,0,3,3,3,2,5,3,5,3,0,0.0,satisfied,Converted
8329,162103,Male,Loyal Customer,57,Business travel,Business,1440,5,5,5,5,4,5,4,4,4,4,4,5,4,4,8,10.0,satisfied,Converted
81156,149898,Female,Loyal Customer,40,Business travel,Business,895,1,1,1,1,3,5,5,5,5,4,5,4,5,5,0,2.0,satisfied,Converted
31027,158603,Female,Loyal Customer,43,Business travel,Business,2043,3,3,3,3,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
3586,170066,Male,Loyal Customer,51,Business travel,Business,1562,2,2,1,2,5,4,5,4,4,4,4,4,4,5,17,2.0,satisfied,Not Converted
41835,208573,Female,Loyal Customer,44,Business travel,Business,2408,1,1,1,1,2,4,5,4,4,4,4,4,4,3,34,20.0,satisfied,Converted
23587,110969,Female,Loyal Customer,37,Business travel,Eco,508,4,1,1,1,4,4,4,4,2,2,5,4,5,4,0,0.0,satisfied,Converted
97298,163456,Female,Loyal Customer,48,Business travel,Business,1120,1,1,1,1,4,4,4,5,5,4,5,4,5,3,0,0.0,satisfied,Converted
92361,198498,Male,Loyal Customer,64,Business travel,Business,3949,5,5,5,5,3,4,1,4,4,4,4,2,4,1,0,0.0,satisfied,Converted
99397,211865,Male,Loyal Customer,51,Business travel,Business,1475,5,5,5,5,5,4,4,5,5,4,5,4,5,5,0,4.0,satisfied,Converted
35670,186119,Female,disloyal Customer,42,Business travel,Business,1069,5,5,5,3,2,5,2,2,5,4,4,3,5,2,9,0.0,satisfied,Converted
66761,138591,Female,Loyal Customer,41,Business travel,Business,3517,4,4,4,4,4,5,4,4,4,4,4,3,4,3,8,0.0,satisfied,Converted
44773,167708,Male,Loyal Customer,41,Business travel,Business,1893,5,5,2,5,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
81975,193523,Female,Loyal Customer,56,Business travel,Business,1905,4,4,4,4,3,5,5,5,5,5,5,5,5,3,30,31.0,satisfied,Converted
64738,212674,Female,Loyal Customer,44,Business travel,Business,3922,1,1,2,1,2,5,5,3,3,4,3,3,3,3,0,0.0,satisfied,Converted
46662,138852,Female,Loyal Customer,42,Business travel,Business,250,0,0,0,3,2,5,4,3,3,3,3,3,3,5,4,0.0,satisfied,Converted
50439,101960,Male,Loyal Customer,46,Business travel,Business,986,1,1,1,1,2,4,5,4,4,4,4,4,4,4,3,34.0,satisfied,Not Converted
36340,209515,Male,Loyal Customer,51,Business travel,Business,2229,2,2,2,2,5,4,5,5,5,5,5,4,5,5,79,88.0,satisfied,Converted
16693,188425,Female,Loyal Customer,53,Personal Travel,Eco,1148,5,4,5,4,3,5,4,2,2,5,4,3,2,4,44,41.0,satisfied,Converted
36765,125116,Female,Loyal Customer,22,Business travel,Business,273,3,3,3,3,4,4,4,4,2,4,2,4,4,4,8,2.0,satisfied,Converted
95522,109324,Male,Loyal Customer,20,Business travel,Business,542,4,4,2,4,5,5,5,5,3,3,3,3,1,5,0,0.0,satisfied,Converted
83668,112217,Male,Loyal Customer,56,Business travel,Business,3472,1,1,5,1,2,5,4,5,5,5,5,3,5,4,94,95.0,satisfied,Converted
87121,194613,Female,Loyal Customer,39,Business travel,Business,1671,1,1,1,1,3,5,4,4,4,4,4,5,4,3,63,112.0,satisfied,Converted
47672,140794,Female,Loyal Customer,54,Personal Travel,Eco,363,4,4,4,3,3,5,5,5,5,4,5,3,5,5,0,0.0,satisfied,Converted
40874,168613,Male,Loyal Customer,37,Business travel,Business,666,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,15.0,satisfied,Converted
50996,217474,Female,Loyal Customer,59,Business travel,Business,1719,5,5,5,5,4,4,4,3,3,3,3,5,3,5,0,0.0,satisfied,Not Converted
35547,122654,Male,Loyal Customer,69,Business travel,Business,102,1,1,4,1,1,1,3,5,5,5,4,5,5,1,7,2.0,satisfied,Converted
64365,146286,Female,Loyal Customer,39,Business travel,Business,1400,2,2,2,2,3,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
17406,212516,Male,disloyal Customer,37,Business travel,Eco,129,0,5,0,4,4,0,4,4,3,5,1,1,3,4,0,0.0,satisfied,Converted
66230,130374,Male,Loyal Customer,63,Business travel,Eco,463,5,2,2,2,5,5,5,5,1,3,5,1,1,5,0,0.0,satisfied,Converted
7626,101004,Female,disloyal Customer,38,Business travel,Business,429,5,5,5,2,2,5,2,2,5,5,4,4,4,2,0,0.0,satisfied,Not Converted
95043,189960,Male,Loyal Customer,26,Business travel,Business,2448,1,1,1,1,2,2,2,2,3,5,4,5,4,2,0,0.0,satisfied,Converted
53336,128713,Male,Loyal Customer,44,Personal Travel,Eco,2586,4,5,5,2,1,5,1,1,4,1,3,1,3,1,0,0.0,satisfied,Converted
68871,167155,Female,Loyal Customer,52,Business travel,Business,3231,3,3,3,3,5,5,4,4,4,5,4,4,4,4,0,0.0,satisfied,Converted
87444,196161,Female,Loyal Customer,45,Business travel,Business,3034,4,4,4,4,2,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
15790,106731,Female,Loyal Customer,50,Business travel,Business,2418,2,2,2,2,4,4,4,5,5,5,5,5,5,3,86,66.0,satisfied,Converted
24275,175355,Female,Loyal Customer,56,Business travel,Business,813,1,1,1,1,2,5,4,4,4,4,4,4,4,5,7,0.0,satisfied,Converted
70323,112643,Male,Loyal Customer,41,Business travel,Eco Plus,143,4,2,2,2,4,4,4,4,5,2,1,5,2,4,1,0.0,satisfied,Not Converted
41476,152275,Female,Loyal Customer,47,Business travel,Business,2454,1,1,4,1,5,5,5,3,3,3,3,3,3,5,0,0.0,satisfied,Converted
82532,190880,Male,Loyal Customer,55,Personal Travel,Eco,328,0,3,0,3,1,0,1,1,2,4,3,3,3,1,97,96.0,satisfied,Converted
99708,162908,Male,Loyal Customer,43,Business travel,Business,3608,4,4,4,4,3,4,4,4,4,4,4,4,4,5,14,0.0,satisfied,Converted
92586,195777,Male,Loyal Customer,55,Business travel,Business,787,5,5,5,5,5,4,5,5,5,5,5,3,5,4,24,21.0,satisfied,Converted
4327,125189,Female,Loyal Customer,48,Business travel,Business,2127,2,2,2,2,3,5,5,4,4,5,4,3,4,5,0,0.0,satisfied,Converted
97784,180628,Male,Loyal Customer,48,Business travel,Business,3895,2,2,2,2,3,4,4,5,5,5,5,3,5,4,30,27.0,satisfied,Converted
8441,199845,Male,Loyal Customer,39,Business travel,Business,2024,1,1,1,1,4,4,4,4,4,4,4,3,4,4,23,22.0,satisfied,Converted
46368,132119,Female,Loyal Customer,38,Business travel,Eco Plus,618,5,5,5,5,5,5,5,5,5,2,4,4,2,5,0,0.0,satisfied,Converted
76088,192808,Female,Loyal Customer,24,Business travel,Business,2981,0,0,0,3,3,3,3,3,3,3,5,3,4,3,9,4.0,satisfied,Not Converted
210,176017,Female,Loyal Customer,19,Business travel,Business,2172,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
70153,183154,Female,Loyal Customer,40,Business travel,Eco,1124,5,3,3,3,5,5,5,5,2,1,1,4,4,5,86,114.0,satisfied,Converted
60751,202703,Female,Loyal Customer,47,Personal Travel,Business,602,0,5,0,3,4,4,5,4,4,0,1,5,4,4,26,12.0,satisfied,Converted
81218,152187,Female,Loyal Customer,16,Business travel,Business,2475,3,3,4,3,4,4,4,4,1,4,4,4,4,4,6,0.0,satisfied,Converted
31683,187392,Male,Loyal Customer,22,Business travel,Business,3282,4,4,4,4,4,4,4,4,5,3,4,4,1,4,8,0.0,satisfied,Converted
103786,111562,Male,Loyal Customer,39,Business travel,Business,2934,1,1,1,1,1,3,3,5,5,5,5,1,5,4,0,2.0,satisfied,Converted
87961,108603,Female,Loyal Customer,33,Business travel,Eco,192,4,4,5,4,4,4,4,2,1,5,2,4,1,4,259,257.0,satisfied,Converted
92625,166953,Male,Loyal Customer,57,Business travel,Business,3593,2,2,2,2,2,4,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
43376,126043,Male,Loyal Customer,41,Business travel,Business,2248,1,1,1,1,4,4,4,4,4,4,4,5,4,4,12,0.0,satisfied,Converted
101585,197601,Male,Loyal Customer,45,Business travel,Business,1768,5,5,5,5,2,4,5,5,5,5,5,4,5,5,13,0.0,satisfied,Converted
48415,165067,Female,Loyal Customer,42,Business travel,Business,2475,4,4,4,4,5,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,Not Converted
4712,113417,Female,Loyal Customer,42,Business travel,Business,862,5,5,5,5,2,3,3,4,4,3,4,2,4,2,15,5.0,satisfied,Converted
48727,130253,Male,Loyal Customer,65,Business travel,Eco,368,5,5,5,5,5,5,5,5,5,2,5,3,3,5,0,2.0,satisfied,Converted
47633,114602,Male,Loyal Customer,45,Business travel,Eco,481,4,2,2,2,4,4,4,4,3,4,2,3,2,4,0,0.0,satisfied,Converted
77607,119987,Female,Loyal Customer,54,Business travel,Business,1606,2,2,2,2,2,2,1,5,5,5,5,5,5,5,0,0.0,satisfied,Not Converted
44480,141549,Male,Loyal Customer,63,Personal Travel,Eco Plus,209,5,3,5,3,4,5,2,4,4,5,4,1,4,4,0,0.0,satisfied,Converted
53834,176731,Male,Loyal Customer,57,Business travel,Business,746,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
22470,214012,Female,Loyal Customer,51,Business travel,Business,541,5,5,5,5,3,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
7416,123973,Male,Loyal Customer,49,Business travel,Eco,1609,5,5,5,5,5,5,5,5,3,1,5,1,5,5,0,0.0,satisfied,Converted
15227,147341,Female,Loyal Customer,39,Business travel,Business,1514,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
84048,129380,Female,Loyal Customer,41,Business travel,Business,2948,2,2,2,2,2,2,4,4,4,5,3,4,4,3,67,72.0,satisfied,Converted
52394,100690,Male,Loyal Customer,36,Business travel,Business,3118,2,2,2,2,2,5,5,5,5,5,5,3,5,3,20,39.0,satisfied,Converted
58870,135336,Male,Loyal Customer,60,Business travel,Eco,1120,5,1,1,1,5,5,5,5,3,3,5,4,2,5,12,0.0,satisfied,Converted
77265,91931,Male,Loyal Customer,53,Business travel,Business,2961,1,1,2,1,2,4,5,2,2,2,2,3,2,3,0,4.0,satisfied,Converted
37506,114348,Female,Loyal Customer,33,Business travel,Eco,170,4,3,3,3,4,4,4,4,5,3,1,3,5,4,0,0.0,satisfied,Converted
20530,140703,Female,Loyal Customer,36,Personal Travel,Eco,109,4,5,4,2,5,4,5,5,3,2,4,4,4,5,0,0.0,satisfied,Converted
34438,219876,Male,Loyal Customer,42,Business travel,Business,2090,0,0,0,3,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
37463,173150,Female,Loyal Customer,60,Business travel,Business,3418,5,5,5,5,2,5,5,3,3,3,3,5,3,3,0,0.0,satisfied,Converted
82802,104907,Male,Loyal Customer,35,Business travel,Eco Plus,463,4,3,2,3,4,4,4,4,4,2,3,1,1,4,3,0.0,satisfied,Converted
19672,186845,Male,Loyal Customer,39,Business travel,Business,696,2,2,3,2,2,5,4,4,4,4,4,5,4,4,9,13.0,satisfied,Converted
9609,168603,Male,Loyal Customer,44,Business travel,Business,3112,5,5,5,5,5,5,4,5,5,5,5,3,5,5,0,25.0,satisfied,Converted
16889,211692,Male,Loyal Customer,42,Business travel,Business,3648,5,5,5,5,2,4,5,4,4,4,4,3,4,4,4,3.0,satisfied,Converted
15166,96058,Female,Loyal Customer,39,Personal Travel,Eco,67,5,4,5,1,5,5,5,5,4,2,5,5,4,5,2,4.0,satisfied,Converted
61405,214898,Female,Loyal Customer,54,Business travel,Business,3639,1,1,1,1,2,5,4,5,5,5,5,4,5,4,0,0.0,satisfied,Not Converted
97736,97077,Female,Loyal Customer,45,Business travel,Business,588,4,4,4,4,2,4,5,5,5,4,5,4,5,3,0,0.0,satisfied,Converted
23656,216978,Female,Loyal Customer,50,Business travel,Business,2125,5,4,5,5,5,5,4,3,3,4,3,4,3,3,3,0.0,satisfied,Converted
8689,197008,Female,Loyal Customer,35,Business travel,Business,2310,4,5,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
90938,196217,Female,Loyal Customer,54,Business travel,Business,3516,5,5,3,5,3,5,5,5,5,5,5,5,5,3,106,104.0,satisfied,Converted
23091,94237,Male,Loyal Customer,39,Business travel,Business,431,3,3,3,3,3,4,4,4,4,4,4,3,4,5,13,37.0,satisfied,Converted
79615,113070,Female,Loyal Customer,53,Business travel,Business,2489,2,2,5,2,1,5,1,5,5,4,5,3,5,5,0,0.0,satisfied,Converted
74755,104782,Male,Loyal Customer,53,Personal Travel,Eco,948,5,1,5,2,2,5,2,2,2,1,1,3,1,2,0,0.0,satisfied,Converted
36004,142716,Male,disloyal Customer,26,Business travel,Eco,119,5,0,5,3,2,5,2,2,5,2,5,5,4,2,0,0.0,satisfied,Converted
55976,178152,Female,Loyal Customer,45,Business travel,Business,3771,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
87439,90918,Male,Loyal Customer,60,Business travel,Business,113,0,4,0,1,2,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,Not Converted
296,202328,Male,Loyal Customer,60,Business travel,Business,2198,3,3,3,3,3,4,4,4,4,4,4,3,4,3,23,4.0,satisfied,Converted
80756,130215,Female,Loyal Customer,37,Business travel,Business,493,4,4,4,4,2,2,3,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
41174,105593,Female,Loyal Customer,57,Business travel,Business,306,5,5,5,5,4,1,4,5,5,5,5,5,5,3,0,1.0,satisfied,Converted
19273,126445,Female,Loyal Customer,32,Business travel,Eco,187,4,2,2,2,4,4,4,4,4,4,3,1,1,4,14,49.0,satisfied,Converted
65983,112692,Male,Loyal Customer,44,Business travel,Business,223,3,3,4,3,4,4,4,4,4,4,5,4,4,3,0,0.0,satisfied,Converted
13470,202708,Male,Loyal Customer,52,Business travel,Business,3875,2,2,2,2,2,4,5,4,4,4,4,3,4,4,3,0.0,satisfied,Not Converted
20280,122356,Male,Loyal Customer,44,Business travel,Eco,216,5,3,4,3,5,5,5,5,3,2,2,2,1,5,0,0.0,satisfied,Not Converted
40145,208084,Male,Loyal Customer,45,Business travel,Business,3212,2,2,2,2,2,5,4,5,5,5,5,3,5,5,0,1.0,satisfied,Converted
2227,209499,Female,Loyal Customer,53,Business travel,Business,399,3,4,3,3,2,4,5,5,5,5,5,5,5,5,0,12.0,satisfied,Converted
95235,211768,Male,Loyal Customer,22,Business travel,Business,2876,4,4,4,4,5,4,5,5,4,3,5,3,4,5,0,0.0,satisfied,Not Converted
100762,122043,Female,Loyal Customer,49,Business travel,Business,2045,5,5,5,5,5,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
412,108611,Female,Loyal Customer,38,Business travel,Business,285,5,5,5,5,1,1,3,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
92745,133080,Male,disloyal Customer,23,Business travel,Business,236,4,5,4,4,1,4,1,1,3,5,5,5,5,1,0,0.0,satisfied,Not Converted
13180,138161,Male,Loyal Customer,37,Business travel,Business,1187,2,2,2,2,4,3,3,5,5,5,5,5,5,2,8,0.0,satisfied,Not Converted
31179,121771,Male,Loyal Customer,49,Business travel,Business,1691,5,5,5,5,1,1,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
92013,216977,Female,Loyal Customer,31,Business travel,Business,2125,3,3,3,3,2,2,2,2,3,2,5,4,5,2,3,0.0,satisfied,Not Converted
60895,125416,Female,Loyal Customer,29,Business travel,Business,1076,2,2,2,2,3,2,3,3,5,3,5,5,4,3,5,0.0,satisfied,Converted
52010,139174,Male,Loyal Customer,47,Business travel,Business,2105,0,5,0,1,1,5,5,4,4,1,1,4,4,3,43,40.0,satisfied,Converted
16685,182035,Male,disloyal Customer,49,Business travel,Business,1224,5,4,4,4,2,5,2,2,3,5,5,3,4,2,24,22.0,satisfied,Converted
76340,151302,Male,Loyal Customer,55,Business travel,Business,3766,4,2,4,4,3,3,3,5,4,5,4,3,5,3,185,158.0,satisfied,Converted
30652,210387,Female,Loyal Customer,13,Personal Travel,Eco,1303,5,4,5,4,5,5,3,5,5,5,5,5,4,5,0,0.0,satisfied,Converted
85792,188579,Male,Loyal Customer,51,Business travel,Business,814,1,1,1,1,3,5,5,4,4,4,4,4,4,5,37,13.0,satisfied,Converted
74336,199393,Female,Loyal Customer,48,Business travel,Business,401,1,1,1,1,2,4,5,2,2,2,2,3,2,4,0,0.0,satisfied,Not Converted
58182,163104,Male,disloyal Customer,24,Business travel,Business,1096,5,0,5,4,5,5,5,5,3,4,4,3,4,5,0,0.0,satisfied,Converted
9508,159519,Female,Loyal Customer,47,Business travel,Business,1096,5,5,5,5,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
24003,173739,Male,Loyal Customer,41,Business travel,Business,409,4,4,4,4,2,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
15799,160217,Male,Loyal Customer,42,Business travel,Business,3387,2,2,3,2,2,4,4,5,5,5,5,3,5,4,6,0.0,satisfied,Converted
79063,212645,Female,Loyal Customer,41,Business travel,Business,3870,2,3,2,2,4,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
49979,108210,Female,Loyal Customer,28,Personal Travel,Eco,488,5,4,5,2,1,5,1,1,1,2,4,2,4,1,10,0.0,satisfied,Converted
79986,196727,Female,Loyal Customer,57,Business travel,Business,333,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
44464,197972,Male,Loyal Customer,32,Personal Travel,Eco,349,5,4,5,5,4,5,4,4,3,4,5,3,4,4,3,0.0,satisfied,Converted
70147,185101,Male,Loyal Customer,36,Business travel,Eco,248,5,4,4,4,5,5,5,5,5,3,1,3,4,5,1,0.0,satisfied,Converted
1525,146016,Male,Loyal Customer,36,Business travel,Business,733,4,4,4,4,3,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
1429,186311,Male,Loyal Customer,45,Business travel,Business,460,3,3,3,3,2,4,4,4,4,5,4,5,4,5,5,6.0,satisfied,Converted
2070,139372,Male,Loyal Customer,45,Business travel,Eco,190,4,4,4,4,4,4,4,4,3,5,4,1,5,4,0,0.0,satisfied,Not Converted
75488,118266,Female,Loyal Customer,35,Business travel,Business,2952,3,3,3,3,3,1,1,4,4,4,4,1,4,4,40,36.0,satisfied,Not Converted
91770,199316,Male,Loyal Customer,31,Business travel,Business,391,2,2,2,2,5,5,5,5,3,5,4,5,4,5,0,0.0,satisfied,Not Converted
39811,187468,Female,Loyal Customer,43,Business travel,Business,872,1,1,1,1,4,4,5,5,5,5,5,4,5,5,19,9.0,satisfied,Not Converted
27358,209601,Male,Loyal Customer,59,Business travel,Business,899,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,36.0,satisfied,Converted
4501,105795,Female,Loyal Customer,33,Business travel,Eco Plus,258,4,4,4,4,4,4,4,4,1,5,1,5,5,4,0,0.0,satisfied,Converted
73445,171442,Female,Loyal Customer,43,Business travel,Business,2820,3,3,3,3,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,Not Converted
7132,178173,Male,Loyal Customer,23,Business travel,Business,2975,3,3,5,3,5,4,5,5,5,5,5,3,5,5,4,0.0,satisfied,Converted
26308,178296,Male,Loyal Customer,39,Business travel,Business,3057,2,2,2,2,4,5,5,3,3,3,3,4,3,5,0,0.0,satisfied,Converted
23344,103161,Female,Loyal Customer,20,Business travel,Business,374,1,1,1,1,5,5,5,5,3,2,3,1,3,5,0,0.0,satisfied,Converted
57604,156288,Male,Loyal Customer,41,Business travel,Business,1645,5,5,5,5,2,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
25302,168932,Male,Loyal Customer,34,Business travel,Business,3965,2,2,1,2,5,4,2,5,5,5,5,1,5,4,0,18.0,satisfied,Converted
26213,115390,Male,Loyal Customer,28,Personal Travel,Eco Plus,925,4,4,4,3,5,4,2,5,4,1,4,2,5,5,5,5.0,satisfied,Not Converted
4426,180279,Male,Loyal Customer,32,Business travel,Eco,1127,5,4,4,4,5,5,5,5,2,4,4,3,3,5,0,0.0,satisfied,Converted
