,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
87947,110340,Female,Loyal Customer,41,Business travel,Business,675,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
76134,48708,Female,disloyal Customer,24,Business travel,Eco,1300,4,3,3,2,3,4,3,3,5,4,4,1,1,3,0,0.0,satisfied,Converted
76730,110680,Male,Loyal Customer,39,Business travel,Business,722,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
51685,36068,Male,Loyal Customer,58,Business travel,Business,775,1,1,1,1,2,4,4,2,2,2,2,4,2,3,26,58.0,satisfied,Not Converted
100823,97494,Male,Loyal Customer,32,Personal Travel,Eco,2182,5,4,5,4,2,5,2,2,3,3,4,1,3,2,0,0.0,satisfied,Converted
40855,15345,Female,Loyal Customer,56,Business travel,Business,304,0,0,0,3,2,4,4,5,5,5,5,3,5,4,75,69.0,satisfied,Converted
6273,102520,Female,Loyal Customer,10,Personal Travel,Eco,1076,5,4,5,3,5,5,5,5,4,4,5,5,4,5,0,0.0,satisfied,Not Converted
26505,30404,Male,Loyal Customer,50,Business travel,Business,2224,2,2,2,2,3,3,3,4,4,5,3,4,4,4,0,0.0,satisfied,Converted
87100,51013,Female,Loyal Customer,45,Business travel,Eco Plus,1237,3,4,4,4,5,5,4,4,4,3,4,1,4,3,49,43.0,satisfied,Converted
23599,48048,Female,Loyal Customer,49,Business travel,Business,2784,3,3,3,3,3,3,4,4,4,4,4,5,4,3,5,0.0,satisfied,Converted
27300,98500,Female,Loyal Customer,42,Business travel,Eco,1147,4,5,5,5,2,5,3,4,4,4,4,4,4,2,0,0.0,satisfied,Converted
71469,34886,Female,disloyal Customer,22,Business travel,Eco,782,5,5,5,3,2,5,2,2,5,5,5,5,5,2,9,0.0,satisfied,Converted
9028,119656,Female,Loyal Customer,46,Business travel,Business,2031,3,3,3,3,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
50657,23429,Male,Loyal Customer,40,Business travel,Business,1891,5,4,5,5,2,4,5,5,5,5,5,3,5,3,37,30.0,satisfied,Converted
49792,126963,Male,Loyal Customer,56,Business travel,Business,3068,1,1,1,1,5,4,5,5,5,5,5,3,5,5,1,0.0,satisfied,Converted
77682,80957,Male,Loyal Customer,59,Business travel,Business,3310,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,6.0,satisfied,Converted
24689,122109,Male,Loyal Customer,44,Business travel,Business,1188,5,2,5,5,2,4,4,2,2,2,2,3,2,5,9,0.0,satisfied,Converted
92502,26213,Female,Loyal Customer,28,Business travel,Business,3952,1,1,1,1,4,4,4,4,4,1,3,3,5,4,0,0.0,satisfied,Converted
31572,75970,Female,Loyal Customer,47,Business travel,Business,447,2,2,2,2,5,4,4,4,4,4,4,4,4,4,112,102.0,satisfied,Converted
94299,29619,Female,Loyal Customer,57,Business travel,Business,3509,4,4,3,4,4,3,5,2,2,2,2,4,2,1,17,10.0,satisfied,Converted
101133,32686,Female,Loyal Customer,53,Business travel,Business,2752,2,2,2,2,2,5,3,5,5,5,5,5,5,5,97,102.0,satisfied,Converted
100055,111416,Male,Loyal Customer,55,Business travel,Business,920,4,4,4,4,3,4,4,5,5,5,5,3,5,3,21,76.0,satisfied,Converted
65617,138379,Female,Loyal Customer,46,Business travel,Business,3116,2,2,2,2,5,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
69095,128697,Female,Loyal Customer,24,Business travel,Business,2708,0,0,0,3,3,3,3,3,2,3,1,5,2,3,0,0.0,satisfied,Converted
23741,84108,Female,disloyal Customer,30,Business travel,Business,1514,4,4,4,4,2,4,5,2,3,4,5,3,5,2,0,0.0,satisfied,Converted
20795,109836,Female,disloyal Customer,22,Business travel,Business,1129,0,0,0,3,5,0,5,5,3,2,5,5,4,5,50,36.0,satisfied,Not Converted
33563,102577,Female,Loyal Customer,59,Personal Travel,Eco,944,4,2,3,3,4,4,3,2,2,3,4,2,2,1,29,2.0,satisfied,Converted
100721,15606,Female,Loyal Customer,48,Business travel,Business,3367,3,3,3,3,3,5,5,5,5,5,5,5,5,3,0,0.0,satisfied,Not Converted
93249,122262,Male,disloyal Customer,21,Business travel,Eco,966,4,4,4,3,2,4,2,2,5,3,5,4,4,2,0,4.0,satisfied,Converted
55063,101833,Female,disloyal Customer,26,Business travel,Business,1377,5,5,5,3,5,5,5,5,4,5,5,5,4,5,1,5.0,satisfied,Not Converted
36801,107671,Female,Loyal Customer,43,Business travel,Business,189,0,5,0,4,3,4,5,4,4,3,3,4,4,3,0,0.0,satisfied,Converted
98930,80364,Male,Loyal Customer,42,Business travel,Business,1126,1,1,1,1,5,5,5,2,2,2,2,3,2,3,8,0.0,satisfied,Converted
45666,43606,Male,Loyal Customer,37,Business travel,Business,1199,3,3,2,3,2,4,5,3,3,2,3,4,3,1,0,14.0,satisfied,Converted
68214,82818,Male,disloyal Customer,24,Business travel,Eco,583,4,0,4,2,4,4,4,4,3,5,5,5,5,4,0,0.0,satisfied,Converted
44642,58177,Male,Loyal Customer,61,Business travel,Eco Plus,150,4,1,1,1,4,4,4,4,3,5,3,1,3,4,0,0.0,satisfied,Not Converted
94030,47494,Female,Loyal Customer,38,Business travel,Business,264,3,3,3,3,4,4,3,4,4,4,4,2,4,3,56,53.0,satisfied,Converted
10809,107057,Male,Loyal Customer,48,Business travel,Business,3658,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
17840,121292,Female,Loyal Customer,59,Personal Travel,Eco,570,5,5,5,4,2,5,4,1,1,5,1,5,1,4,0,0.0,satisfied,Converted
16322,89692,Male,Loyal Customer,55,Business travel,Business,3611,2,2,2,2,4,5,4,5,5,5,5,3,5,5,0,0.0,satisfied,Not Converted
26702,137770,Female,Loyal Customer,45,Business travel,Business,3312,3,3,3,3,4,5,4,5,5,5,5,4,5,5,28,34.0,satisfied,Converted
84794,115668,Female,Loyal Customer,48,Business travel,Business,3687,3,3,3,3,4,5,5,4,4,4,4,4,4,4,65,69.0,satisfied,Converted
32787,124158,Male,Loyal Customer,59,Business travel,Business,1873,3,3,3,3,5,5,5,5,5,5,5,5,5,3,87,87.0,satisfied,Not Converted
376,61700,Male,Loyal Customer,35,Business travel,Eco,326,4,2,2,2,4,4,4,4,2,5,5,5,3,4,0,0.0,satisfied,Not Converted
32727,106072,Male,Loyal Customer,25,Business travel,Business,806,5,5,5,5,4,4,4,4,5,2,4,3,4,4,27,23.0,satisfied,Converted
3990,86404,Male,disloyal Customer,21,Business travel,Eco,204,5,4,4,2,1,4,1,1,5,2,5,4,4,1,0,0.0,satisfied,Not Converted
71961,81324,Female,Loyal Customer,53,Business travel,Business,1013,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
84609,67394,Male,Loyal Customer,29,Business travel,Business,965,4,4,4,4,5,5,5,5,5,3,4,5,4,5,3,0.0,satisfied,Converted
58463,82602,Male,Loyal Customer,52,Business travel,Business,1345,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
85349,130344,Female,Loyal Customer,56,Business travel,Business,3644,2,2,2,2,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
101411,30215,Female,Loyal Customer,47,Business travel,Business,351,5,5,5,5,4,1,4,5,5,5,5,4,5,2,0,0.0,satisfied,Converted
80097,67105,Female,Loyal Customer,38,Business travel,Business,1909,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
92057,92265,Female,Loyal Customer,31,Personal Travel,Eco,1183,5,5,5,2,2,5,2,2,4,5,5,5,5,2,95,114.0,satisfied,Not Converted
77022,28712,Male,Loyal Customer,44,Business travel,Business,2091,3,3,3,3,5,2,2,5,5,5,5,4,5,2,0,0.0,satisfied,Converted
46767,141943,Male,Loyal Customer,44,Business travel,Business,2963,1,1,1,1,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
39436,129214,Male,Loyal Customer,34,Personal Travel,Eco,373,0,1,0,3,2,0,2,2,3,4,4,4,4,2,10,0.0,satisfied,Not Converted
31510,40465,Female,disloyal Customer,27,Business travel,Eco,1216,4,4,4,3,3,4,3,3,4,2,3,5,5,3,0,0.0,satisfied,Converted
38783,46934,Female,Loyal Customer,56,Business travel,Eco,1189,5,4,4,4,1,3,2,5,5,5,5,1,5,3,0,0.0,satisfied,Converted
14948,14141,Female,Loyal Customer,35,Business travel,Business,2856,0,4,0,4,2,4,5,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
82033,54991,Female,Loyal Customer,39,Business travel,Business,550,4,4,4,4,2,1,2,3,3,4,3,4,3,3,0,12.0,satisfied,Converted
67699,40071,Male,Loyal Customer,41,Business travel,Business,679,4,4,4,4,2,4,5,4,4,4,4,5,4,5,1,0.0,satisfied,Not Converted
31372,110843,Female,Loyal Customer,52,Business travel,Business,1797,1,1,1,1,2,5,4,4,4,4,4,3,4,5,3,0.0,satisfied,Converted
36849,104625,Female,Loyal Customer,58,Business travel,Business,588,5,5,5,5,4,5,5,4,4,5,4,5,4,4,23,14.0,satisfied,Converted
37373,87846,Male,Loyal Customer,41,Business travel,Business,1592,2,2,2,2,4,4,4,2,2,2,2,5,2,5,11,3.0,satisfied,Converted
55748,81116,Male,disloyal Customer,27,Business travel,Business,863,4,5,5,2,3,5,3,3,4,4,5,3,4,3,0,0.0,satisfied,Converted
29222,135749,Male,Loyal Customer,25,Business travel,Business,2307,3,3,3,3,5,5,5,5,3,5,4,4,4,5,27,26.0,satisfied,Converted
39545,136201,Male,Loyal Customer,39,Business travel,Business,1337,2,2,2,2,2,4,5,5,5,5,5,4,5,5,67,59.0,satisfied,Converted
30512,72563,Male,disloyal Customer,24,Business travel,Business,895,5,0,5,1,4,5,4,4,3,5,4,4,5,4,21,10.0,satisfied,Converted
15751,123915,Male,Loyal Customer,56,Business travel,Business,2434,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
50218,82658,Female,Loyal Customer,40,Personal Travel,Eco,1055,5,5,5,3,1,5,1,1,4,4,4,4,4,1,0,0.0,satisfied,Converted
97784,103291,Male,Loyal Customer,48,Business travel,Business,3895,2,2,2,2,3,4,4,5,5,5,5,3,5,4,30,27.0,satisfied,Converted
93764,39706,Male,Loyal Customer,32,Business travel,Eco,1874,4,5,5,5,4,4,4,4,5,2,5,2,1,4,0,0.0,satisfied,Converted
72158,106211,Female,Loyal Customer,23,Business travel,Business,671,4,4,4,4,4,4,4,4,4,2,4,5,5,4,6,0.0,satisfied,Not Converted
72512,134450,Male,Loyal Customer,45,Business travel,Business,1636,5,5,4,5,4,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,Not Converted
81825,60345,Male,Loyal Customer,14,Business travel,Eco Plus,590,4,5,5,5,4,4,3,4,3,3,1,5,2,4,0,0.0,satisfied,Converted
46492,29511,Male,Loyal Customer,12,Personal Travel,Eco,284,0,5,0,3,5,0,2,5,3,3,5,3,4,5,0,0.0,satisfied,Converted
232,51714,Male,Loyal Customer,60,Business travel,Business,1833,4,4,4,4,1,4,5,4,4,4,4,1,4,2,0,0.0,satisfied,Converted
57185,106447,Male,Loyal Customer,58,Business travel,Business,3528,4,4,2,4,3,5,4,2,2,2,2,5,2,4,0,0.0,satisfied,Converted
54100,124333,Female,Loyal Customer,37,Business travel,Business,2270,1,1,1,1,3,5,4,5,5,5,5,4,5,4,9,0.0,satisfied,Converted
82439,119605,Female,Loyal Customer,50,Personal Travel,Eco,977,5,2,5,3,2,4,3,5,5,5,5,4,5,1,0,16.0,satisfied,Converted
68694,112790,Male,Loyal Customer,30,Business travel,Business,3082,0,0,0,3,4,5,5,4,4,5,4,5,5,4,17,6.0,satisfied,Not Converted
33478,33631,Female,Loyal Customer,43,Business travel,Business,1798,5,5,5,5,3,4,3,4,4,4,4,5,4,2,5,0.0,satisfied,Converted
23664,87590,Male,Loyal Customer,33,Business travel,Business,3217,3,3,2,3,4,5,4,4,3,3,4,5,4,4,0,0.0,satisfied,Converted
21932,135727,Male,Loyal Customer,50,Business travel,Business,3128,3,3,3,3,4,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
90056,75634,Female,Loyal Customer,52,Business travel,Business,2399,4,4,4,4,5,5,4,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
17820,15252,Female,Loyal Customer,47,Business travel,Business,2378,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,8.0,satisfied,Converted
61566,75512,Female,Loyal Customer,58,Business travel,Business,2399,2,5,2,2,3,5,4,5,5,5,5,5,5,5,2,0.0,satisfied,Converted
40951,36039,Female,disloyal Customer,43,Business travel,Eco,549,5,0,5,5,1,5,1,1,3,5,3,1,5,1,0,0.0,satisfied,Converted
80799,87175,Male,Loyal Customer,38,Business travel,Business,3290,1,1,3,1,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
46731,131799,Male,Loyal Customer,35,Business travel,Business,3835,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
58916,103386,Male,Loyal Customer,40,Business travel,Business,404,1,1,4,1,2,4,5,3,3,4,3,3,3,3,0,0.0,satisfied,Converted
103313,81824,Female,Loyal Customer,42,Business travel,Business,1389,1,1,1,1,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
36820,38170,Female,Loyal Customer,44,Business travel,Business,591,3,3,3,3,5,4,1,5,5,5,5,2,5,2,0,0.0,satisfied,Converted
84729,57012,Female,Loyal Customer,56,Business travel,Business,224,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
29302,67764,Male,Loyal Customer,56,Business travel,Business,1379,5,5,4,5,3,4,4,4,4,4,4,5,4,4,0,13.0,satisfied,Converted
1791,41517,Male,Loyal Customer,51,Business travel,Eco,1217,5,1,5,1,5,5,5,2,3,5,3,5,3,5,0,7.0,satisfied,Not Converted
52840,137940,Male,Loyal Customer,49,Business travel,Business,361,5,5,5,5,3,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
96739,29367,Female,Loyal Customer,39,Business travel,Business,3119,5,5,5,5,5,5,1,4,4,5,4,5,4,1,0,0.0,satisfied,Not Converted
9478,124293,Male,disloyal Customer,44,Business travel,Business,391,4,4,4,2,2,4,2,2,4,4,4,3,4,2,0,5.0,satisfied,Not Converted
35007,58402,Male,Loyal Customer,50,Business travel,Business,2543,2,2,2,2,4,3,2,4,4,4,4,2,4,3,0,0.0,satisfied,Converted
78380,116596,Female,Loyal Customer,45,Business travel,Business,2064,5,5,5,5,2,4,5,5,5,5,5,3,5,3,5,0.0,satisfied,Not Converted
89548,108942,Female,Loyal Customer,42,Business travel,Business,3962,3,3,3,3,3,5,5,5,5,5,5,4,5,3,38,39.0,satisfied,Converted
90959,53839,Male,Loyal Customer,27,Business travel,Business,3875,3,3,3,3,5,5,5,5,1,4,4,5,2,5,0,0.0,satisfied,Converted
46177,116621,Female,Loyal Customer,42,Business travel,Business,1242,1,1,1,1,5,5,5,4,4,4,4,5,4,4,37,42.0,satisfied,Converted
28070,79488,Female,Loyal Customer,49,Business travel,Business,2434,5,5,5,5,3,5,5,4,4,4,4,4,4,5,8,0.0,satisfied,Converted
12779,71061,Male,Loyal Customer,18,Business travel,Business,2072,4,4,4,4,4,4,4,4,4,3,4,3,5,4,0,0.0,satisfied,Converted
92046,89324,Female,Loyal Customer,57,Business travel,Business,3082,4,4,4,4,5,4,4,4,4,5,4,5,4,4,0,5.0,satisfied,Converted
69463,49270,Female,Loyal Customer,37,Business travel,Business,3816,4,4,4,4,4,4,3,4,4,4,4,3,4,1,0,0.0,satisfied,Converted
7504,86913,Female,disloyal Customer,25,Business travel,Business,592,4,4,4,3,2,4,2,2,5,5,4,4,5,2,0,0.0,satisfied,Converted
85722,116436,Female,Loyal Customer,48,Business travel,Business,405,2,2,2,2,3,4,5,5,5,5,5,4,5,5,22,125.0,satisfied,Converted
81092,126983,Female,Loyal Customer,56,Business travel,Business,2554,4,4,3,4,3,5,4,5,5,5,5,4,5,5,12,4.0,satisfied,Not Converted
23690,105192,Female,Loyal Customer,23,Business travel,Business,1947,1,1,1,1,5,5,5,5,5,5,4,3,4,5,96,92.0,satisfied,Converted
31250,90176,Female,Loyal Customer,49,Business travel,Business,590,3,5,3,3,5,4,4,5,5,5,5,3,5,5,0,1.0,satisfied,Converted
65918,14657,Male,disloyal Customer,37,Business travel,Business,931,4,4,4,2,2,4,2,2,4,3,5,4,5,2,0,0.0,satisfied,Not Converted
69947,33585,Male,Loyal Customer,62,Business travel,Business,3892,2,2,2,2,4,2,3,5,5,5,5,2,5,5,108,96.0,satisfied,Converted
101806,57474,Male,Loyal Customer,50,Business travel,Business,1516,5,5,5,5,5,5,2,5,5,5,5,5,5,2,0,0.0,satisfied,Not Converted
54843,32852,Female,Loyal Customer,49,Business travel,Business,473,2,2,2,2,1,2,1,4,4,4,4,3,4,2,0,0.0,satisfied,Converted
2197,75550,Female,disloyal Customer,23,Business travel,Business,1275,4,0,4,4,4,4,4,3,2,3,4,4,5,4,4,0.0,satisfied,Not Converted
63861,21829,Female,Loyal Customer,29,Business travel,Business,3079,2,2,2,2,4,5,4,4,3,3,4,4,4,4,0,0.0,satisfied,Not Converted
35187,83902,Male,Loyal Customer,51,Personal Travel,Eco Plus,802,4,1,4,4,1,4,1,1,1,4,3,4,3,1,1,0.0,satisfied,Converted
13560,72467,Male,Loyal Customer,23,Personal Travel,Eco,964,4,5,3,3,4,3,4,4,4,4,5,4,4,4,2,0.0,satisfied,Converted
49257,113696,Male,disloyal Customer,19,Business travel,Business,377,4,4,4,3,3,4,5,3,3,5,5,4,5,3,37,42.0,satisfied,Converted
81750,122271,Male,Loyal Customer,48,Business travel,Business,861,4,4,4,4,3,4,5,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
101935,113033,Male,disloyal Customer,22,Business travel,Eco,971,4,4,4,5,4,4,4,4,4,3,5,3,4,4,2,5.0,satisfied,Not Converted
55095,13983,Male,Loyal Customer,41,Personal Travel,Eco,247,5,5,5,5,4,5,4,4,3,3,4,3,5,4,0,0.0,satisfied,Converted
44327,120388,Male,Loyal Customer,53,Business travel,Business,3537,3,3,3,3,5,5,5,5,5,5,5,3,5,5,7,0.0,satisfied,Converted
78954,139624,Male,Loyal Customer,44,Business travel,Business,2296,1,1,2,1,2,5,4,4,4,4,4,4,4,5,6,0.0,satisfied,Not Converted
16541,88703,Female,Loyal Customer,26,Business travel,Business,603,3,3,3,3,5,4,5,5,4,3,4,3,1,5,0,0.0,satisfied,Not Converted
16895,52719,Male,Loyal Customer,48,Business travel,Eco,1086,5,1,1,1,5,5,5,5,4,5,1,3,1,5,0,3.0,satisfied,Converted
29593,33751,Male,Loyal Customer,13,Business travel,Business,689,3,3,3,3,4,4,4,4,2,5,5,4,4,4,0,0.0,satisfied,Converted
52552,103259,Male,Loyal Customer,50,Business travel,Business,3727,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,5.0,satisfied,Converted
30204,96914,Male,Loyal Customer,16,Business travel,Business,1900,1,1,1,1,5,4,5,5,4,3,5,5,4,5,0,1.0,satisfied,Converted
68931,82428,Male,Loyal Customer,34,Business travel,Business,3999,3,3,3,3,5,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
21058,55760,Male,disloyal Customer,25,Business travel,Business,236,5,5,5,2,3,5,2,3,1,1,3,4,1,3,0,0.0,satisfied,Not Converted
58660,85271,Female,Loyal Customer,45,Business travel,Business,985,1,1,1,1,4,4,5,5,5,5,5,3,5,5,2,0.0,satisfied,Converted
47300,25457,Male,Loyal Customer,41,Business travel,Business,1236,5,5,5,5,2,4,4,5,5,5,5,3,5,5,0,4.0,satisfied,Converted
83101,121957,Male,Loyal Customer,36,Business travel,Business,793,2,2,2,2,3,5,4,4,4,4,4,5,4,3,8,11.0,satisfied,Converted
66348,96624,Female,Loyal Customer,55,Business travel,Business,3381,3,3,3,3,5,5,5,2,2,3,2,3,2,3,0,0.0,satisfied,Converted
62286,16492,Female,Loyal Customer,46,Business travel,Business,3518,4,4,4,4,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
97923,14990,Female,Loyal Customer,54,Business travel,Business,3734,1,1,1,1,2,3,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
3625,54983,Male,Loyal Customer,26,Business travel,Eco,550,4,1,1,1,4,4,4,4,2,1,5,3,5,4,0,0.0,satisfied,Converted
9000,53782,Female,Loyal Customer,37,Business travel,Business,3137,1,2,1,1,2,2,2,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
51074,85988,Female,Loyal Customer,60,Business travel,Business,3644,3,3,3,3,4,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,Not Converted
31291,34221,Male,Loyal Customer,51,Business travel,Eco,433,5,2,2,2,5,5,5,5,2,4,3,1,1,5,11,10.0,satisfied,Not Converted
3748,75693,Male,disloyal Customer,24,Business travel,Business,776,4,0,4,4,2,4,1,2,4,5,5,3,4,2,51,42.0,satisfied,Converted
31260,82119,Male,Loyal Customer,59,Business travel,Business,1805,2,2,2,2,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
58339,25056,Male,Loyal Customer,51,Business travel,Eco,127,5,5,5,5,5,5,5,5,5,1,5,1,3,5,0,0.0,satisfied,Converted
103651,121434,Female,Loyal Customer,57,Personal Travel,Eco,1547,0,4,0,1,3,4,4,1,1,0,1,4,1,3,3,3.0,satisfied,Converted
34889,125989,Male,Loyal Customer,41,Business travel,Business,2607,2,2,2,2,4,5,5,4,4,4,4,3,4,4,6,0.0,satisfied,Converted
80049,141091,Male,Loyal Customer,44,Business travel,Business,2767,5,5,5,5,5,4,5,5,5,5,5,3,5,3,0,6.0,satisfied,Converted
46578,81580,Female,Loyal Customer,33,Business travel,Business,926,2,2,2,2,5,5,5,3,4,4,5,5,4,5,310,307.0,satisfied,Converted
69122,96911,Female,Loyal Customer,41,Business travel,Business,1900,1,1,1,1,3,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
43515,109891,Male,disloyal Customer,24,Business travel,Business,715,4,5,4,3,4,4,4,4,3,5,5,4,4,4,18,7.0,satisfied,Converted
71447,100961,Male,Loyal Customer,47,Business travel,Business,3750,5,5,5,5,2,5,5,4,4,4,4,3,4,4,50,52.0,satisfied,Converted
60230,131891,Female,Loyal Customer,56,Business travel,Business,1107,2,2,2,2,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Not Converted
62818,58272,Female,Loyal Customer,53,Business travel,Business,674,3,3,3,3,3,3,3,4,4,4,4,2,4,2,0,0.0,satisfied,Converted
33982,70565,Male,Loyal Customer,51,Business travel,Business,2704,4,2,4,4,3,3,3,5,3,4,5,3,5,3,287,272.0,satisfied,Not Converted
78940,127391,Female,Loyal Customer,40,Business travel,Business,446,3,4,3,3,5,5,5,5,5,5,5,3,5,4,55,52.0,satisfied,Converted
27687,45366,Male,Loyal Customer,37,Business travel,Eco,201,4,4,4,4,4,4,4,4,1,1,3,2,1,4,0,1.0,satisfied,Converted
18832,110705,Female,Loyal Customer,50,Business travel,Business,3556,3,3,3,3,5,5,4,2,2,2,2,4,2,5,2,0.0,satisfied,Not Converted
28323,103920,Female,Loyal Customer,65,Personal Travel,Eco,404,0,4,0,2,5,4,4,4,4,0,4,5,4,3,1,0.0,satisfied,Converted
46406,116191,Female,Loyal Customer,50,Business travel,Business,237,2,2,3,2,4,4,4,5,5,5,5,3,5,4,5,0.0,satisfied,Not Converted
52556,134987,Male,Loyal Customer,44,Business travel,Business,646,4,4,4,4,3,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Not Converted
29120,66080,Male,Loyal Customer,53,Business travel,Eco,811,4,5,5,5,4,4,4,4,2,3,5,2,3,4,9,0.0,satisfied,Converted
24169,97456,Female,Loyal Customer,57,Business travel,Business,2182,1,1,1,1,5,5,5,3,3,3,3,4,3,4,39,31.0,satisfied,Converted
14887,23279,Male,Loyal Customer,41,Business travel,Business,2440,4,4,4,4,4,4,4,4,4,4,4,4,4,5,71,59.0,satisfied,Not Converted
51410,109128,Female,Loyal Customer,43,Business travel,Business,359,1,1,1,1,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
20612,52997,Male,Loyal Customer,57,Business travel,Eco,347,5,2,2,2,5,5,5,5,2,5,3,1,3,5,0,0.0,satisfied,Converted
41630,31843,Female,Loyal Customer,58,Business travel,Business,304,5,5,3,5,2,3,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
93900,88843,Female,Loyal Customer,51,Business travel,Business,1835,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,3.0,satisfied,Converted
7645,81966,Female,Loyal Customer,55,Business travel,Business,3603,3,3,4,3,3,4,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
4014,103323,Male,Loyal Customer,43,Business travel,Business,2167,4,4,4,4,3,5,5,4,4,4,4,5,4,3,2,2.0,satisfied,Converted
96235,56114,Female,Loyal Customer,46,Business travel,Business,2607,2,2,2,2,4,3,1,4,4,4,4,3,4,3,2,0.0,satisfied,Converted
92442,100394,Male,Loyal Customer,28,Personal Travel,Eco,432,4,1,4,2,4,4,4,4,2,5,2,3,2,4,0,0.0,satisfied,Converted
29310,22159,Female,disloyal Customer,39,Business travel,Business,384,5,5,5,3,3,5,1,3,5,3,4,4,4,3,14,2.0,satisfied,Converted
736,67427,Female,Loyal Customer,30,Business travel,Business,2450,3,3,3,3,2,2,2,2,3,3,3,2,3,2,2,0.0,satisfied,Converted
28175,61709,Male,Loyal Customer,30,Business travel,Business,2115,1,1,5,1,4,4,5,4,3,5,1,1,1,4,2,0.0,satisfied,Not Converted
47651,72566,Female,Loyal Customer,38,Business travel,Business,3889,5,5,1,5,4,4,4,4,4,5,4,3,4,4,0,0.0,satisfied,Converted
34983,88467,Female,Loyal Customer,49,Business travel,Business,3726,4,4,4,4,3,4,5,2,2,2,2,5,2,5,0,0.0,satisfied,Converted
81172,48727,Female,Loyal Customer,25,Business travel,Business,2381,2,2,2,2,4,4,4,4,4,3,4,2,5,4,0,0.0,satisfied,Converted
85419,103014,Female,Loyal Customer,35,Personal Travel,Eco,1084,4,4,4,1,2,4,2,2,4,2,4,3,4,2,0,0.0,satisfied,Converted
83539,124112,Male,Loyal Customer,57,Business travel,Business,3015,4,4,4,4,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
90855,142370,Female,Loyal Customer,41,Business travel,Business,2218,5,4,5,5,4,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
36308,129656,Male,Loyal Customer,51,Business travel,Business,2796,3,3,3,3,5,4,4,5,5,5,5,4,5,4,50,43.0,satisfied,Converted
58168,133866,Female,Loyal Customer,56,Business travel,Business,2892,2,2,2,2,5,4,4,2,2,2,2,4,2,3,34,24.0,satisfied,Converted
14680,118127,Male,Loyal Customer,47,Business travel,Business,528,5,5,5,5,5,4,4,2,2,2,2,4,2,4,64,53.0,satisfied,Converted
35977,74479,Male,disloyal Customer,49,Business travel,Business,1379,4,4,4,3,2,4,4,2,3,3,5,5,4,2,7,7.0,satisfied,Not Converted
10585,54452,Male,Loyal Customer,28,Business travel,Business,3326,2,2,4,2,4,4,4,4,2,2,3,3,5,4,0,0.0,satisfied,Converted
66679,77100,Male,disloyal Customer,29,Business travel,Business,1172,0,0,0,2,1,0,1,1,5,5,5,3,5,1,0,0.0,satisfied,Converted
