,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
25621,62853,Male,Loyal Customer,41,Business travel,Business,3340,1,1,1,1,5,3,5,4,4,4,4,2,4,5,0,0.0,satisfied,Converted
53808,119764,Female,Loyal Customer,38,Business travel,Business,2572,1,1,1,1,5,5,3,5,5,5,5,5,5,3,99,111.0,satisfied,Not Converted
2591,110163,Female,Loyal Customer,59,Business travel,Business,3660,0,4,0,1,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Not Converted
28005,85137,Male,disloyal Customer,22,Business travel,Eco,157,5,4,5,2,4,5,4,4,5,5,5,3,4,4,0,2.0,satisfied,Converted
48923,90060,Male,Loyal Customer,39,Business travel,Business,421,5,5,4,5,4,1,1,4,4,4,4,1,4,4,26,23.0,satisfied,Not Converted
3599,59803,Male,Loyal Customer,28,Business travel,Business,551,4,4,4,4,5,5,5,5,3,2,3,3,4,5,0,0.0,satisfied,Converted
67505,166134,Male,Loyal Customer,60,Business travel,Business,2063,3,3,3,3,3,4,4,4,4,4,4,3,4,5,18,0.0,satisfied,Converted
79745,51081,Female,Loyal Customer,42,Business travel,Business,984,4,4,1,4,2,4,5,4,4,4,4,3,4,4,26,22.0,satisfied,Converted
48803,144881,Male,Loyal Customer,51,Business travel,Business,533,3,3,3,3,5,4,4,4,4,4,4,5,4,5,4,6.0,satisfied,Converted
3214,75586,Male,Loyal Customer,43,Business travel,Eco Plus,998,4,4,4,4,4,3,3,3,1,4,3,3,4,3,258,288.0,satisfied,Converted
91423,158411,Female,Loyal Customer,49,Business travel,Business,1107,1,1,1,1,5,4,4,3,3,3,3,3,3,4,21,15.0,satisfied,Not Converted
67443,50023,Female,disloyal Customer,17,Business travel,Business,212,5,3,5,1,2,5,2,2,3,2,4,3,5,2,3,0.0,satisfied,Converted
67479,48694,Female,Loyal Customer,60,Business travel,Business,406,3,3,4,3,1,4,5,2,2,2,2,5,2,3,0,1.0,satisfied,Converted
20090,128499,Male,Loyal Customer,51,Business travel,Business,1627,2,2,2,2,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
18290,105014,Female,Loyal Customer,22,Business travel,Business,3933,1,1,2,1,4,4,4,4,4,2,4,5,4,4,0,0.0,satisfied,Converted
10627,163447,Female,Loyal Customer,52,Business travel,Business,3231,3,3,3,3,4,3,5,5,5,5,4,5,5,1,0,0.0,satisfied,Converted
63002,48538,Female,Loyal Customer,34,Business travel,Business,594,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
85363,156058,Male,disloyal Customer,20,Business travel,Business,296,5,4,5,4,4,5,4,4,4,5,5,4,5,4,0,0.0,satisfied,Converted
9970,113759,Male,Loyal Customer,72,Business travel,Business,645,1,1,1,1,5,1,2,3,3,3,3,4,3,3,0,0.0,satisfied,Converted
54565,64115,Male,Loyal Customer,31,Business travel,Business,2474,5,5,5,5,4,4,4,4,4,2,2,4,1,4,0,0.0,satisfied,Converted
42236,135446,Female,Loyal Customer,53,Business travel,Business,2936,2,2,2,2,4,4,5,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
64797,159977,Female,Loyal Customer,47,Personal Travel,Eco,459,4,2,4,3,3,4,3,2,2,4,2,4,2,1,2,,satisfied,Not Converted
81076,165417,Female,Loyal Customer,39,Business travel,Business,2534,4,5,4,4,2,5,5,4,4,5,4,3,4,5,0,0.0,satisfied,Not Converted
20568,79681,Male,Loyal Customer,56,Personal Travel,Eco,2583,5,4,5,4,5,5,5,5,4,3,3,2,2,5,0,2.0,satisfied,Converted
87860,128258,Female,Loyal Customer,48,Personal Travel,Eco,577,4,5,4,1,5,4,5,3,3,4,3,4,3,5,0,0.0,satisfied,Not Converted
6371,157952,Male,Loyal Customer,50,Business travel,Business,2522,0,0,0,1,4,4,4,2,2,2,2,4,2,4,5,0.0,satisfied,Converted
17515,90010,Female,Loyal Customer,61,Business travel,Business,3880,4,4,4,4,5,5,5,1,1,1,2,5,2,5,171,164.0,satisfied,Converted
43786,125912,Female,Loyal Customer,29,Business travel,Business,547,5,5,5,5,5,5,5,5,3,2,5,4,5,5,0,0.0,satisfied,Not Converted
11992,169279,Male,Loyal Customer,54,Business travel,Business,3307,5,5,5,5,5,4,5,4,4,4,4,3,4,3,95,95.0,satisfied,Converted
66608,128799,Female,Loyal Customer,36,Business travel,Eco,143,4,3,3,3,4,4,4,4,3,1,5,3,2,4,2,0.0,satisfied,Not Converted
58829,149092,Male,Loyal Customer,50,Business travel,Business,2204,2,2,2,2,5,5,4,2,2,2,2,4,2,5,0,4.0,satisfied,Converted
58841,86124,Male,Loyal Customer,50,Business travel,Business,3298,2,2,2,2,1,3,3,4,4,4,4,4,4,2,0,0.0,satisfied,Converted
51388,72276,Male,Loyal Customer,24,Business travel,Eco,680,5,1,1,1,5,5,3,5,3,2,3,4,1,5,10,22.0,satisfied,Converted
93195,138045,Male,disloyal Customer,55,Business travel,Business,1390,5,5,5,4,2,5,4,2,3,2,5,3,5,2,31,28.0,satisfied,Converted
30768,75519,Female,Loyal Customer,50,Business travel,Business,1598,1,1,1,1,2,3,2,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
76174,141604,Female,Loyal Customer,58,Business travel,Business,349,5,5,5,5,2,5,5,4,4,4,4,4,4,3,15,3.0,satisfied,Not Converted
64254,53483,Male,Loyal Customer,58,Personal Travel,Business,812,4,1,4,4,3,3,4,2,2,4,2,4,2,1,0,0.0,satisfied,Converted
4248,46670,Female,Loyal Customer,12,Personal Travel,Eco,196,4,5,4,1,1,4,1,1,3,4,5,4,4,1,0,0.0,satisfied,Converted
31780,165377,Female,Loyal Customer,55,Business travel,Business,2102,5,5,5,5,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,Not Converted
4653,63236,Male,Loyal Customer,40,Business travel,Business,1653,3,3,3,3,1,3,3,5,5,5,4,3,5,4,10,1.0,satisfied,Converted
83035,69052,Male,Loyal Customer,23,Business travel,Eco,2172,5,2,2,2,5,5,4,5,2,3,5,1,1,5,0,0.0,satisfied,Converted
103574,125773,Female,Loyal Customer,45,Business travel,Business,547,2,2,2,2,2,5,5,5,5,4,5,3,5,5,5,0.0,satisfied,Converted
51184,65861,Female,Loyal Customer,48,Business travel,Eco,397,4,4,4,4,5,5,1,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
93160,96017,Male,disloyal Customer,22,Business travel,Eco,1379,5,5,5,2,4,5,4,4,5,3,4,4,4,4,9,19.0,satisfied,Converted
40270,87383,Male,Loyal Customer,24,Business travel,Business,1883,1,1,1,1,4,4,4,4,4,5,5,5,2,4,0,0.0,satisfied,Converted
29286,117573,Male,Loyal Customer,11,Business travel,Business,3338,5,5,5,5,4,4,4,4,5,3,5,3,5,4,0,0.0,satisfied,Not Converted
56403,121981,Male,Loyal Customer,51,Business travel,Business,3743,2,2,2,2,3,5,4,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
62410,63352,Female,disloyal Customer,26,Business travel,Eco,145,4,0,3,2,4,3,4,4,5,5,2,2,1,4,0,0.0,satisfied,Converted
15630,109045,Female,Loyal Customer,30,Business travel,Business,3159,3,3,3,3,5,5,5,5,4,5,4,3,4,5,14,1.0,satisfied,Converted
81803,77713,Male,Loyal Customer,30,Business travel,Business,2611,2,2,4,2,5,4,4,3,3,3,5,4,3,4,0,2.0,satisfied,Converted
97533,50928,Male,Loyal Customer,36,Business travel,Business,108,3,3,3,3,5,4,5,4,4,4,5,3,4,5,0,4.0,satisfied,Converted
97489,73369,Male,Loyal Customer,42,Business travel,Eco,101,2,5,5,5,2,2,2,2,1,1,5,1,5,2,0,0.0,satisfied,Converted
59565,169758,Male,Loyal Customer,34,Business travel,Business,2475,3,3,3,3,3,3,3,4,3,5,4,3,4,3,0,0.0,satisfied,Converted
45570,51495,Female,Loyal Customer,43,Business travel,Business,309,1,1,1,1,2,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
14517,131410,Female,disloyal Customer,23,Business travel,Business,240,0,0,0,4,1,0,1,1,3,5,5,3,4,1,0,11.0,satisfied,Converted
103206,146657,Male,Loyal Customer,39,Business travel,Business,883,5,5,5,5,5,4,5,4,4,4,4,4,4,4,3,38.0,satisfied,Converted
89173,136496,Female,Loyal Customer,32,Personal Travel,Eco Plus,189,0,5,0,3,1,0,4,1,4,4,5,3,5,1,1,0.0,satisfied,Converted
23569,120842,Female,Loyal Customer,16,Business travel,Business,3327,2,2,2,2,5,5,5,5,3,2,5,3,5,5,0,0.0,satisfied,Not Converted
11131,153580,Female,Loyal Customer,19,Business travel,Business,1632,3,3,3,3,4,4,4,4,1,1,4,3,4,4,1,0.0,satisfied,Converted
86636,74528,Male,Loyal Customer,54,Business travel,Eco,399,4,1,2,1,4,4,4,4,3,1,1,5,5,4,0,0.0,satisfied,Converted
30389,141705,Male,disloyal Customer,43,Business travel,Eco,328,4,0,4,5,3,4,3,3,5,2,4,2,4,3,1,0.0,satisfied,Converted
13065,158585,Male,disloyal Customer,39,Business travel,Business,347,4,4,4,2,3,4,3,3,2,2,1,3,2,3,0,0.0,satisfied,Converted
50686,104532,Female,Loyal Customer,39,Business travel,Business,1737,3,3,3,3,5,3,4,4,4,4,4,5,4,3,20,4.0,satisfied,Converted
61712,165429,Male,Loyal Customer,55,Business travel,Business,3530,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
35411,113696,Male,Loyal Customer,49,Business travel,Eco Plus,585,4,4,4,4,4,4,4,4,2,5,2,4,4,4,0,0.0,satisfied,Converted
81575,133736,Male,Loyal Customer,48,Business travel,Business,1671,3,3,3,3,2,3,4,5,5,5,5,3,5,4,0,20.0,satisfied,Converted
52282,162823,Male,Loyal Customer,39,Business travel,Business,337,3,3,3,3,5,5,4,3,3,4,3,4,3,3,0,0.0,satisfied,Converted
44165,122710,Male,Loyal Customer,57,Business travel,Business,1310,5,5,5,5,5,4,4,5,5,5,5,5,5,5,2,0.0,satisfied,Converted
34026,51247,Female,disloyal Customer,24,Business travel,Business,201,5,4,5,1,1,5,1,1,4,5,5,3,4,1,84,90.0,satisfied,Converted
38587,132415,Male,Loyal Customer,53,Business travel,Business,859,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Not Converted
45316,168425,Male,Loyal Customer,45,Business travel,Business,2075,3,3,3,3,3,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
7068,82985,Female,Loyal Customer,70,Business travel,Business,2104,2,2,2,2,2,2,2,5,5,5,4,3,5,1,8,5.0,satisfied,Converted
62105,155827,Female,Loyal Customer,57,Business travel,Business,337,3,5,3,3,5,4,5,3,3,4,3,4,3,4,24,21.0,satisfied,Converted
14858,125298,Male,Loyal Customer,41,Business travel,Business,2808,4,4,4,4,2,5,5,5,5,5,5,4,5,5,129,124.0,satisfied,Converted
85549,166564,Female,Loyal Customer,47,Business travel,Business,1587,4,4,4,4,5,5,4,4,4,4,4,4,4,5,0,6.0,satisfied,Not Converted
72270,90784,Female,disloyal Customer,58,Business travel,Eco,266,4,0,4,1,5,4,5,5,2,5,3,2,3,5,0,0.0,satisfied,Converted
37490,155102,Female,Loyal Customer,44,Business travel,Business,846,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
56082,127046,Male,Loyal Customer,39,Business travel,Business,3357,1,1,1,1,4,4,4,4,4,4,4,3,4,4,11,7.0,satisfied,Not Converted
15968,75106,Female,Loyal Customer,28,Business travel,Eco,1189,4,4,4,4,4,4,4,4,1,4,2,1,1,4,0,0.0,satisfied,Converted
36999,74629,Male,Loyal Customer,30,Business travel,Eco Plus,399,5,5,5,5,5,5,5,5,2,3,5,2,3,5,0,0.0,satisfied,Converted
92782,144903,Female,Loyal Customer,29,Business travel,Business,533,2,2,2,2,4,4,4,4,4,3,5,4,4,4,1,12.0,satisfied,Converted
48512,140494,Female,disloyal Customer,25,Business travel,Business,528,5,0,5,2,2,5,2,2,5,2,5,4,4,2,0,0.0,satisfied,Converted
7380,158854,Male,Loyal Customer,49,Business travel,Business,255,3,3,3,3,2,4,4,5,5,5,5,4,5,5,40,41.0,satisfied,Converted
96521,147885,Female,Loyal Customer,42,Business travel,Business,2725,1,1,1,1,2,4,5,4,4,4,4,5,4,5,26,13.0,satisfied,Not Converted
59025,133555,Female,disloyal Customer,28,Business travel,Business,2342,4,3,3,3,3,3,1,3,5,2,3,4,5,3,0,5.0,satisfied,Converted
38715,146106,Female,Loyal Customer,56,Business travel,Business,220,1,1,1,1,4,5,4,3,3,4,4,5,3,4,56,58.0,satisfied,Not Converted
79911,160002,Female,Loyal Customer,59,Business travel,Business,1460,2,2,2,2,5,5,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
74935,134325,Female,Loyal Customer,38,Business travel,Business,436,2,2,2,2,3,1,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
20035,88573,Male,Loyal Customer,27,Business travel,Business,1773,2,2,2,2,4,4,4,4,3,2,2,5,3,4,32,15.0,satisfied,Converted
97750,75874,Male,Loyal Customer,56,Business travel,Eco,395,4,3,3,3,4,4,4,4,4,2,4,5,2,4,0,0.0,satisfied,Converted
1522,75512,Male,Loyal Customer,29,Business travel,Business,1598,5,5,5,5,4,4,4,4,4,2,5,3,4,4,0,0.0,satisfied,Converted
52121,169326,Female,disloyal Customer,16,Business travel,Eco,621,5,2,5,2,4,5,4,4,5,3,4,5,5,4,0,13.0,satisfied,Converted
21102,141793,Female,Loyal Customer,30,Business travel,Business,2636,5,5,5,5,4,4,4,4,5,2,5,3,4,4,1,0.0,satisfied,Converted
70800,128048,Male,Loyal Customer,41,Business travel,Business,2124,1,1,1,1,3,4,4,5,5,5,5,4,5,4,5,4.0,satisfied,Converted
88659,69340,Male,Loyal Customer,56,Business travel,Eco,763,4,1,1,1,4,4,4,4,4,4,4,1,3,4,0,0.0,satisfied,Converted
16650,147911,Female,Loyal Customer,29,Business travel,Business,2704,1,1,1,1,3,3,3,3,5,3,5,4,5,3,52,54.0,satisfied,Converted
9594,48168,Male,Loyal Customer,55,Business travel,Business,130,1,1,1,1,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
72656,140262,Female,Loyal Customer,56,Business travel,Business,2088,5,5,5,5,4,5,4,4,4,4,4,3,4,4,0,5.0,satisfied,Converted
12485,134852,Female,Loyal Customer,42,Business travel,Business,3694,2,2,5,2,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Not Converted
81419,97485,Male,disloyal Customer,26,Business travel,Business,937,4,4,4,1,4,4,4,4,5,4,4,3,4,4,0,0.0,satisfied,Converted
28501,74481,Male,Loyal Customer,18,Personal Travel,Eco Plus,965,5,5,4,1,4,4,1,4,3,5,5,4,5,4,15,1.0,satisfied,Not Converted
43961,67745,Male,Loyal Customer,17,Business travel,Business,1199,2,2,5,2,4,4,4,4,3,5,2,4,5,4,2,0.0,satisfied,Converted
98079,114585,Male,Loyal Customer,51,Business travel,Business,2055,4,4,5,4,3,5,4,5,5,5,5,5,5,3,3,0.0,satisfied,Converted
2552,118282,Male,disloyal Customer,23,Business travel,Business,590,5,0,5,3,4,5,4,4,4,4,4,4,4,4,0,2.0,satisfied,Converted
100337,102410,Female,Loyal Customer,54,Business travel,Business,2419,1,1,1,1,3,3,5,5,5,5,5,5,5,5,4,0.0,satisfied,Converted
20379,110865,Female,Loyal Customer,56,Business travel,Business,1514,4,2,4,4,3,5,5,5,5,5,5,3,5,3,3,4.0,satisfied,Converted
27464,49745,Male,Loyal Customer,33,Business travel,Business,3961,1,1,5,1,4,4,4,4,5,3,5,4,5,4,0,11.0,satisfied,Converted
1179,131893,Male,Loyal Customer,17,Business travel,Business,271,0,0,0,4,3,3,3,3,5,5,4,1,2,3,11,0.0,satisfied,Converted
84845,53457,Female,Loyal Customer,33,Business travel,Eco Plus,127,4,2,2,2,4,4,4,4,5,2,1,4,3,4,15,19.0,satisfied,Converted
20561,83659,Female,Loyal Customer,48,Business travel,Business,2079,1,1,1,1,3,5,3,5,5,5,5,1,5,3,0,0.0,satisfied,Converted
63307,82420,Female,disloyal Customer,46,Business travel,Business,1235,4,4,4,4,3,4,3,3,3,2,4,5,4,3,6,10.0,satisfied,Converted
46450,41615,Male,Loyal Customer,52,Business travel,Business,3811,0,0,0,4,5,4,4,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
28133,88612,Female,Loyal Customer,46,Business travel,Eco,1428,4,4,3,4,4,4,2,5,5,4,5,3,5,3,0,4.0,satisfied,Converted
36135,51186,Male,disloyal Customer,44,Business travel,Business,166,5,4,4,4,5,5,5,5,4,2,5,5,5,5,0,0.0,satisfied,Converted
83036,160975,Male,Loyal Customer,53,Business travel,Business,1614,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
31813,89169,Male,Loyal Customer,18,Business travel,Business,391,1,1,1,1,2,2,2,2,2,2,5,5,3,2,0,0.0,satisfied,Converted
89765,49458,Male,Loyal Customer,31,Business travel,Business,677,1,1,1,1,4,4,4,4,5,4,4,5,4,4,0,0.0,satisfied,Converted
75388,41244,Female,Loyal Customer,29,Business travel,Business,3044,3,5,3,3,4,5,4,4,3,4,5,3,4,4,0,0.0,satisfied,Converted
66435,129972,Female,Loyal Customer,51,Business travel,Business,1919,4,4,2,4,5,3,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
16772,148355,Female,Loyal Customer,39,Business travel,Business,2603,3,3,3,3,3,4,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
39244,59104,Female,Loyal Customer,54,Business travel,Business,632,3,3,3,3,2,3,3,3,2,4,5,3,4,3,125,138.0,satisfied,Converted
14014,151727,Female,disloyal Customer,23,Business travel,Business,1128,5,5,5,2,5,5,5,5,5,2,4,3,5,5,38,34.0,satisfied,Converted
17214,113390,Female,Loyal Customer,45,Business travel,Business,3059,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,24.0,satisfied,Converted
18135,106185,Female,Loyal Customer,44,Business travel,Business,3025,1,1,3,1,3,4,4,4,3,4,5,4,4,4,149,149.0,satisfied,Converted
59607,68268,Male,disloyal Customer,22,Business travel,Eco,679,5,5,5,3,3,0,3,3,1,4,5,2,2,3,0,0.0,satisfied,Not Converted
61394,167694,Male,Loyal Customer,45,Business travel,Business,2402,2,1,2,2,3,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
64080,112758,Female,Loyal Customer,44,Business travel,Business,1846,1,1,1,1,2,5,5,4,4,4,4,5,4,5,4,8.0,satisfied,Converted
75861,122231,Female,Loyal Customer,58,Business travel,Business,2299,1,1,1,1,4,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,Not Converted
50612,79299,Female,Loyal Customer,15,Business travel,Business,1696,2,1,2,2,3,4,3,3,3,4,4,3,4,3,0,0.0,satisfied,Converted
12302,125084,Female,Loyal Customer,60,Business travel,Business,1900,4,4,4,4,5,3,5,2,2,2,2,5,2,5,0,0.0,satisfied,Converted
49268,55803,Male,Loyal Customer,41,Business travel,Eco,261,5,4,4,4,5,5,5,5,1,1,5,5,4,5,0,0.0,satisfied,Converted
31834,151950,Male,Loyal Customer,60,Business travel,Business,3570,5,5,5,5,3,5,5,5,5,5,5,4,5,4,0,20.0,satisfied,Converted
72930,63925,Male,Loyal Customer,49,Business travel,Business,2092,5,5,3,5,3,1,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
20031,143599,Male,disloyal Customer,22,Business travel,Eco,255,4,0,4,2,3,4,1,3,3,3,4,3,4,3,24,19.0,satisfied,Converted
51200,123230,Female,Loyal Customer,39,Business travel,Business,1481,2,2,2,2,4,4,5,3,3,3,3,3,3,4,10,5.0,satisfied,Converted
39311,54147,Male,Loyal Customer,59,Business travel,Eco,419,5,4,4,4,5,5,5,5,1,3,2,5,5,5,137,134.0,satisfied,Converted
67654,80327,Male,Loyal Customer,47,Business travel,Eco,826,5,1,5,1,5,5,5,5,2,4,2,4,4,5,0,6.0,satisfied,Converted
64922,122786,Female,Loyal Customer,27,Business travel,Business,1598,4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,0.0,satisfied,Converted
24640,131629,Male,Loyal Customer,39,Business travel,Business,581,1,1,1,1,3,4,5,4,4,4,4,5,4,3,38,33.0,satisfied,Converted
90448,115873,Male,Loyal Customer,55,Business travel,Business,2475,5,2,5,5,4,4,5,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
39872,154417,Male,Loyal Customer,58,Business travel,Business,3050,4,4,4,4,4,5,5,2,2,2,2,4,2,3,64,62.0,satisfied,Converted
75836,95246,Male,Loyal Customer,53,Personal Travel,Eco,1222,5,3,5,3,2,5,4,2,1,2,4,1,4,2,0,0.0,satisfied,Converted
38196,117450,Female,Loyal Customer,47,Business travel,Business,547,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
57483,136939,Female,Loyal Customer,58,Business travel,Business,1090,2,2,3,2,3,4,5,4,4,4,4,3,4,4,0,2.0,satisfied,Converted
27758,71424,Male,Loyal Customer,31,Business travel,Eco,991,0,0,0,3,4,0,4,4,1,3,3,4,2,4,0,0.0,satisfied,Converted
61084,113202,Male,Loyal Customer,44,Business travel,Business,3302,4,4,4,4,4,5,4,4,4,5,4,3,4,4,0,0.0,satisfied,Converted
81594,59428,Male,Loyal Customer,41,Business travel,Business,3110,5,5,4,5,1,2,2,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
15193,162138,Male,Loyal Customer,66,Personal Travel,Eco,2370,4,4,4,3,4,4,4,3,3,5,4,4,3,4,43,162.0,satisfied,Converted
103251,69203,Female,Loyal Customer,39,Business travel,Business,1009,5,5,5,5,2,2,5,5,5,5,5,1,5,1,0,0.0,satisfied,Converted
29925,113347,Female,Loyal Customer,44,Business travel,Business,1608,2,2,2,2,5,5,5,4,4,4,4,4,4,4,2,0.0,satisfied,Converted
76425,67869,Male,Loyal Customer,31,Business travel,Business,1774,2,2,2,2,4,4,4,4,3,4,3,1,2,4,0,0.0,satisfied,Not Converted
15085,146670,Female,Loyal Customer,48,Business travel,Business,842,3,3,3,3,4,4,4,4,4,4,4,3,4,4,7,3.0,satisfied,Converted
83922,50077,Male,Loyal Customer,52,Business travel,Business,3132,5,5,5,5,3,4,5,4,4,4,4,5,4,5,0,2.0,satisfied,Converted
4359,60813,Male,Loyal Customer,38,Business travel,Eco,585,5,5,5,5,5,5,5,5,4,3,2,1,3,5,28,16.0,satisfied,Converted
8834,160936,Male,Loyal Customer,36,Personal Travel,Eco,1009,4,4,4,3,1,4,1,1,5,4,4,3,5,1,0,0.0,satisfied,Converted
41446,167706,Female,Loyal Customer,32,Business travel,Eco,2402,0,0,0,4,3,0,3,3,5,2,2,3,4,3,25,36.0,satisfied,Converted
30683,112540,Female,disloyal Customer,20,Business travel,Business,1144,4,0,4,2,2,4,2,2,5,5,5,5,5,2,75,129.0,satisfied,Converted
88314,148559,Male,Loyal Customer,47,Business travel,Business,1594,5,5,5,5,3,5,4,2,2,2,2,5,2,5,12,16.0,satisfied,Converted
52292,58167,Female,Loyal Customer,21,Business travel,Business,694,2,2,2,2,4,5,4,4,4,2,2,5,3,4,0,0.0,satisfied,Converted
2632,96872,Male,Loyal Customer,62,Business travel,Business,2853,3,3,3,3,3,4,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
37157,156096,Female,Loyal Customer,48,Business travel,Business,1934,2,2,2,2,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,Not Converted
5868,159227,Female,Loyal Customer,41,Business travel,Eco,349,4,5,5,5,4,4,4,4,1,4,3,2,5,4,12,4.0,satisfied,Converted
25564,102937,Male,disloyal Customer,22,Business travel,Business,2400,5,0,5,1,2,5,2,2,3,2,4,4,4,2,23,11.0,satisfied,Converted
93858,107125,Male,Loyal Customer,60,Business travel,Business,3440,2,2,2,2,4,4,4,4,4,4,4,3,4,4,69,66.0,satisfied,Converted
81975,144354,Female,Loyal Customer,56,Business travel,Business,1905,4,4,4,4,3,5,5,5,5,5,5,5,5,3,30,31.0,satisfied,Converted
38263,73018,Male,Loyal Customer,30,Business travel,Business,1524,1,1,5,1,5,5,3,5,2,3,2,2,3,5,0,0.0,satisfied,Converted
101827,132997,Male,Loyal Customer,27,Business travel,Business,1589,3,3,3,3,5,5,5,5,4,2,5,4,4,5,0,0.0,satisfied,Converted
82601,144685,Female,Loyal Customer,65,Personal Travel,Eco,405,0,1,0,3,4,4,3,2,2,0,1,3,2,4,0,0.0,satisfied,Converted
16721,112513,Male,Loyal Customer,40,Business travel,Business,1866,1,1,1,1,4,4,4,4,4,4,4,4,4,5,1,0.0,satisfied,Converted
74912,114187,Female,disloyal Customer,19,Business travel,Eco,946,4,4,4,1,1,4,1,1,3,2,4,3,4,1,4,5.0,satisfied,Converted
38537,156374,Female,Loyal Customer,52,Business travel,Business,3112,4,4,3,4,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
88915,99009,Female,Loyal Customer,30,Business travel,Business,589,5,5,5,5,2,2,2,2,5,4,4,4,4,2,0,0.0,satisfied,Converted
31130,125678,Female,Loyal Customer,49,Business travel,Business,1791,3,3,3,3,5,4,5,5,5,5,5,5,5,4,1,0.0,satisfied,Converted
4616,50512,Female,Loyal Customer,47,Business travel,Business,229,1,1,1,1,2,5,5,5,5,5,5,5,5,5,35,22.0,satisfied,Converted
81602,134102,Male,Loyal Customer,34,Business travel,Business,1066,1,1,1,1,2,5,5,4,4,4,4,5,4,4,27,31.0,satisfied,Converted
479,73317,Female,Loyal Customer,33,Business travel,Business,163,3,3,4,3,2,2,5,4,4,5,3,4,4,3,0,3.0,satisfied,Converted
23417,102008,Female,Loyal Customer,54,Business travel,Business,1709,2,2,2,2,5,5,5,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
48209,60732,Male,Loyal Customer,46,Business travel,Eco Plus,462,4,3,3,3,4,4,4,4,5,3,1,2,3,4,29,33.0,satisfied,Converted
96947,128320,Male,Loyal Customer,39,Business travel,Business,425,4,4,3,4,5,4,4,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
63749,143167,Female,Loyal Customer,42,Business travel,Business,3175,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
40536,120166,Female,Loyal Customer,57,Business travel,Business,1990,3,3,3,3,5,4,4,5,5,5,5,3,5,5,10,6.0,satisfied,Converted
66876,149115,Male,Loyal Customer,36,Business travel,Business,1712,1,1,1,1,3,3,1,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
83522,143974,Female,Loyal Customer,59,Business travel,Business,2368,5,5,5,5,5,4,4,5,5,5,5,3,5,5,8,0.0,satisfied,Converted
76979,46553,Female,Loyal Customer,28,Business travel,Business,685,4,4,2,4,4,4,4,4,3,2,5,5,5,4,4,15.0,satisfied,Converted
72506,113955,Male,Loyal Customer,35,Business travel,Eco,1096,4,5,5,5,4,4,4,4,4,2,3,1,4,4,0,0.0,satisfied,Not Converted
57994,70853,Female,Loyal Customer,20,Business travel,Business,571,2,2,2,2,4,4,4,4,2,4,3,3,4,4,0,1.0,satisfied,Converted
75972,111285,Female,Loyal Customer,40,Business travel,Business,1501,4,4,5,4,3,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
16767,124727,Male,Loyal Customer,57,Personal Travel,Eco Plus,1183,5,4,5,3,1,5,1,1,5,3,4,3,4,1,0,0.0,satisfied,Converted
