,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
41018,117273,Male,disloyal Customer,25,Business travel,Business,409,4,0,3,5,2,3,2,2,4,3,4,4,4,2,0,0.0,satisfied,Not Converted
10458,87010,Female,Loyal Customer,47,Business travel,Business,3624,1,1,1,1,3,4,1,4,4,4,4,4,4,1,0,0.0,satisfied,Converted
33080,185346,Female,Loyal Customer,51,Business travel,Business,1844,1,1,1,1,3,5,5,5,5,5,5,4,5,3,9,0.0,satisfied,Converted
72997,78076,Male,Loyal Customer,39,Business travel,Business,3313,1,5,1,1,3,4,5,1,1,2,1,3,1,3,0,0.0,satisfied,Not Converted
7164,198737,Male,Loyal Customer,48,Business travel,Business,507,3,3,3,3,3,4,5,5,5,5,5,3,5,5,8,0.0,satisfied,Converted
22204,177031,Male,Loyal Customer,52,Business travel,Business,3836,5,5,5,5,5,5,5,4,4,4,4,4,4,3,8,10.0,satisfied,Converted
34590,154393,Female,Loyal Customer,24,Business travel,Business,2206,2,2,2,2,4,4,4,4,4,4,5,4,4,4,1,0.0,satisfied,Converted
18976,177713,Male,Loyal Customer,35,Business travel,Business,3799,3,3,3,3,3,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
31393,89585,Female,Loyal Customer,55,Business travel,Business,179,0,4,0,4,5,4,5,1,1,1,1,4,1,4,0,0.0,satisfied,Converted
90232,172743,Female,Loyal Customer,25,Business travel,Business,1771,1,1,1,1,4,4,4,4,4,5,4,4,4,4,25,0.0,satisfied,Converted
21823,120485,Female,Loyal Customer,32,Business travel,Eco,109,5,5,5,5,5,5,5,5,4,4,2,3,5,5,0,0.0,satisfied,Converted
59499,132014,Male,Loyal Customer,42,Business travel,Business,991,2,2,1,2,3,4,5,4,4,4,4,4,4,5,3,0.0,satisfied,Converted
25038,152134,Male,Loyal Customer,49,Business travel,Business,3323,2,2,2,2,3,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
36569,159389,Male,Loyal Customer,41,Business travel,Business,444,5,5,5,5,2,4,4,5,5,5,5,5,5,5,3,0.0,satisfied,Not Converted
101032,127785,Male,Loyal Customer,22,Business travel,Business,2215,4,4,4,4,5,5,5,5,4,2,5,4,5,5,0,0.0,satisfied,Not Converted
20885,117377,Female,Loyal Customer,25,Business travel,Eco,872,5,2,2,2,5,5,3,5,5,4,4,5,4,5,6,0.0,satisfied,Not Converted
18440,182651,Female,Loyal Customer,57,Business travel,Business,1849,5,5,5,5,4,4,5,4,4,4,4,3,4,4,112,109.0,satisfied,Converted
88633,133836,Female,Loyal Customer,37,Business travel,Eco,170,5,1,1,1,5,5,5,5,3,5,2,2,5,5,0,0.0,satisfied,Converted
78564,148566,Male,Loyal Customer,29,Business travel,Business,1450,4,4,4,4,5,5,5,5,4,5,5,4,5,5,2,0.0,satisfied,Converted
87978,192067,Female,Loyal Customer,52,Business travel,Business,280,5,5,5,5,3,5,5,5,5,5,5,5,5,5,9,4.0,satisfied,Not Converted
73271,79119,Male,Loyal Customer,50,Business travel,Business,1700,1,1,1,1,4,5,4,4,4,5,4,4,4,5,0,3.0,satisfied,Not Converted
42806,82878,Male,Loyal Customer,46,Business travel,Business,1724,5,5,5,5,4,4,4,4,4,4,5,3,4,5,0,0.0,satisfied,Converted
49866,178061,Female,Loyal Customer,31,Business travel,Business,1590,1,1,1,1,5,5,5,5,3,3,4,4,5,5,0,0.0,satisfied,Converted
1520,172270,Female,Loyal Customer,53,Business travel,Business,1605,3,3,3,3,3,3,5,4,4,4,4,3,4,5,0,21.0,satisfied,Converted
85486,121921,Female,Loyal Customer,21,Personal Travel,Eco,326,5,5,5,3,4,5,4,4,4,5,2,3,2,4,0,0.0,satisfied,Converted
83042,154101,Female,disloyal Customer,8,Business travel,Eco,632,4,2,4,5,2,4,2,2,3,3,4,5,5,2,0,0.0,satisfied,Converted
15948,73274,Female,Loyal Customer,46,Business travel,Business,3109,4,4,1,4,2,4,4,4,4,4,4,3,4,5,36,38.0,satisfied,Converted
82590,134907,Male,Loyal Customer,48,Business travel,Business,1956,5,5,5,5,3,5,4,5,5,4,5,3,5,4,32,14.0,satisfied,Converted
9163,194070,Female,Loyal Customer,48,Business travel,Business,2664,1,1,1,1,3,5,4,2,2,2,2,3,2,4,0,0.0,satisfied,Not Converted
5578,171714,Female,Loyal Customer,26,Business travel,Business,1587,2,2,2,2,4,4,4,4,4,2,4,4,4,4,39,17.0,satisfied,Converted
63580,90577,Female,Loyal Customer,68,Business travel,Eco Plus,304,4,2,1,2,4,4,3,3,3,4,3,5,3,2,0,0.0,satisfied,Converted
72882,136674,Male,Loyal Customer,47,Business travel,Eco Plus,190,4,4,4,4,4,4,4,4,3,3,1,4,2,4,0,0.0,satisfied,Converted
19653,113587,Female,disloyal Customer,21,Business travel,Eco,817,4,4,4,3,4,4,4,4,3,4,2,1,5,4,84,109.0,satisfied,Converted
84399,109701,Female,Loyal Customer,61,Business travel,Eco Plus,650,3,1,1,1,4,3,1,3,3,3,3,5,3,1,0,0.0,satisfied,Converted
57962,153406,Male,Loyal Customer,39,Business travel,Business,1517,2,2,3,2,2,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,Not Converted
31575,155725,Male,Loyal Customer,36,Business travel,Business,3148,5,5,2,5,2,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
38804,118241,Male,disloyal Customer,22,Business travel,Eco,845,5,5,5,1,5,5,5,5,4,3,4,1,3,5,15,9.0,satisfied,Converted
77023,156626,Male,Loyal Customer,55,Business travel,Business,1670,3,3,3,3,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
3553,101328,Female,Loyal Customer,57,Business travel,Eco,548,5,5,5,5,2,5,5,5,5,5,5,1,5,4,24,27.0,satisfied,Converted
48483,150755,Female,Loyal Customer,34,Personal Travel,Eco,1020,0,4,0,3,4,0,4,4,4,3,1,2,5,4,4,0.0,satisfied,Converted
90355,184777,Female,Loyal Customer,35,Business travel,Business,386,5,5,5,5,4,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
47081,93606,Male,Loyal Customer,48,Personal Travel,Eco,773,4,4,5,2,3,5,3,3,4,5,5,5,4,3,0,4.0,satisfied,Converted
80586,90191,Male,Loyal Customer,46,Business travel,Business,551,4,4,5,4,1,3,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
33967,84827,Female,disloyal Customer,40,Business travel,Business,409,5,4,4,4,4,4,4,4,5,4,3,2,3,4,0,0.0,satisfied,Converted
7123,125539,Male,disloyal Customer,24,Business travel,Eco,1337,5,5,5,3,2,5,2,2,2,3,4,2,3,2,26,2.0,satisfied,Not Converted
10948,193242,Male,Loyal Customer,58,Business travel,Business,2865,3,3,5,3,5,5,5,5,5,5,5,5,5,3,1,6.0,satisfied,Converted
35920,75385,Female,Loyal Customer,47,Business travel,Business,2975,5,5,5,5,3,4,5,3,3,4,3,5,3,5,0,0.0,satisfied,Converted
46425,119825,Male,Loyal Customer,55,Business travel,Business,819,3,3,3,3,1,4,5,4,4,4,4,1,4,1,0,0.0,satisfied,Converted
82938,197869,Male,Loyal Customer,44,Business travel,Business,1849,3,3,3,3,3,4,5,3,3,3,3,3,3,5,21,33.0,satisfied,Converted
45736,116566,Female,Loyal Customer,55,Business travel,Eco,174,5,2,2,2,1,4,3,5,5,5,5,2,5,2,12,20.0,satisfied,Not Converted
26029,185525,Female,Loyal Customer,46,Business travel,Business,909,4,4,1,4,2,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
58108,80055,Male,Loyal Customer,57,Business travel,Business,3107,4,4,4,4,5,5,5,5,5,5,5,5,5,3,106,104.0,satisfied,Converted
81125,80953,Male,Loyal Customer,38,Business travel,Business,288,1,1,1,1,4,5,4,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
76406,106606,Male,Loyal Customer,45,Business travel,Business,3709,4,4,4,4,3,5,1,4,4,4,4,4,4,3,0,2.0,satisfied,Converted
96168,192336,Female,Loyal Customer,53,Business travel,Business,1807,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
103179,130738,Male,Loyal Customer,48,Business travel,Business,2486,1,1,1,1,2,3,5,4,4,4,4,3,4,5,12,0.0,satisfied,Converted
13959,126028,Male,Loyal Customer,55,Business travel,Business,3834,2,2,2,2,4,3,2,5,5,5,5,1,5,5,0,0.0,satisfied,Converted
79381,103818,Male,Loyal Customer,29,Business travel,Business,2816,5,5,5,5,4,4,4,4,1,3,2,5,3,4,0,0.0,satisfied,Converted
48795,88256,Female,Loyal Customer,28,Business travel,Business,3449,1,1,1,1,5,5,5,5,5,3,4,3,4,5,0,0.0,satisfied,Converted
32338,102722,Male,Loyal Customer,36,Business travel,Business,1950,2,2,2,2,3,4,4,4,4,4,4,1,4,1,0,0.0,satisfied,Converted
75535,88752,Female,Loyal Customer,22,Business travel,Eco,563,4,3,2,2,4,4,5,4,3,4,3,5,4,4,1,9.0,satisfied,Converted
20213,177893,Male,Loyal Customer,45,Business travel,Business,254,1,1,1,1,5,5,4,5,5,5,5,5,5,3,25,38.0,satisfied,Converted
89608,150347,Male,Loyal Customer,15,Personal Travel,Eco,501,5,3,5,4,5,5,5,5,2,5,4,4,3,5,0,0.0,satisfied,Converted
60217,174088,Male,Loyal Customer,67,Business travel,Business,365,4,4,4,4,5,5,4,5,5,5,5,5,5,4,15,0.0,satisfied,Converted
42355,128051,Male,Loyal Customer,59,Business travel,Business,3880,2,2,2,2,5,5,4,3,3,3,3,5,3,4,0,0.0,satisfied,Converted
18648,106448,Female,disloyal Customer,46,Business travel,Business,1076,2,2,2,2,4,2,4,4,4,4,5,3,5,4,0,0.0,satisfied,Converted
40615,138708,Female,Loyal Customer,58,Business travel,Business,1523,1,1,1,1,4,5,5,5,5,5,5,5,5,3,4,0.0,satisfied,Not Converted
86199,161111,Female,Loyal Customer,35,Personal Travel,Eco,1076,5,4,5,4,5,5,5,5,4,5,4,3,4,5,0,0.0,satisfied,Not Converted
25049,117020,Male,Loyal Customer,47,Business travel,Business,1996,3,3,3,3,4,2,1,5,5,5,5,2,5,5,0,0.0,satisfied,Not Converted
94526,200102,Female,Loyal Customer,29,Business travel,Business,1504,2,2,2,2,3,4,3,3,4,3,5,3,5,3,0,0.0,satisfied,Converted
27131,73058,Female,Loyal Customer,42,Business travel,Business,3908,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,2.0,satisfied,Converted
29736,186294,Male,Loyal Customer,32,Business travel,Business,3456,4,3,4,4,3,3,3,3,4,4,5,3,5,3,1,0.0,satisfied,Converted
71950,143741,Male,Loyal Customer,44,Business travel,Business,2795,3,3,3,3,2,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
87467,200626,Male,Loyal Customer,40,Business travel,Business,1504,4,4,4,4,5,4,4,5,5,4,5,5,5,5,12,4.0,satisfied,Converted
3317,90106,Male,Loyal Customer,62,Business travel,Eco Plus,383,4,2,2,2,4,4,4,4,1,4,3,3,4,4,7,14.0,satisfied,Converted
57100,85263,Female,Loyal Customer,51,Business travel,Eco Plus,583,2,2,2,2,2,2,4,2,2,2,2,3,2,2,0,12.0,satisfied,Converted
70319,79449,Female,disloyal Customer,38,Business travel,Business,530,5,5,5,3,5,5,5,5,5,5,4,3,5,5,0,0.0,satisfied,Converted
36891,77037,Female,Loyal Customer,27,Business travel,Business,2042,1,1,1,1,4,4,4,4,4,5,4,3,4,4,31,18.0,satisfied,Converted
5762,195703,Male,Loyal Customer,56,Business travel,Business,255,5,5,5,5,3,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
52871,146036,Female,Loyal Customer,80,Business travel,Business,1766,4,4,4,4,2,1,5,5,5,5,5,5,5,4,5,0.0,satisfied,Converted
60788,128655,Male,Loyal Customer,54,Business travel,Business,628,1,1,1,1,2,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
11904,89945,Male,Loyal Customer,47,Business travel,Eco,253,4,5,4,4,4,4,4,4,3,2,1,2,2,4,0,0.0,satisfied,Converted
39445,165227,Female,Loyal Customer,50,Business travel,Business,3031,1,1,1,1,2,5,4,4,4,4,4,4,4,3,1,16.0,satisfied,Converted
11837,199338,Female,Loyal Customer,56,Business travel,Business,2300,3,3,3,3,3,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
54197,183839,Female,disloyal Customer,28,Business travel,Business,862,5,4,4,1,3,4,3,3,5,4,4,4,5,3,0,0.0,satisfied,Converted
34992,114237,Male,Loyal Customer,41,Business travel,Eco,328,4,3,3,3,4,4,4,4,5,5,5,2,5,4,0,0.0,satisfied,Converted
73408,79315,Female,Loyal Customer,19,Business travel,Business,2816,2,2,2,2,2,2,2,2,4,4,4,3,4,2,0,0.0,satisfied,Converted
21214,82832,Female,Loyal Customer,48,Business travel,Business,3688,4,4,4,4,2,5,4,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
91382,171531,Female,Loyal Customer,39,Business travel,Business,725,5,4,5,5,5,5,5,5,4,5,4,5,3,5,282,263.0,satisfied,Converted
34268,123558,Female,Loyal Customer,51,Business travel,Business,3513,5,5,5,5,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
101686,191034,Male,Loyal Customer,51,Business travel,Business,1927,2,2,2,2,2,5,5,4,4,4,4,4,4,4,38,12.0,satisfied,Converted
69858,91367,Female,Loyal Customer,44,Personal Travel,Eco Plus,315,5,5,5,4,2,2,4,5,5,5,5,5,5,2,0,0.0,satisfied,Converted
99529,106719,Male,Loyal Customer,50,Business travel,Eco,1028,2,3,3,3,1,2,1,1,2,2,3,4,3,1,66,53.0,satisfied,Converted
96476,176128,Male,Loyal Customer,57,Business travel,Business,1407,2,2,2,2,4,5,4,5,5,5,5,5,5,5,6,0.0,satisfied,Converted
83501,107589,Female,Loyal Customer,41,Business travel,Eco Plus,1674,5,5,3,5,5,5,1,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
36397,94189,Female,Loyal Customer,45,Business travel,Business,134,0,5,0,2,2,1,4,1,1,1,1,2,1,3,16,13.0,satisfied,Converted
27377,170811,Male,Loyal Customer,29,Business travel,Business,3726,4,4,4,4,4,4,4,4,3,3,5,4,5,4,2,2.0,satisfied,Converted
97844,197806,Female,Loyal Customer,55,Business travel,Business,600,1,1,1,1,4,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
58659,163404,Male,Loyal Customer,66,Personal Travel,Eco,236,4,5,4,4,5,4,5,5,5,2,5,3,5,5,0,0.0,satisfied,Converted
22840,169893,Male,Loyal Customer,50,Business travel,Business,668,3,3,3,3,2,5,4,5,5,5,5,5,5,3,4,,satisfied,Converted
7958,186534,Female,Loyal Customer,57,Business travel,Business,308,0,0,0,1,5,4,5,4,4,4,4,5,4,4,57,55.0,satisfied,Converted
75144,139495,Male,Loyal Customer,51,Business travel,Business,3542,5,5,5,5,5,5,5,4,4,4,4,5,4,5,49,54.0,satisfied,Converted
66670,133925,Male,Loyal Customer,56,Business travel,Business,1846,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
81611,120078,Female,Loyal Customer,53,Business travel,Business,78,3,3,3,3,5,5,4,5,5,5,5,5,5,3,32,24.0,satisfied,Converted
58407,158458,Male,Loyal Customer,57,Business travel,Business,1551,4,4,2,4,5,5,5,4,4,4,4,4,4,4,23,32.0,satisfied,Converted
37853,189696,Female,Loyal Customer,38,Business travel,Business,2787,4,4,1,4,4,5,4,4,4,4,4,5,4,4,2,3.0,satisfied,Converted
67810,186770,Female,Loyal Customer,47,Business travel,Business,1768,3,3,3,3,5,4,5,5,5,5,5,3,5,3,8,0.0,satisfied,Converted
29247,181715,Male,Loyal Customer,49,Business travel,Business,2600,5,5,5,5,2,5,5,2,2,2,2,4,2,5,9,1.0,satisfied,Converted
42275,118749,Female,Loyal Customer,36,Business travel,Business,2577,3,3,3,3,5,3,5,4,4,4,4,2,4,4,0,0.0,satisfied,Converted
13992,178466,Female,Loyal Customer,17,Business travel,Business,395,5,5,5,5,4,4,4,4,5,5,5,2,1,4,0,0.0,satisfied,Converted
84968,157183,Male,disloyal Customer,14,Business travel,Eco,526,0,0,0,4,5,0,5,5,4,3,5,4,4,5,0,0.0,satisfied,Converted
3413,128411,Male,Loyal Customer,27,Personal Travel,Eco,2454,4,5,4,3,4,3,3,3,5,5,5,3,5,3,7,0.0,satisfied,Converted
84547,167023,Female,disloyal Customer,24,Business travel,Eco,822,4,4,4,5,1,4,1,1,3,4,5,5,5,1,0,0.0,satisfied,Converted
63326,108504,Male,Loyal Customer,55,Business travel,Business,2004,2,2,2,2,4,5,5,4,4,4,4,1,4,4,18,14.0,satisfied,Converted
97858,75857,Male,Loyal Customer,56,Business travel,Business,3214,4,4,4,4,2,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Not Converted
9144,94163,Male,Loyal Customer,38,Business travel,Eco,170,5,3,3,3,5,5,5,5,2,3,2,4,5,5,0,0.0,satisfied,Converted
41146,85952,Male,disloyal Customer,17,Business travel,Eco,362,4,0,4,3,5,4,5,5,1,1,4,2,2,5,0,0.0,satisfied,Converted
57231,127391,Female,Loyal Customer,60,Business travel,Business,1620,3,3,3,3,2,5,5,4,4,4,4,3,4,5,22,12.0,satisfied,Converted
27347,96811,Male,Loyal Customer,43,Business travel,Eco,990,4,1,5,1,4,4,4,4,5,4,1,4,1,4,37,42.0,satisfied,Converted
70956,86972,Male,Loyal Customer,49,Business travel,Business,3503,3,2,3,3,3,1,1,5,5,5,5,5,5,1,8,0.0,satisfied,Converted
38166,174658,Female,Loyal Customer,44,Business travel,Eco,267,3,1,1,1,5,1,2,2,2,3,2,4,2,5,0,0.0,satisfied,Converted
40536,150605,Female,Loyal Customer,57,Business travel,Business,1990,3,3,3,3,5,4,4,5,5,5,5,3,5,5,10,6.0,satisfied,Converted
19443,175235,Male,Loyal Customer,48,Business travel,Business,2001,3,3,3,3,3,4,4,2,2,2,2,4,2,4,2,0.0,satisfied,Converted
15356,75904,Female,Loyal Customer,61,Business travel,Business,435,3,3,3,3,5,4,5,5,5,4,5,4,5,3,0,0.0,satisfied,Converted
64687,166483,Female,Loyal Customer,19,Personal Travel,Eco,248,4,4,4,2,2,4,2,2,5,2,5,4,5,2,0,0.0,satisfied,Not Converted
78801,139718,Female,Loyal Customer,40,Business travel,Business,2165,3,3,3,3,4,3,5,4,4,4,4,4,4,3,0,0.0,satisfied,Not Converted
57568,174983,Male,Loyal Customer,50,Personal Travel,Eco,689,0,4,0,1,1,0,1,1,4,4,4,4,5,1,0,0.0,satisfied,Not Converted
19611,189704,Female,Loyal Customer,59,Business travel,Business,2718,4,4,4,4,3,4,4,4,4,4,4,5,4,3,25,9.0,satisfied,Converted
32245,132027,Female,Loyal Customer,52,Business travel,Business,1201,1,1,4,1,5,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
3039,172788,Male,Loyal Customer,56,Business travel,Business,1647,4,4,5,4,5,5,4,4,4,4,4,3,4,3,9,6.0,satisfied,Not Converted
100570,189252,Female,Loyal Customer,60,Business travel,Business,2133,3,3,3,3,2,3,5,4,4,4,4,3,4,4,1,3.0,satisfied,Converted
96102,82452,Female,Loyal Customer,33,Personal Travel,Eco,429,5,4,5,5,4,5,3,4,3,2,1,3,2,4,17,4.0,satisfied,Converted
63136,155603,Female,Loyal Customer,52,Business travel,Business,2253,1,1,1,1,2,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
80076,134502,Female,Loyal Customer,52,Business travel,Business,967,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,5.0,satisfied,Converted
19532,100040,Female,Loyal Customer,25,Business travel,Business,2614,3,3,3,3,4,4,4,4,4,3,5,3,2,4,0,0.0,satisfied,Converted
46598,201157,Male,Loyal Customer,47,Business travel,Eco,337,4,2,4,2,4,4,4,4,3,1,5,4,1,4,0,0.0,satisfied,Converted
20379,141304,Female,Loyal Customer,56,Business travel,Business,1514,4,2,4,4,3,5,5,5,5,5,5,3,5,3,3,4.0,satisfied,Not Converted
23516,176710,Male,Loyal Customer,30,Business travel,Business,3684,3,3,3,3,4,4,4,4,2,2,2,5,5,4,15,4.0,satisfied,Converted
37452,106571,Female,Loyal Customer,40,Business travel,Business,2052,2,2,4,2,5,3,1,2,2,2,2,2,2,5,1,0.0,satisfied,Converted
11186,118697,Female,Loyal Customer,26,Business travel,Business,3374,3,3,3,3,5,5,5,5,3,4,3,1,3,5,0,6.0,satisfied,Converted
62644,137367,Male,Loyal Customer,26,Business travel,Business,1372,1,1,1,1,5,5,5,5,5,5,5,4,5,5,55,76.0,satisfied,Not Converted
22522,108775,Female,Loyal Customer,32,Business travel,Business,3831,1,1,1,1,5,5,5,5,3,5,5,3,4,5,97,94.0,satisfied,Converted
18828,121948,Male,Loyal Customer,52,Personal Travel,Eco,110,0,1,0,3,2,0,2,2,1,5,2,2,3,2,0,7.0,satisfied,Converted
71322,111240,Male,Loyal Customer,34,Business travel,Business,272,1,1,1,1,4,3,5,4,4,5,4,1,4,2,0,8.0,satisfied,Converted
99430,122896,Male,Loyal Customer,40,Business travel,Business,451,2,2,2,2,3,4,4,4,4,4,4,4,4,5,0,2.0,satisfied,Converted
85833,82240,Male,Loyal Customer,22,Business travel,Business,517,1,1,1,1,4,4,4,4,3,3,4,4,4,4,2,0.0,satisfied,Converted
69853,96150,Female,Loyal Customer,56,Business travel,Business,3952,5,5,5,5,3,3,5,5,5,4,5,3,5,1,0,0.0,satisfied,Converted
51669,193335,Male,Loyal Customer,43,Business travel,Business,449,3,3,3,3,2,4,4,5,5,5,5,3,5,3,45,42.0,satisfied,Not Converted
63884,187204,Female,Loyal Customer,53,Business travel,Eco,308,4,1,1,1,4,4,4,4,4,4,4,4,4,1,38,39.0,satisfied,Converted
47905,151289,Male,Loyal Customer,47,Business travel,Business,1076,1,1,1,1,3,4,5,2,2,2,2,3,2,4,95,60.0,satisfied,Converted
79061,121168,Female,Loyal Customer,55,Business travel,Business,1640,1,1,1,1,1,2,5,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
40428,120955,Female,Loyal Customer,44,Business travel,Eco,250,5,1,1,1,1,1,5,5,5,5,5,1,5,2,48,38.0,satisfied,Converted
34057,108761,Female,Loyal Customer,39,Business travel,Business,3597,2,2,2,2,3,1,3,5,5,5,5,5,5,4,57,66.0,satisfied,Converted
56422,99537,Female,Loyal Customer,54,Business travel,Business,3455,4,4,4,4,2,1,2,5,5,5,5,2,5,5,0,0.0,satisfied,Not Converted
19193,172173,Male,Loyal Customer,38,Business travel,Business,1504,1,1,1,1,3,4,4,4,4,4,4,5,4,4,22,3.0,satisfied,Converted
49813,92478,Female,Loyal Customer,37,Business travel,Business,3455,2,2,2,2,2,3,1,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
30178,178357,Female,Loyal Customer,44,Business travel,Business,937,5,5,5,5,4,4,4,5,5,5,5,5,5,3,0,13.0,satisfied,Converted
70589,92044,Female,Loyal Customer,18,Business travel,Business,911,3,3,5,3,2,2,2,2,4,3,3,4,2,2,10,19.0,satisfied,Converted
53514,86387,Male,Loyal Customer,35,Business travel,Eco,1020,5,1,1,1,5,5,5,5,2,4,4,5,3,5,0,2.0,satisfied,Converted
88315,160369,Female,Loyal Customer,39,Business travel,Business,1340,2,2,2,2,2,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
99926,150598,Male,Loyal Customer,51,Business travel,Business,1990,3,3,3,3,5,5,5,5,3,3,5,5,3,5,157,160.0,satisfied,Not Converted
66639,185566,Female,Loyal Customer,42,Business travel,Business,1672,3,3,3,3,4,4,4,3,3,3,3,4,3,4,28,12.0,satisfied,Converted
100933,157371,Female,Loyal Customer,41,Business travel,Business,447,4,4,4,4,5,4,4,3,3,4,3,5,3,4,0,4.0,satisfied,Not Converted
42394,83972,Male,Loyal Customer,13,Personal Travel,Eco,788,4,5,3,3,1,3,1,1,5,4,5,5,4,1,0,0.0,satisfied,Converted
103155,97203,Male,Loyal Customer,37,Business travel,Eco,362,5,3,3,3,5,5,5,5,5,1,5,4,3,5,0,0.0,satisfied,Converted
31445,166992,Female,Loyal Customer,60,Business travel,Business,1883,1,1,2,1,2,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
15887,151197,Male,disloyal Customer,23,Business travel,Eco,1207,4,4,4,3,1,4,1,1,4,3,4,5,4,1,14,1.0,satisfied,Converted
85263,175890,Female,Loyal Customer,60,Business travel,Business,3873,3,3,3,3,5,4,5,4,4,4,4,4,4,4,23,0.0,satisfied,Not Converted
14775,89508,Male,Loyal Customer,41,Business travel,Business,610,3,3,3,3,5,4,4,4,4,4,4,1,4,5,52,86.0,satisfied,Converted
14652,113307,Female,disloyal Customer,40,Business travel,Business,129,4,4,4,3,4,4,4,4,3,4,3,3,1,4,0,8.0,satisfied,Converted
97310,157970,Male,Loyal Customer,15,Personal Travel,Eco Plus,760,5,5,5,3,4,5,4,4,3,3,5,3,4,4,16,8.0,satisfied,Converted
39619,85384,Male,Loyal Customer,34,Business travel,Eco Plus,259,5,5,5,5,5,5,5,5,4,4,1,5,3,5,39,37.0,satisfied,Converted
55736,93644,Male,Loyal Customer,41,Business travel,Business,238,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
69438,102039,Female,Loyal Customer,22,Business travel,Eco,770,5,2,3,2,5,5,4,5,3,2,1,2,5,5,2,9.0,satisfied,Converted
18242,191184,Male,Loyal Customer,14,Business travel,Business,3457,1,1,1,1,4,4,4,4,5,5,4,4,4,4,0,0.0,satisfied,Converted
59904,130352,Female,Loyal Customer,49,Business travel,Business,888,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,0.0,satisfied,Converted
14520,90235,Female,Loyal Customer,20,Business travel,Business,2652,1,1,1,1,4,4,4,4,2,4,3,1,4,4,0,0.0,satisfied,Converted
10281,86398,Female,Loyal Customer,42,Business travel,Business,476,5,5,4,5,5,5,4,4,4,4,4,4,4,3,21,9.0,satisfied,Not Converted
69125,188940,Female,Loyal Customer,31,Business travel,Business,3331,2,2,2,2,5,4,5,5,4,5,5,5,4,5,53,51.0,satisfied,Converted
94765,119886,Male,Loyal Customer,43,Business travel,Business,3520,5,5,5,5,4,4,1,5,5,5,5,2,5,4,0,0.0,satisfied,Converted
27515,133891,Female,Loyal Customer,59,Business travel,Business,1726,5,1,5,5,5,4,4,4,4,5,4,3,4,4,9,0.0,satisfied,Converted
24304,90208,Female,Loyal Customer,23,Business travel,Eco,503,3,4,3,4,3,4,4,3,1,2,5,4,3,3,7,10.0,satisfied,Converted
26765,123644,Male,Loyal Customer,60,Business travel,Business,237,5,5,5,5,2,2,4,5,5,5,5,5,5,4,27,24.0,satisfied,Converted
41733,140264,Female,Loyal Customer,44,Business travel,Business,1744,3,3,3,3,5,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
103553,192046,Female,Loyal Customer,43,Business travel,Business,3803,1,1,1,1,2,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,Not Converted
51596,143496,Female,Loyal Customer,25,Personal Travel,Eco,2486,4,4,4,1,1,4,1,1,2,2,4,2,4,1,0,0.0,satisfied,Converted
84117,171329,Female,Loyal Customer,27,Business travel,Business,764,1,1,1,1,2,2,2,2,5,2,5,5,4,2,22,15.0,satisfied,Converted
84135,140368,Female,Loyal Customer,24,Business travel,Business,700,1,1,1,1,3,3,3,3,3,3,4,3,4,3,0,0.0,satisfied,Not Converted
