,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
9630,46615,Female,Loyal Customer,60,Business travel,Business,3602,2,2,2,2,2,4,5,4,4,4,5,4,4,4,74,78.0,satisfied,Converted
79294,36985,Male,Loyal Customer,51,Business travel,Business,3460,3,3,3,3,2,4,5,5,5,4,5,5,5,4,0,2.0,satisfied,Converted
13772,46281,Male,Loyal Customer,41,Business travel,Business,419,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
26889,95265,Female,Loyal Customer,52,Business travel,Business,1739,5,5,5,5,2,3,4,5,5,5,5,5,5,4,1,26.0,satisfied,Not Converted
81133,136789,Male,Loyal Customer,54,Business travel,Business,3250,4,4,2,4,3,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
47846,66774,Female,Loyal Customer,61,Business travel,Business,3507,1,1,4,1,4,4,5,4,4,4,5,2,4,1,0,0.0,satisfied,Converted
97074,104105,Male,Loyal Customer,45,Business travel,Eco,564,2,1,1,1,3,2,3,3,4,5,1,3,3,3,0,0.0,satisfied,Converted
100470,57001,Male,disloyal Customer,40,Business travel,Eco,723,5,5,5,1,2,5,2,2,4,2,5,3,4,2,0,0.0,satisfied,Converted
12336,119730,Female,Loyal Customer,59,Business travel,Business,409,5,5,5,5,4,5,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
15063,153865,Male,disloyal Customer,28,Business travel,Business,646,5,5,5,2,2,5,2,2,4,4,4,4,5,2,0,0.0,satisfied,Converted
17352,111450,Male,Loyal Customer,46,Business travel,Business,1242,5,5,5,5,5,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
48902,84333,Male,Loyal Customer,63,Business travel,Business,2361,4,2,4,4,1,2,3,2,2,2,2,1,2,4,0,18.0,satisfied,Converted
86313,85863,Female,disloyal Customer,22,Business travel,Eco,209,4,5,4,5,1,4,1,1,3,2,4,1,3,1,12,7.0,satisfied,Converted
6509,115509,Male,Loyal Customer,64,Personal Travel,Eco,666,5,4,5,3,2,5,2,2,1,2,4,1,3,2,0,0.0,satisfied,Converted
85082,84371,Female,Loyal Customer,26,Business travel,Eco,532,0,5,0,5,5,0,5,5,5,3,5,2,4,5,0,0.0,satisfied,Converted
33963,153564,Female,Loyal Customer,56,Business travel,Business,362,5,5,3,5,4,5,5,5,5,5,5,5,5,5,25,26.0,satisfied,Converted
10378,56378,Female,Loyal Customer,28,Business travel,Business,2297,1,1,4,1,4,4,4,4,2,4,4,2,3,4,0,0.0,satisfied,Converted
45206,130952,Male,Loyal Customer,10,Personal Travel,Eco,1315,4,4,5,3,1,5,1,1,5,2,5,4,4,1,0,0.0,satisfied,Converted
74691,78647,Male,Loyal Customer,18,Personal Travel,Eco,347,5,4,5,2,2,5,2,2,5,4,4,5,5,2,0,0.0,satisfied,Converted
7277,67504,Male,Loyal Customer,28,Business travel,Eco,955,5,2,2,2,5,5,5,5,5,5,5,3,5,5,6,8.0,satisfied,Not Converted
1266,110009,Male,Loyal Customer,52,Business travel,Business,3448,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,0.0,satisfied,Converted
49775,76949,Female,Loyal Customer,43,Business travel,Eco,508,4,3,3,3,5,3,5,4,4,4,4,1,4,5,6,0.0,satisfied,Converted
43391,67826,Female,Loyal Customer,52,Business travel,Eco,1506,5,1,2,1,2,3,4,5,5,5,5,4,5,1,0,0.0,satisfied,Converted
91391,98503,Female,Loyal Customer,43,Personal Travel,Eco,2288,5,2,5,4,4,4,4,1,1,5,1,4,1,2,30,0.0,satisfied,Converted
85904,127292,Male,Loyal Customer,52,Business travel,Business,406,1,1,1,1,3,5,4,5,5,5,5,4,5,3,0,1.0,satisfied,Converted
55186,50443,Male,Loyal Customer,41,Business travel,Business,3655,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
71218,88978,Male,Loyal Customer,33,Business travel,Business,2464,3,3,3,3,4,4,4,4,3,1,2,2,5,4,0,3.0,satisfied,Converted
17517,118367,Male,Loyal Customer,39,Business travel,Business,2211,2,2,2,2,5,5,5,4,4,4,4,4,4,3,3,2.0,satisfied,Converted
86682,56480,Male,Loyal Customer,54,Business travel,Business,2853,5,5,5,5,5,4,5,5,5,5,5,4,5,4,15,10.0,satisfied,Converted
86862,155437,Male,Loyal Customer,43,Business travel,Business,3385,5,5,5,5,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
94478,157076,Male,disloyal Customer,40,Business travel,Business,1176,5,5,5,4,5,5,4,5,4,5,3,2,5,5,0,0.0,satisfied,Converted
77279,127680,Male,Loyal Customer,53,Business travel,Business,3038,0,0,0,3,2,5,5,3,3,4,4,3,3,5,3,0.0,satisfied,Converted
83307,97564,Male,Loyal Customer,50,Business travel,Business,991,5,5,5,5,3,5,4,4,4,4,4,4,4,4,1,20.0,satisfied,Converted
82936,82237,Male,Loyal Customer,34,Business travel,Eco,222,4,2,2,2,4,4,4,4,4,1,4,3,2,4,0,0.0,satisfied,Converted
28226,62941,Male,Loyal Customer,17,Business travel,Business,1953,3,4,3,3,3,4,3,3,2,2,5,2,3,3,0,0.0,satisfied,Converted
6723,71645,Female,Loyal Customer,38,Business travel,Business,209,0,4,0,4,5,4,4,4,4,4,3,1,4,3,0,0.0,satisfied,Not Converted
69620,162223,Female,Loyal Customer,43,Business travel,Business,1488,5,2,5,5,2,4,5,4,4,4,4,4,4,5,3,11.0,satisfied,Converted
96721,95007,Male,Loyal Customer,53,Business travel,Business,2530,4,4,4,4,4,4,4,5,5,5,5,5,5,5,0,33.0,satisfied,Converted
90950,124980,Male,Loyal Customer,47,Business travel,Business,250,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,Converted
66212,98551,Male,disloyal Customer,23,Business travel,Eco,1379,4,4,4,2,5,4,5,5,5,3,5,5,4,5,83,81.0,satisfied,Not Converted
5187,61150,Male,Loyal Customer,51,Business travel,Eco,151,4,2,5,5,4,4,4,4,1,5,4,3,1,4,0,0.0,satisfied,Converted
28727,37970,Female,Loyal Customer,53,Business travel,Business,3993,1,1,1,1,5,1,1,5,5,5,4,5,5,5,0,0.0,satisfied,Converted
91714,144378,Male,Loyal Customer,59,Business travel,Eco,725,4,2,1,2,4,4,4,4,5,2,3,5,5,4,0,0.0,satisfied,Converted
27469,84204,Male,Loyal Customer,59,Business travel,Business,3886,2,4,2,2,3,5,5,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
86136,165760,Male,Loyal Customer,40,Business travel,Business,2475,1,1,1,1,4,4,4,3,4,5,5,4,4,4,0,4.0,satisfied,Converted
28317,38972,Male,Loyal Customer,35,Business travel,Eco Plus,190,4,1,1,1,4,4,4,4,3,2,3,2,3,4,0,0.0,satisfied,Converted
36717,62789,Male,Loyal Customer,30,Business travel,Business,3439,1,1,1,1,5,5,5,5,5,5,1,5,1,5,25,18.0,satisfied,Converted
58828,139215,Male,Loyal Customer,39,Business travel,Business,226,0,0,0,5,4,4,5,2,2,2,2,4,2,5,8,0.0,satisfied,Converted
86930,65534,Female,Loyal Customer,47,Business travel,Eco,2562,5,3,3,3,4,4,1,4,4,5,4,3,4,1,0,0.0,satisfied,Not Converted
9610,165111,Male,Loyal Customer,49,Business travel,Business,1788,1,1,1,1,4,5,4,3,3,3,3,5,3,5,0,1.0,satisfied,Converted
73469,116583,Female,Loyal Customer,32,Business travel,Business,762,1,1,1,1,5,4,5,5,5,2,4,4,4,5,0,0.0,satisfied,Converted
47805,148489,Male,disloyal Customer,38,Business travel,Business,794,2,3,3,2,2,3,2,2,3,4,5,3,5,2,20,14.0,satisfied,Converted
37805,140395,Female,disloyal Customer,22,Business travel,Business,237,4,0,4,1,2,4,2,2,4,4,4,5,5,2,0,0.0,satisfied,Converted
26971,76037,Male,Loyal Customer,26,Personal Travel,Eco,1174,5,5,5,5,2,5,2,2,3,5,5,5,5,2,0,0.0,satisfied,Converted
4338,145023,Male,Loyal Customer,55,Business travel,Business,997,5,5,5,5,3,4,5,4,4,4,4,4,4,5,17,10.0,satisfied,Converted
30906,96996,Male,Loyal Customer,48,Business travel,Business,1564,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,Converted
102238,107137,Male,Loyal Customer,58,Business travel,Business,258,5,5,5,5,2,4,5,5,5,5,5,3,5,5,39,51.0,satisfied,Converted
85478,155539,Male,Loyal Customer,57,Business travel,Business,370,3,3,3,3,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
63275,86124,Male,Loyal Customer,42,Business travel,Business,2094,2,2,2,2,4,2,2,5,5,5,5,1,5,1,0,0.0,satisfied,Converted
100649,96713,Male,Loyal Customer,56,Business travel,Business,2120,1,3,1,1,2,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
88079,75661,Male,disloyal Customer,23,Business travel,Eco,2583,4,4,4,4,3,4,3,3,3,4,5,3,4,3,24,28.0,satisfied,Converted
68101,112897,Female,Loyal Customer,39,Business travel,Business,1572,2,2,2,2,4,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
9951,77505,Male,Loyal Customer,45,Business travel,Eco,391,4,2,2,2,4,4,4,4,3,2,2,5,1,4,1,14.0,satisfied,Converted
55134,99877,Female,Loyal Customer,26,Business travel,Business,2998,5,5,5,5,4,4,4,4,4,5,4,4,5,4,3,2.0,satisfied,Converted
33606,100269,Male,Loyal Customer,33,Business travel,Business,2594,0,0,0,5,5,5,5,5,4,3,5,4,4,5,18,1.0,satisfied,Converted
71574,114244,Female,Loyal Customer,51,Business travel,Business,2505,4,4,3,4,5,1,1,5,5,5,5,4,5,1,0,0.0,satisfied,Converted
82792,57624,Female,Loyal Customer,41,Business travel,Business,522,2,2,2,2,5,2,1,5,5,5,5,5,5,2,15,0.0,satisfied,Converted
39177,107176,Male,Loyal Customer,46,Business travel,Business,403,2,2,2,2,4,5,5,5,5,5,5,4,5,4,1,0.0,satisfied,Converted
67776,95694,Male,Loyal Customer,57,Business travel,Business,1957,2,2,2,2,3,5,5,5,5,5,5,3,5,5,11,34.0,satisfied,Not Converted
41559,143316,Female,Loyal Customer,60,Business travel,Business,488,4,4,4,4,2,5,5,4,4,5,4,3,4,4,0,0.0,satisfied,Converted
99454,130156,Male,Loyal Customer,45,Business travel,Business,896,1,1,1,1,5,5,5,4,4,4,4,3,4,4,17,9.0,satisfied,Converted
31617,133258,Female,Loyal Customer,12,Personal Travel,Eco,490,5,5,4,4,3,4,3,3,1,4,1,3,2,3,0,0.0,satisfied,Converted
77003,37969,Female,Loyal Customer,29,Business travel,Business,2012,3,3,3,3,4,4,4,4,5,2,5,5,3,4,0,2.0,satisfied,Converted
89493,37624,Male,Loyal Customer,58,Business travel,Business,2620,1,1,1,1,3,5,4,5,5,4,5,4,5,5,0,0.0,satisfied,Not Converted
94646,157809,Male,Loyal Customer,51,Business travel,Business,593,1,1,2,1,5,4,5,5,5,5,5,4,5,4,3,19.0,satisfied,Converted
62639,139597,Female,Loyal Customer,58,Business travel,Business,3780,3,3,3,3,4,5,4,5,5,5,5,3,5,4,0,5.0,satisfied,Converted
33102,62433,Male,Loyal Customer,44,Business travel,Business,481,2,2,2,2,5,2,3,5,5,5,5,1,5,2,17,1.0,satisfied,Converted
19315,65782,Male,Loyal Customer,49,Business travel,Eco,671,5,4,5,4,5,5,5,5,4,3,4,2,5,5,62,55.0,satisfied,Converted
19402,127676,Female,Loyal Customer,42,Business travel,Business,404,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
56165,44587,Female,Loyal Customer,29,Personal Travel,Business,604,5,4,5,5,4,5,1,4,5,4,4,4,4,4,0,4.0,satisfied,Converted
85907,162499,Male,Loyal Customer,60,Business travel,Business,226,0,0,0,2,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
39538,105417,Female,Loyal Customer,41,Business travel,Business,1067,4,4,2,4,3,4,4,2,2,2,2,3,2,4,12,19.0,satisfied,Converted
32423,64722,Male,Loyal Customer,49,Business travel,Eco,1533,5,2,2,2,5,5,5,5,3,4,5,5,3,5,0,0.0,satisfied,Not Converted
47471,138049,Male,disloyal Customer,23,Business travel,Business,1235,4,0,4,2,3,4,3,3,3,2,4,4,5,3,7,0.0,satisfied,Converted
21709,94300,Female,Loyal Customer,46,Business travel,Business,1626,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,Not Converted
6095,37457,Female,Loyal Customer,41,Business travel,Business,164,1,1,1,1,2,5,5,4,4,4,5,5,4,3,9,0.0,satisfied,Not Converted
80567,131160,Male,Loyal Customer,36,Business travel,Business,1516,5,5,5,5,3,4,4,5,5,5,5,3,5,5,38,15.0,satisfied,Not Converted
64420,79900,Male,Loyal Customer,67,Business travel,Business,2443,1,1,5,1,2,5,5,5,5,5,4,3,5,5,0,4.0,satisfied,Converted
26157,51829,Female,Loyal Customer,47,Business travel,Business,1559,5,5,5,5,1,1,3,4,4,4,4,5,4,4,13,6.0,satisfied,Converted
88612,117518,Female,Loyal Customer,48,Business travel,Business,1747,2,2,2,2,3,3,5,4,4,4,4,5,4,5,3,13.0,satisfied,Converted
39289,92647,Male,Loyal Customer,57,Business travel,Business,2720,4,4,4,4,2,4,5,3,3,4,3,5,3,5,0,0.0,satisfied,Converted
83061,129129,Male,Loyal Customer,44,Business travel,Business,2079,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,Not Converted
94194,165590,Male,Loyal Customer,35,Personal Travel,Eco,954,4,4,5,3,1,5,1,1,2,3,2,2,5,1,0,0.0,satisfied,Not Converted
78690,67157,Male,Loyal Customer,37,Business travel,Eco Plus,123,5,1,1,1,5,5,5,5,4,4,5,1,3,5,0,0.0,satisfied,Not Converted
30964,62863,Female,disloyal Customer,22,Business travel,Eco Plus,907,5,0,5,3,5,5,5,5,2,2,3,4,1,5,1,7.0,satisfied,Converted
88872,109352,Female,Loyal Customer,58,Business travel,Business,1599,1,1,1,1,4,5,5,4,4,4,4,4,4,3,0,5.0,satisfied,Converted
2210,135983,Male,Loyal Customer,52,Business travel,Business,1564,1,1,1,1,5,5,5,3,3,3,3,3,3,5,0,0.0,satisfied,Converted
12508,100839,Female,Loyal Customer,54,Business travel,Business,2741,1,1,1,1,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
56910,139097,Female,disloyal Customer,22,Business travel,Business,236,5,0,5,4,2,5,2,2,5,2,5,4,4,2,27,18.0,satisfied,Not Converted
99106,73251,Male,Loyal Customer,41,Business travel,Business,2905,5,5,5,5,2,3,5,4,4,4,5,1,4,1,0,0.0,satisfied,Converted
73284,126985,Male,Loyal Customer,45,Business travel,Business,957,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
28069,121609,Male,Loyal Customer,60,Business travel,Business,363,2,2,2,2,3,5,5,4,4,4,4,5,4,4,1,4.0,satisfied,Converted
16704,112295,Female,Loyal Customer,45,Business travel,Business,1056,1,1,1,1,1,4,5,4,4,4,4,2,4,3,0,0.0,satisfied,Converted
3282,48604,Female,Loyal Customer,55,Business travel,Business,3750,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
6985,63010,Female,Loyal Customer,39,Business travel,Business,432,1,1,1,1,1,1,5,2,2,2,2,4,2,1,0,0.0,satisfied,Not Converted
93195,134036,Male,disloyal Customer,55,Business travel,Business,1390,5,5,5,4,2,5,4,2,3,2,5,3,5,2,31,28.0,satisfied,Converted
73311,139610,Male,Loyal Customer,44,Business travel,Business,1631,3,3,4,3,5,5,4,5,5,5,5,4,5,5,72,57.0,satisfied,Converted
32823,111842,Male,Loyal Customer,44,Business travel,Business,2475,4,4,4,4,2,3,4,4,4,4,4,5,4,5,1,41.0,satisfied,Converted
29510,61161,Female,Loyal Customer,41,Business travel,Business,147,5,5,5,5,3,2,4,4,4,5,3,4,4,2,0,0.0,satisfied,Converted
85797,151755,Female,Loyal Customer,56,Business travel,Business,446,4,5,4,4,5,4,5,4,4,4,4,3,4,3,3,0.0,satisfied,Converted
19216,164991,Female,Loyal Customer,28,Business travel,Business,1440,1,1,1,1,2,2,2,2,5,4,5,4,5,2,0,17.0,satisfied,Not Converted
5660,92469,Female,Loyal Customer,56,Business travel,Business,991,3,3,3,3,2,5,4,2,2,2,2,3,2,4,0,0.0,satisfied,Converted
12663,67243,Male,Loyal Customer,33,Business travel,Eco Plus,1024,5,3,3,3,5,5,5,5,2,2,3,1,1,5,2,0.0,satisfied,Converted
60220,54085,Female,Loyal Customer,46,Business travel,Business,1886,3,3,3,3,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
12278,109473,Male,Loyal Customer,57,Business travel,Business,2427,1,1,1,1,3,4,5,5,5,5,5,3,5,4,0,3.0,satisfied,Converted
92960,38724,Male,Loyal Customer,47,Business travel,Business,408,3,3,3,3,3,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
3966,104301,Male,Loyal Customer,39,Business travel,Eco,1071,5,3,3,3,5,5,5,5,3,5,1,5,5,5,0,0.0,satisfied,Converted
66552,150302,Male,Loyal Customer,39,Business travel,Business,2172,0,0,0,5,2,5,4,3,3,5,5,4,3,3,10,20.0,satisfied,Not Converted
12835,142459,Male,Loyal Customer,52,Business travel,Business,3228,5,5,5,5,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
61053,139977,Male,Loyal Customer,51,Business travel,Business,460,4,4,4,4,2,4,4,5,5,5,5,3,5,5,35,34.0,satisfied,Converted
60835,68708,Male,Loyal Customer,70,Personal Travel,Eco Plus,967,5,5,5,3,3,5,3,3,3,2,5,4,5,3,0,0.0,satisfied,Converted
76691,103606,Male,disloyal Customer,22,Business travel,Eco,978,4,4,4,2,4,4,4,4,3,2,4,5,5,4,0,0.0,satisfied,Converted
22500,116846,Male,Loyal Customer,54,Business travel,Business,1735,4,4,1,4,4,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
78836,136502,Female,disloyal Customer,26,Business travel,Business,802,0,0,0,1,2,0,2,2,4,4,5,5,4,2,0,0.0,satisfied,Converted
37314,84577,Female,Loyal Customer,32,Business travel,Business,1235,1,1,1,1,5,5,5,5,4,1,1,1,5,5,28,22.0,satisfied,Not Converted
354,38994,Female,Loyal Customer,59,Business travel,Business,812,2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,3.0,satisfied,Converted
25420,144226,Female,disloyal Customer,45,Business travel,Business,307,4,4,4,4,1,4,1,1,4,3,4,5,4,1,69,62.0,satisfied,Converted
43972,119056,Male,Loyal Customer,58,Business travel,Business,876,1,1,1,1,3,1,4,5,5,5,5,5,5,2,1,3.0,satisfied,Converted
21851,62509,Female,Loyal Customer,32,Business travel,Eco Plus,481,5,5,5,5,5,4,5,5,3,4,2,4,1,5,5,0.0,satisfied,Converted
99306,134743,Female,Loyal Customer,54,Business travel,Business,3862,3,3,3,3,3,4,5,4,4,4,4,3,4,5,23,18.0,satisfied,Not Converted
19922,106167,Female,disloyal Customer,22,Business travel,Eco,733,0,0,0,1,5,0,5,5,4,4,4,5,4,5,10,19.0,satisfied,Not Converted
60956,76716,Male,Loyal Customer,55,Business travel,Business,2961,2,2,2,2,4,2,5,4,4,4,4,5,4,2,0,43.0,satisfied,Converted
30024,127189,Male,Loyal Customer,19,Business travel,Business,3800,5,5,5,5,3,3,3,3,3,4,4,4,5,3,0,0.0,satisfied,Converted
63123,108095,Female,Loyal Customer,52,Business travel,Business,1739,4,4,2,4,5,5,4,5,5,4,5,5,5,3,60,36.0,satisfied,Converted
16547,150125,Male,Loyal Customer,44,Business travel,Business,1558,2,2,2,2,3,5,4,4,4,4,4,5,4,4,1,1.0,satisfied,Converted
100131,49506,Female,Loyal Customer,33,Business travel,Eco,788,4,5,4,5,4,4,4,4,4,1,4,5,4,4,8,0.0,satisfied,Converted
44379,55031,Male,Loyal Customer,64,Personal Travel,Eco,488,5,0,5,4,4,5,4,4,3,2,4,3,3,4,0,0.0,satisfied,Converted
36405,69258,Male,Loyal Customer,53,Business travel,Eco,216,3,2,2,2,3,3,3,3,1,4,2,4,2,3,0,0.0,satisfied,Not Converted
56280,76799,Male,Loyal Customer,37,Business travel,Eco,272,4,3,3,3,4,4,4,4,5,5,2,5,4,4,0,0.0,satisfied,Converted
82336,95337,Female,Loyal Customer,55,Business travel,Business,2207,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
44623,78986,Female,Loyal Customer,41,Business travel,Eco,116,5,5,5,5,5,5,5,5,5,5,4,4,2,5,0,1.0,satisfied,Converted
8627,113843,Female,disloyal Customer,25,Business travel,Business,630,0,4,0,3,2,0,5,2,3,5,4,5,5,2,0,25.0,satisfied,Converted
66033,156598,Female,Loyal Customer,54,Business travel,Business,1727,4,4,4,4,4,5,4,3,3,4,3,3,3,5,0,0.0,satisfied,Converted
34812,98567,Male,Loyal Customer,60,Business travel,Business,1346,3,3,3,3,5,4,4,5,5,5,5,4,5,3,0,4.0,satisfied,Converted
22884,87693,Male,Loyal Customer,38,Personal Travel,Eco,266,4,0,4,1,2,4,2,2,5,5,4,5,4,2,0,3.0,satisfied,Converted
3630,110872,Male,Loyal Customer,58,Business travel,Business,2342,2,2,2,2,2,5,4,4,4,4,4,5,4,5,44,21.0,satisfied,Converted
65708,135285,Male,disloyal Customer,24,Business travel,Business,1046,4,0,4,4,4,4,4,4,4,4,5,5,5,4,0,0.0,satisfied,Not Converted
6714,71388,Female,Loyal Customer,28,Business travel,Business,680,2,2,2,2,5,5,5,5,1,5,5,3,5,5,0,0.0,satisfied,Converted
18544,73515,Male,disloyal Customer,12,Business travel,Business,1121,5,0,5,1,3,0,3,3,2,4,5,3,5,3,22,3.0,satisfied,Converted
79470,121543,Male,Loyal Customer,47,Business travel,Business,2751,5,5,5,5,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
53196,121398,Male,Loyal Customer,47,Business travel,Business,606,1,1,1,1,4,5,5,4,4,4,4,3,4,3,4,3.0,satisfied,Converted
9451,162551,Female,Loyal Customer,54,Business travel,Business,1587,5,5,5,5,3,5,4,4,4,5,4,3,4,4,0,0.0,satisfied,Converted
3056,72180,Female,Loyal Customer,40,Business travel,Eco,1074,5,1,1,1,5,5,5,5,4,3,5,5,1,5,0,0.0,satisfied,Converted
85,128290,Male,Loyal Customer,31,Business travel,Eco Plus,404,4,4,4,4,4,4,4,4,1,2,2,4,2,4,17,3.0,satisfied,Converted
4207,66292,Female,Loyal Customer,46,Personal Travel,Eco,834,0,5,0,4,5,5,4,3,3,0,3,3,3,4,0,5.0,satisfied,Not Converted
78039,101838,Male,Loyal Customer,49,Business travel,Business,190,5,5,5,5,4,5,5,4,4,4,5,5,4,4,0,0.0,satisfied,Not Converted
589,52320,Male,Loyal Customer,34,Business travel,Business,2627,1,1,1,1,3,4,1,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
56649,86382,Male,Loyal Customer,53,Business travel,Eco,209,4,3,3,3,4,4,4,4,1,3,3,3,4,4,0,0.0,satisfied,Converted
52211,86168,Female,Loyal Customer,39,Business travel,Business,373,1,1,2,1,5,1,2,4,4,4,4,2,4,4,1,11.0,satisfied,Converted
32879,138390,Male,disloyal Customer,37,Business travel,Business,345,5,5,5,2,5,5,5,5,4,2,4,3,4,5,45,40.0,satisfied,Converted
95829,151834,Female,Loyal Customer,48,Business travel,Business,447,5,2,5,5,2,4,5,4,4,4,4,4,4,4,0,4.0,satisfied,Converted
100768,86153,Male,Loyal Customer,40,Business travel,Business,373,5,5,5,5,3,2,3,5,5,4,5,1,5,1,0,24.0,satisfied,Converted
12241,40432,Female,Loyal Customer,57,Business travel,Business,2554,4,4,4,4,5,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,Converted
14704,61516,Female,Loyal Customer,47,Business travel,Eco,874,4,3,3,3,2,1,1,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
69827,93077,Female,Loyal Customer,51,Business travel,Business,1400,4,4,5,4,3,4,5,5,5,5,5,5,5,5,7,7.0,satisfied,Converted
17392,95293,Male,disloyal Customer,23,Business travel,Business,296,5,0,5,1,1,5,1,1,4,3,4,4,4,1,0,0.0,satisfied,Converted
20760,93536,Female,Loyal Customer,43,Business travel,Business,997,4,3,4,4,4,5,4,3,3,3,3,3,3,4,0,0.0,satisfied,Converted
100276,80378,Male,Loyal Customer,20,Business travel,Eco Plus,358,4,2,2,2,4,4,4,4,5,2,5,2,2,4,0,0.0,satisfied,Converted
83575,117649,Female,Loyal Customer,46,Business travel,Business,2903,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,13.0,satisfied,Converted
55107,150691,Female,Loyal Customer,7,Personal Travel,Eco,236,0,5,0,4,4,0,4,4,5,4,5,4,4,4,16,2.0,satisfied,Converted
72214,93295,Male,Loyal Customer,63,Business travel,Business,3129,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
2700,142499,Male,Loyal Customer,53,Business travel,Eco,211,4,4,4,4,4,4,4,4,5,3,1,1,4,4,5,0.0,satisfied,Converted
67739,73077,Female,Loyal Customer,32,Business travel,Eco,1562,5,5,5,5,5,5,5,5,4,2,1,1,3,5,24,15.0,satisfied,Converted
91704,78979,Male,Loyal Customer,30,Business travel,Business,1931,5,5,5,5,5,5,5,5,3,3,5,3,3,5,0,0.0,satisfied,Converted
93271,160453,Female,Loyal Customer,40,Business travel,Business,2296,5,5,5,5,4,3,5,4,4,5,4,3,4,3,1,0.0,satisfied,Converted
28128,77490,Male,disloyal Customer,24,Business travel,Business,391,5,0,5,4,1,5,1,1,5,4,4,5,5,1,0,0.0,satisfied,Converted
146,105846,Male,Loyal Customer,46,Business travel,Business,1786,1,1,1,1,3,5,5,5,5,5,5,5,5,3,1,7.0,satisfied,Converted
18482,68617,Female,Loyal Customer,26,Business travel,Business,846,5,5,4,5,5,5,5,5,4,5,5,5,5,5,0,0.0,satisfied,Not Converted
26927,82831,Male,Loyal Customer,25,Business travel,Business,2674,2,2,2,2,5,5,5,5,1,2,5,3,5,5,0,0.0,satisfied,Converted
31058,41055,Male,Loyal Customer,54,Business travel,Business,2872,3,3,3,3,5,5,4,4,4,4,4,5,4,5,0,53.0,satisfied,Not Converted
53714,53073,Female,Loyal Customer,32,Business travel,Business,3922,1,1,1,1,3,3,3,3,1,5,1,2,2,3,28,36.0,satisfied,Converted
59579,160413,Male,Loyal Customer,57,Business travel,Business,2125,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,Not Converted
25205,66955,Male,Loyal Customer,38,Business travel,Eco,95,5,2,2,2,5,5,5,5,4,4,3,1,3,5,0,0.0,satisfied,Converted
57996,41269,Male,Loyal Customer,46,Business travel,Business,2131,3,3,3,3,3,5,4,5,5,4,5,3,5,3,0,0.0,satisfied,Converted
33034,78469,Male,Loyal Customer,29,Business travel,Business,1504,1,1,1,1,4,4,4,4,3,1,1,4,1,4,0,5.0,satisfied,Converted
59865,106676,Male,Loyal Customer,52,Business travel,Business,972,1,1,1,1,2,4,5,4,4,4,4,5,4,2,0,5.0,satisfied,Converted
33821,123659,Male,Loyal Customer,56,Business travel,Business,1747,4,4,4,4,5,5,5,3,3,3,5,5,5,5,148,128.0,satisfied,Converted
10332,117465,Male,Loyal Customer,44,Business travel,Business,1749,3,3,3,3,3,5,5,2,2,2,2,3,2,4,24,24.0,satisfied,Converted
